...1,es_score,brier_score,location,target_date,X21L_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI,X22B_95_CI
1836,5.84660883666285,0.39085903844294,TN,2023-01-09,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1837,3.61428327600097,0.3469157549284035,TN,2023-01-10,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0
1838,1.50310166806227,0.3755411619193945,TN,2023-01-11,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0
1839,1.70894017755033,0.344567840546251,TN,2023-01-12,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0
1840,3.52645012865672,0.1914198165485085,TN,2023-01-13,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
1841,1.93239547385272,0.388735215999334,TN,2023-01-14,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0
1842,1.05809507855368,0.302057013933591,TN,2023-01-15,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1843,4.42607818662064,0.328536135397425,TN,2023-01-16,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
1844,5.54269532333325,0.3134809281352945,TN,2023-01-17,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0
1845,1.2655718588625,0.34333879493202,TN,2023-01-18,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0
1846,1.47106454892264,0.2770674301728775,TN,2023-01-19,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1847,2.91579445898177,0.3263565662633485,TN,2023-01-20,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0
1848,4.84589281063974,0.404899285842112,TN,2023-01-21,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0
1849,5.68039185214161,0.2369850546767925,TX,2022-12-11,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1
1850,11.6534743435087,0.2062686779181755,TX,2022-12-12,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1851,8.86905808945216,0.20569604579338,TX,2022-12-13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1852,5.72181282731529,0.1993625256031935,TX,2022-12-14,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0
1853,8.98029468566551,0.187890235982086,TX,2022-12-15,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0
1854,2.70912734455086,0.235278284341077,TX,2022-12-16,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0
1855,5.09832480039796,0.2290201563836345,TX,2022-12-17,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0
1856,4.08936587492137,0.2206227181380685,TX,2022-12-18,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
1857,8.74888092698851,0.2278734880638125,TX,2022-12-19,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1858,4.08012618010864,0.175591845361146,TX,2022-12-20,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0
1859,2.47983168307689,0.2281665852289105,TX,2022-12-21,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0
1860,3.79357485999567,0.2248325598858005,TX,2022-12-22,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
1861,2.38479185062583,0.1920258759802835,TX,2022-12-23,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
1862,1.48273514991417,0.1911380176139965,TX,2022-12-24,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0
1863,NA,NA,TX,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864,6.65397072826152,0.1691054394082785,TX,2022-12-26,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0
1865,2.70370994125875,0.197589313658822,TX,2022-12-27,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0
1866,4.8401697185296,0.275179677323179,TX,2022-12-28,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
1867,10.2465942162042,0.2512641025633715,TX,2022-12-29,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
1868,28.5549914573267,0.216494274759417,TX,2022-12-30,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1869,14.8533782668274,0.200925036862325,TX,2022-12-31,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
1870,0.29805276876264297,0.0694997008690535,TX,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1871,34.254202972023,0.192651993617285,TX,2023-01-02,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
1872,27.8574876406207,0.200433440305244,TX,2023-01-03,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0
1873,4.9032042546343,0.2847116954573425,TX,2023-01-04,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
1874,13.9098333529227,0.2860569522286605,TX,2023-01-05,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0
1875,11.7003109929083,0.257774412481453,TX,2023-01-06,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0
1876,12.7097583382115,0.3271267772273445,TX,2023-01-07,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
1877,3.14519926864527,0.2795601902768355,TX,2023-01-08,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0
1878,15.2268481608637,0.284068239920311,TX,2023-01-09,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
1879,10.7057998697196,0.296091536691383,TX,2023-01-10,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0
1880,16.086485401961,0.295490101267317,TX,2023-01-11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1881,15.7519279811515,0.2931431438854965,TX,2023-01-12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1882,12.0877299199007,0.3096784953602095,TX,2023-01-13,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0
1883,6.16407792096162,0.350233571170513,TX,2023-01-14,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1884,7.40102967584617,0.301034233247344,TX,2023-01-15,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0
1885,12.9390352085251,0.3100395296440235,TX,2023-01-16,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1886,12.6038861049941,0.298777422869243,TX,2023-01-17,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
1887,7.40128478929882,0.298437675022503,TX,2023-01-18,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0
1888,10.0536492589421,0.3018251842064465,TX,2023-01-19,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
1889,10.2757379465875,0.3141002275324655,TX,2023-01-20,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
1890,9.68714978270645,0.3254088830133015,TX,2023-01-21,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
1891,0.683926377815905,0.2127623168878265,UT,2022-12-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1892,2.53334928030714,0.3013377125667685,UT,2022-12-12,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
1893,1.54776125489675,0.240031090718497,UT,2022-12-13,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
1894,0.873977237765055,0.254876850579329,UT,2022-12-14,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1895,3.11957270764971,0.64389499078695,UT,2022-12-15,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0
1896,0.675740365287496,0.259045156855865,UT,2022-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1897,2.84311891735295,0.3856347703866055,UT,2022-12-17,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
1898,0.753349552648737,0.221619131902801,UT,2022-12-18,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1899,0.67250501193188,0.180078588174893,UT,2022-12-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1900,1.9864423964445,0.52487471440368,UT,2022-12-20,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0
1901,1.24306683380551,0.152072449530559,UT,2022-12-21,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1902,0.569316868731981,0.2566306670598275,UT,2022-12-22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
1903,0.771168749244949,0.139111662725871,UT,2022-12-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1904,0.956083689078365,0.68171822398541,UT,2022-12-24,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
1905,0.0747798936957851,0.050952755818121,UT,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1906,0.6284507944886,0.257435971650601,UT,2022-12-26,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1907,1.65874844170292,0.394691061317326,UT,2022-12-27,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
1908,0.0781223733084627,0.056081526983539,UT,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1909,0.981146266367014,0.245182094856229,UT,2022-12-29,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1910,0.780900390444139,0.38068109102298747,UT,2022-12-30,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
1911,1.02211278720819,0.065346056641478,UT,2022-12-31,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1912,NA,NA,UT,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,1.23885594505849,0.1639508911933695,UT,2023-01-02,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
1914,1.07235361544609,0.327125967514977,UT,2023-01-03,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1915,1.39830558647264,0.173755260172993,UT,2023-01-04,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
1916,0.55554991653809,0.228338125126201,UT,2023-01-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1917,1.55734216986102,0.142350351032795,UT,2023-01-06,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1918,0.930326428466152,0.3133981539151295,UT,2023-01-07,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
1919,0.44875907521891,0.11738096642724451,UT,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1920,1.0704688443141,0.362200866235256,UT,2023-01-09,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1921,1.36691713297688,0.250493618720938,UT,2023-01-10,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
1922,2.11420644909525,0.542904206149435,UT,2023-01-11,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
1923,0.256596523816397,0.2625287482374395,UT,2023-01-12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1924,2.10789018825577,0.429132091447849,UT,2023-01-13,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1
1925,0.257695393056061,0.190922832904502,UT,2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1926,1.11029057897985,0.3677523697689195,UT,2023-01-15,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
1927,2.01254456766078,0.282791129609136,UT,2023-01-16,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0
1928,1.24925487324343,0.351505664255527,UT,2023-01-17,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
1929,2.39145160604345,0.256271247561942,UT,2023-01-18,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
1930,0.429470170110461,0.260325540425236,UT,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1931,1.74174461965069,0.354383387355311,UT,2023-01-20,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1
1932,0.84637981371111,0.3450512125195305,UT,2023-01-21,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1933,4.82168893832392,0.288267632765547,VA,2022-12-11,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
1934,11.1969887623643,0.2910692856861755,VA,2022-12-12,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
1935,8.44697290973455,0.3070563277921015,VA,2022-12-13,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0
1936,9.61082929556414,0.279957696825716,VA,2022-12-14,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1937,9.19798518205956,0.3104773614157975,VA,2022-12-15,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1938,10.9489050546008,0.311137060405333,VA,2022-12-16,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1939,2.36966786633633,0.2593878616919385,VA,2022-12-17,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0
1940,4.01004222180712,0.303388917908263,VA,2022-12-18,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0
1941,23.0173752364857,0.356859108669451,VA,2022-12-19,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
1942,27.9781566501958,0.4053443948767735,VA,2022-12-20,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1943,9.22710177882387,0.2782834665158865,VA,2022-12-21,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0
1944,8.96417319036849,0.2714359962337675,VA,2022-12-22,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1945,6.19336632437988,0.2951785687540265,VA,2022-12-23,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
1946,9.92075437252888,0.3485438519909415,VA,2022-12-24,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
1947,4.90148172790923,0.380924739949816,VA,2022-12-25,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
1948,10.0957835917573,0.3139847949287845,VA,2022-12-26,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0
1949,8.32092884869911,0.293460746793745,VA,2022-12-27,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0
1950,8.33283245449722,0.30011221998008353,VA,2022-12-28,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0
1951,4.16621575506441,0.2732156876481645,VA,2022-12-29,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0
1952,4.90794251181384,0.2618823572677145,VA,2022-12-30,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0
1953,11.7877362001881,0.287527526691858,VA,2022-12-31,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1954,4.01149536015299,0.320845364343792,VA,2023-01-01,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0
1955,13.7915042553613,0.390268912229388,VA,2023-01-02,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1956,20.6123308333219,0.336351309667209,VA,2023-01-03,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1957,11.7983849160021,0.3266248323388755,VA,2023-01-04,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0
1958,17.8564683579493,0.321693279509464,VA,2023-01-05,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1959,22.990445785533,0.354121213972003,VA,2023-01-06,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1960,9.89976310803476,0.3049132274325225,VA,2023-01-07,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0
1961,9.15193696945212,0.385629333807505,VA,2023-01-08,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1962,21.5316144972645,0.399338236958615,VA,2023-01-09,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1963,26.7312831771555,0.364601580582957,VA,2023-01-10,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0
1964,38.0331568268672,0.384478640648827,VA,2023-01-11,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0
1965,15.8527889937781,0.334070064313729,VA,2023-01-12,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
1966,5.5253353987382,0.296809851811767,VA,2023-01-13,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0
1967,10.6988043627573,0.326964641958395,VA,2023-01-14,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1968,6.57357382268182,0.3596231501773485,VA,2023-01-15,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1969,19.7047146942777,0.297537103518425,VA,2023-01-16,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0
1970,8.47491298473765,0.32666019075205,VA,2023-01-17,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
1971,11.6925250308489,0.3210565983337025,VA,2023-01-18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1972,7.13604637754759,0.3328782286603935,VA,2023-01-19,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0
1973,9.06514503731516,0.30229100646178,VA,2023-01-20,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0
1974,5.52579339249899,0.258440076129514,VA,2023-01-21,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
1975,0.818187949534239,0.3880887658958185,VT,2022-12-11,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1976,2.27477403758225,0.2805513562737085,VT,2022-12-12,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
1977,1.15652243386239,0.325626667858064,VT,2022-12-13,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
1978,0.758295801507526,0.2157079935183875,VT,2022-12-14,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1979,0.246148331978675,0.057081633200773,VT,2022-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1980,NA,NA,VT,2022-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,0.0768149187268007,0.0532708694571955,VT,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1982,NA,NA,VT,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,2.88393325938442,0.3113791276144365,VT,2022-12-19,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0
1984,1.44214837327165,0.296662669497587,VT,2022-12-20,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1985,1.06166011572275,0.20903316465164,VT,2022-12-21,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
1986,2.7825994592148,0.4639472284399315,VT,2022-12-22,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
1987,0.636200394591884,0.2579457147727645,VT,2022-12-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1988,1.24833670873958,0.318331182727151,VT,2022-12-24,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
1989,0.428851468325982,0.050952755818121,VT,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1990,1.39575411413364,0.2963910150519305,VT,2022-12-26,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
1991,2.12457247755858,0.351283668407812,VT,2022-12-27,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1
1992,1.03028621497804,0.2361945861771005,VT,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
1993,2.52336932504759,0.3889278892412085,VT,2022-12-29,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
1994,1.69803211414848,0.215190165759275,VT,2022-12-30,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1
1995,1.38189279445411,0.3429643856823255,VT,2022-12-31,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0
1996,2.1083482087592,0.4464149767683545,VT,2023-01-01,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
1997,3.12551234780721,0.4067579857886755,VT,2023-01-02,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0
1998,1.02981447385279,0.184827469529651,VT,2023-01-03,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
1999,1.30145908366461,0.352697660935215,VT,2023-01-04,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
2000,0.998038975707751,0.431501675107557,VT,2023-01-05,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
2001,2.35195149709624,0.3392618657443465,VT,2023-01-06,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
2002,1.03743230092614,0.259778199526724,VT,2023-01-07,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
2003,0.66502865667258,0.280151437092319,VT,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
2004,0.873015583976667,0.3062902786793085,VT,2023-01-09,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1
2005,4.7414284390552,0.537672379296285,VT,2023-01-10,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0
2006,1.79998193071535,0.399464611989207,VT,2023-01-11,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0
2007,2.01495926697827,0.4146854403108825,VT,2023-01-12,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
2008,1.00060267944958,0.7052301830176,VT,2023-01-13,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
2009,2.05394377190215,0.4165699777712665,VT,2023-01-14,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0
2010,NA,NA,VT,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,3.69669583106838,0.301102927875148,VT,2023-01-16,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
2012,2.29462722105774,0.3232140358145695,VT,2023-01-17,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0
2013,1.2514149326978,0.3153308999714575,VT,2023-01-18,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
2014,0.536588088598542,0.25195459555141547,VT,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
2015,1.35549522832728,0.2095097261152665,VT,2023-01-20,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
2016,NA,NA,VT,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1.34336722035259,0.068606046140137,WA,2022-12-11,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
2018,3.30087533005036,0.248081707239201,WA,2022-12-12,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0
2019,11.3415136168369,0.288954344335387,WA,2022-12-13,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2020,0.801106060754855,0.18098771295604,WA,2022-12-14,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
2021,20.2421985498051,0.35682230426562,WA,2022-12-15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022,15.0574552927372,0.3288948066235235,WA,2022-12-16,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2023,6.24031575543422,0.3024746879531235,WA,2022-12-17,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0
2024,13.1278767094629,0.3336776080803035,WA,2022-12-18,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0
2025,12.8157682892201,0.2846683466472865,WA,2022-12-19,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0
2026,1.06594738989604,0.261014626991987,WA,2022-12-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2027,2.56392159411075,0.2371181200924725,WA,2022-12-21,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
2028,14.3021588462561,0.332446674145337,WA,2022-12-22,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2029,2.93256238608512,0.3367907334152275,WA,2022-12-23,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
2030,15.6771671026268,0.312262883700183,WA,2022-12-24,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0
2031,1.82937073259301,0.2626558946063425,WA,2022-12-25,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
2032,33.229543714884,0.3313705863380635,WA,2022-12-26,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
2033,9.34790635447685,0.2766613623587175,WA,2022-12-27,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
2034,11.37095610029,0.2877989886299835,WA,2022-12-28,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
2035,18.1947607663406,0.350820116005241,WA,2022-12-29,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0
2036,10.3213934359462,0.230146888175859,WA,2022-12-30,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0
2037,7.01104731373854,0.3060339533152635,WA,2022-12-31,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
2038,1.98264744344531,0.2872406431384885,WA,2023-01-01,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
2039,20.0171312073185,0.2831065017695175,WA,2023-01-02,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
2040,11.9405211876375,0.3012368720352105,WA,2023-01-03,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2041,14.2584593580114,0.3020272322740145,WA,2023-01-04,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2042,1.77914350927103,0.248966525767493,WA,2023-01-05,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
2043,17.2216270074215,0.323258318008261,WA,2023-01-06,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2044,6.49791471841098,0.299177231363266,WA,2023-01-07,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2045,9.81106439214158,0.374701652813615,WA,2023-01-08,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
