"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23H_50_CI","X23I_50_CI","X24A_50_CI","other_50_CI","X23F_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23H_95_CI","X23I_95_CI","X24A_95_CI","other_95_CI","X23F_95_CI"
"1265",NA,NA,"NH",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266",NA,NA,"NH",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",NA,NA,"NH",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268",0.241284561923784,0.351356651570143,"NH",2023-11-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1269",0.763088046463894,0.596687959524576,"NH",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
"1270",0.791056817479443,1.11808721975324,"NH",2023-11-28,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1271",0.263790936390378,0.387457605220865,"NH",2023-11-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"1272",NA,NA,"NH",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273",NA,NA,"NH",2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274",NA,NA,"NH",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275",NA,NA,"NH",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276",NA,NA,"NH",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277",0.448056048053271,0.61343105036768,"NH",2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1278",0.37107618948956,0.531043235694618,"NH",2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1279",0.8711970756159,1.23820093841812,"NH",2023-12-07,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"1280",NA,NA,"NH",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281",NA,NA,"NH",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282",NA,NA,"NH",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283",0.752046430043303,0.402400872981093,"NH",2023-12-11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
"1284",NA,NA,"NH",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285",NA,NA,"NH",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286",NA,NA,"NH",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287",1.14127110955424,1.10007964929593,"NH",2023-12-15,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0
"1288",NA,NA,"NH",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289",NA,NA,"NH",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290",0.155206388662659,0.205772692593169,"NH",2023-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"1291",0.136410585327434,0.18414544656784,"NH",2023-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1292",0.960927299798758,1.37844736159024,"NH",2023-12-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"1293",0.114315619745415,0.145921796694854,"NH",2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1294",1.03247990169192,1.46498766890104,"NH",2023-12-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"1295",0.0884175369135094,0.11410726867834,"NH",2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1296",0.0760797398119958,0.100436514045726,"NH",2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"1297",NA,NA,"NH",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298",NA,NA,"NH",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299",0.484956534089927,0.501137408265832,"NH",2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1300",1.14765263400132,1.63568069114543,"NH",2023-12-28,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
"1301",0.132967106016055,0.05094445367523,"NH",2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1302",1.01135528463458,1.47911497920297,"NH",2023-12-30,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"1303",1.90257461980962,0.688994132574268,"NJ",2023-11-19,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
"1304",2.99986765252507,0.605038122163143,"NJ",2023-11-20,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0
"1305",2.66003352079454,0.724711355048374,"NJ",2023-11-21,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0
"1306",2.37821777123706,0.803401844362011,"NJ",2023-11-22,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0
"1307",1.47455886121996,0.991408752170529,"NJ",2023-11-23,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
"1308",1.23330884762659,0.807995162926092,"NJ",2023-11-24,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
"1309",3.06387015111983,0.50906098762097,"NJ",2023-11-25,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
"1310",1.50228734086389,0.812352800746934,"NJ",2023-11-26,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0
"1311",8.06374157354799,0.594410380077378,"NJ",2023-11-27,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0
"1312",2.2810141646215,0.696117719069922,"NJ",2023-11-28,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0
"1313",5.06719790679559,0.718078538348901,"NJ",2023-11-29,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
"1314",2.21106708325617,0.61706286423538,"NJ",2023-11-30,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1
"1315",2.86661612405417,0.64308245630629,"NJ",2023-12-01,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1
"1316",2.57168332481642,0.816180845559031,"NJ",2023-12-02,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0
"1317",1.46360929780972,0.805587048052177,"NJ",2023-12-03,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
"1318",5.90749584564505,0.706598658909636,"NJ",2023-12-04,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0
"1319",2.68960876061218,0.756981372030772,"NJ",2023-12-05,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
"1320",4.71410739507388,0.774165612197892,"NJ",2023-12-06,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
"1321",3.11417843147832,0.809313819023338,"NJ",2023-12-07,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
"1322",1.50577670574372,0.686986981595415,"NJ",2023-12-08,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0
"1323",0.778262168496304,0.783383605735027,"NJ",2023-12-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"1324",0.824083899320069,0.699408538132157,"NJ",2023-12-10,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
"1325",2.8289341299503,0.779616447773478,"NJ",2023-12-11,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"1326",1.27312370933452,0.66808455890223,"NJ",2023-12-12,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
"1327",4.83296476817118,0.576494884649061,"NJ",2023-12-13,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"1328",4.11582274905052,0.561127220698645,"NJ",2023-12-14,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
"1329",1.60922192912636,0.659105075629255,"NJ",2023-12-15,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
"1330",1.53884047109699,0.571764325666888,"NJ",2023-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
"1331",0.958791609590951,0.406346797846479,"NJ",2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"1332",2.60393488011111,0.58430805780323,"NJ",2023-12-18,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1
"1333",3.48584069938341,0.36862575228946,"NJ",2023-12-19,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0
"1334",2.56059221390473,0.502775336692509,"NJ",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
"1335",1.71281716083958,0.53859935546877,"NJ",2023-12-21,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0
"1336",2.2546163073957,0.532398804315058,"NJ",2023-12-22,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
"1337",2.38735142609682,0.553623165163847,"NJ",2023-12-23,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"1338",3.07496418343408,0.633885489100583,"NJ",2023-12-24,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0
"1339",1.7256871642556,0.650701039492295,"NJ",2023-12-25,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0
"1340",4.50154214505771,0.423883620002607,"NJ",2023-12-26,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0
"1341",4.88985926816854,0.498910092991984,"NJ",2023-12-27,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"1342",6.67416101068656,0.501016332074775,"NJ",2023-12-28,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"1343",4.15003878995721,0.421717942601996,"NJ",2023-12-29,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0
"1344",1.64433702734306,0.343041215107956,"NJ",2023-12-30,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1
"1345",0.90253726346929,0.705528003314285,"NM",2023-11-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1
"1346",1.18489640488079,0.631632979906421,"NM",2023-11-20,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
"1347",2.43357477218255,0.775623554270513,"NM",2023-11-21,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
"1348",1.9326570002179,0.595986395762208,"NM",2023-11-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
"1349",2.25551211213784,0.83501603549365,"NM",2023-11-23,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
"1350",2.04554674202214,0.717811540208477,"NM",2023-11-24,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1
"1351",1.35570770025945,0.692153901518824,"NM",2023-11-25,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"1352",2.2347629397779,0.636412017969901,"NM",2023-11-26,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0
"1353",1.83347672965143,0.800780399648059,"NM",2023-11-27,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0
"1354",0.684355366828181,0.373966227043405,"NM",2023-11-28,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
"1355",1.05143631298846,0.903902982152171,"NM",2023-11-29,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
"1356",NA,NA,"NM",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357",0.301138181130131,0.419299096483698,"NM",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1358",0.777860550313782,1.09648223265391,"NM",2023-12-02,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"1359",1.17499333062394,1.13359949918236,"NM",2023-12-03,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"1360",0.342759900473671,0.480509222114424,"NM",2023-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1361",0.875544778241206,1.23804916840891,"NM",2023-12-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1362",2.75762835259588,0.856610012394231,"NM",2023-12-06,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
"1363",3.19798680947252,0.781022023674027,"NM",2023-12-07,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
"1364",2.57429216133325,0.789945835675278,"NM",2023-12-08,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0
"1365",2.48687350742321,0.927396931351877,"NM",2023-12-09,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1
"1366",4.85866264548128,1.03535937498206,"NM",2023-12-10,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"1367",2.58049708266551,1.08010495902595,"NM",2023-12-11,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0
"1368",1.33666920782087,1.05521971760182,"NM",2023-12-12,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
"1369",1.02193411538055,1.00850867800269,"NM",2023-12-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"1370",0.238111886878748,0.309045948035243,"NM",2023-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1371",2.96685571992726,0.947858253581911,"NM",2023-12-15,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0
"1372",3.17735699702308,1.14626538312259,"NM",2023-12-16,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0
"1373",2.38232546929296,1.23013570229964,"NM",2023-12-17,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1
"1374",1.46058791596781,0.852711412238381,"NM",2023-12-18,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0
"1375",NA,NA,"NM",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376",0.829764778651141,0.788751684340384,"NM",2023-12-20,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"1377",1.60145592088317,1.11597074660518,"NM",2023-12-21,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"1378",NA,NA,"NM",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379",NA,NA,"NM",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380",0.868806333467052,1.24648187804173,"NM",2023-12-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"1381",NA,NA,"NM",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382",2.66926559015248,1.57731015837209,"NM",2023-12-26,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1
"1383",1.11312889493614,1.59103624689713,"NM",2023-12-27,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
"1384",NA,NA,"NM",2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385",NA,NA,"NM",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386",NA,NA,"NM",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387",0.843988960713347,0.612821570704948,"NV",2023-11-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1388",1.61278173926822,1.00169772434537,"NV",2023-11-20,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0
"1389",0.986180264504687,0.873849400942101,"NV",2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1390",NA,NA,"NV",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391",NA,NA,"NV",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392",1.89699388281278,0.976999308576664,"NV",2023-11-24,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0
"1393",0.838349252311343,0.706060597395764,"NV",2023-11-25,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"1394",2.58417342183964,0.85134193094206,"NV",2023-11-26,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
"1395",1.41577469671246,0.873231956124011,"NV",2023-11-27,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1396",1.18625989358489,0.712893384128628,"NV",2023-11-28,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0
"1397",1.22921320839915,0.474247282319749,"NV",2023-11-29,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
"1398",2.63721383307321,0.800669662707102,"NV",2023-11-30,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
"1399",1.26087205146058,0.83807096617252,"NV",2023-12-01,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1
"1400",1.73578572070364,0.873776645465959,"NV",2023-12-02,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0
"1401",1.67163402421306,0.825969589341225,"NV",2023-12-03,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0
"1402",3.51515432734986,0.699603895115909,"NV",2023-12-04,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0
"1403",1.21206259137948,0.728672122719689,"NV",2023-12-05,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0
"1404",1.59422470650968,0.577294037021985,"NV",2023-12-06,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
"1405",0.402567034408364,0.541264292049528,"NV",2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"1406",1.0745030352165,0.812896618294028,"NV",2023-12-08,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
"1407",1.0116167626583,0.621883080147379,"NV",2023-12-09,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"1408",0.679146882196194,0.582679529396151,"NV",2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"1409",0.597219145196916,0.5472266304989,"NV",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1410",0.948865206012352,0.656025872655627,"NV",2023-12-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1411",1.14272199675202,0.664659344690698,"NV",2023-12-13,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0
"1412",1.18269740297871,0.531549940771883,"NV",2023-12-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0
"1413",2.97705769608376,0.616533305422089,"NV",2023-12-15,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0
"1414",1.42489648801738,0.345588087185374,"NV",2023-12-16,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0
"1415",0.172231582476234,0.22909938991645,"NV",2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1416",1.20388441140277,0.757807411407638,"NV",2023-12-18,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0
"1417",0.425810044234966,0.394820990172892,"NV",2023-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"1418",3.35507013490253,0.263398761390771,"NV",2023-12-20,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0
"1419",1.61868638984816,0.30993632877091,"NV",2023-12-21,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0
"1420",1.46139638757115,0.232329776536507,"NV",2023-12-22,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0
"1421",2.03591518538267,0.775446096377608,"NV",2023-12-23,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0
"1422",0.404780418168854,0.329645586844927,"NV",2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1423",0.43462914907422,0.488217762421675,"NV",2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1424",0.898232816811832,0.353796329948229,"NV",2023-12-26,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
"1425",0.331023856889773,0.0673436881863928,"NV",2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"1426",2.24269761150358,0.566692526364997,"NV",2023-12-28,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
"1427",1.19038076186129,0.210686579400778,"NV",2023-12-29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"1428",NA,NA,"NV",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429",12.1222713033725,0.678657793968491,"NY",2023-11-19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"1430",15.9609418243251,0.758874638116039,"NY",2023-11-20,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1431",6.47511965547977,0.746210337085793,"NY",2023-11-21,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0
"1432",3.00317735232111,0.685740579254743,"NY",2023-11-22,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"1433",1.89766169079122,0.662381378225059,"NY",2023-11-23,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0
"1434",6.17242979775587,0.628988156984184,"NY",2023-11-24,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
"1435",2.95315095579553,0.731861624223106,"NY",2023-11-25,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1
"1436",7.12326555625215,0.750215834804476,"NY",2023-11-26,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0
"1437",12.6972980845762,0.703860692209027,"NY",2023-11-27,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1438",11.8950664677346,0.772883973819704,"NY",2023-11-28,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1439",15.6776635155926,0.772577097699545,"NY",2023-11-29,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1440",6.70570714307414,0.841149352265293,"NY",2023-11-30,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"1441",5.30769355168603,0.750496319347156,"NY",2023-12-01,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
"1442",4.64852585264083,0.718993884146249,"NY",2023-12-02,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0
"1443",7.26602536959545,0.818843997054816,"NY",2023-12-03,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1444",25.869183887206,0.748413373434351,"NY",2023-12-04,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1445",20.4288392978595,0.725684409465373,"NY",2023-12-05,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1446",11.9187254957099,0.735849392440591,"NY",2023-12-06,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"1447",10.5095399314225,0.715234256119656,"NY",2023-12-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1448",3.88609327231218,0.704387810680806,"NY",2023-12-08,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"1449",7.49230262010745,0.620056589401664,"NY",2023-12-09,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
"1450",11.8978726039262,0.645468478874774,"NY",2023-12-10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1451",8.00223765891376,0.637121015978006,"NY",2023-12-11,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
"1452",11.7099457757164,0.653966826049557,"NY",2023-12-12,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"1453",24.6955432998576,0.572184068667205,"NY",2023-12-13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
