...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI,X22B_95_CI
1562,0.934273009192128,0.139953318069299,OR,2022-09-18,0,1,1,1,1,1,0,0,1,1,1,0
1563,1.23529964382549,0.04432924111799695,OR,2022-09-19,1,1,1,1,1,0,1,1,1,1,1,1
1564,1.14050862908816,0.174550640661358,OR,2022-09-20,1,1,0,1,1,1,1,0,1,1,1,0
1565,0.930201787989047,0.051104943183521,OR,2022-09-21,1,1,1,1,1,1,1,1,0,0,1,0
1566,5.1004351260437,0.171806030856252,OR,2022-09-22,1,0,1,0,1,0,1,0,1,0,1,0
1567,1.34897015798127,0.05957169130314,OR,2022-09-23,1,0,1,1,1,1,1,0,1,1,1,0
1568,1.50333099974421,0.060620237873682,OR,2022-09-24,1,0,1,1,0,1,1,1,1,1,0,0
1569,0.925875089555926,0.1211556399027515,OR,2022-09-25,1,1,1,1,0,1,1,0,1,0,0,0
1570,1.09270638054558,0.052254397771512,OR,2022-09-26,1,1,1,1,1,0,1,0,1,1,1,0
1571,2.23810096022354,0.0759857683711015,OR,2022-09-27,1,0,0,1,1,1,1,0,0,0,1,0
1572,1.26640102074281,0.0665689653590815,OR,2022-09-28,1,1,1,1,1,1,1,0,0,0,1,0
1573,1.74562921675447,0.102684938570092,OR,2022-09-29,1,0,0,1,1,1,1,0,0,0,1,0
1574,0.593188576905021,0.0862025568375005,OR,2022-09-30,1,1,1,1,1,1,1,0,1,0,1,0
1575,1.556771258431,0.1434154243010295,OR,2022-10-01,1,1,0,1,1,1,1,0,0,1,1,0
1576,1.58337640250791,0.199448766440503,OR,2022-10-02,1,1,0,1,1,1,1,0,0,1,1,0
1577,2.55094960566405,0.0501692585074315,OR,2022-10-03,1,1,1,0,1,0,1,0,0,0,1,0
1578,1.0067446433493,0.1015973232879645,OR,2022-10-04,1,1,0,1,1,1,1,0,0,1,1,1
1579,1.74993068282474,0.1733431949059025,OR,2022-10-05,1,0,1,0,1,1,1,0,1,0,1,0
1580,2.75633150919171,0.0600247779593985,OR,2022-10-06,1,1,1,0,1,0,1,0,1,0,1,0
1581,1.28456106963085,0.1625098664639955,OR,2022-10-07,1,0,1,1,1,1,1,0,1,0,1,0
1582,1.26397431556476,0.110840366155279,OR,2022-10-08,1,1,1,1,1,1,1,0,0,1,1,0
1583,0.388712894275997,0.164561512650285,OR,2022-10-09,1,1,1,1,1,1,1,1,1,0,1,0
1584,0.730511505012098,0.170230459533273,OR,2022-10-10,1,1,1,1,1,1,1,1,1,0,1,0
1585,2.91381844858094,0.0910365044189095,OR,2022-10-11,1,1,1,0,1,0,1,1,1,0,1,0
1586,3.75835436178616,0.1505982192417015,OR,2022-10-12,0,1,1,0,1,0,0,0,0,0,1,0
1587,2.41951308908209,0.1175338344359205,OR,2022-10-13,1,1,1,0,1,0,1,0,1,0,1,1
1588,4.06393199412787,0.07128165222517,OR,2022-10-14,1,1,1,0,1,0,1,0,1,0,1,0
1589,1.97079853188829,0.081454456355885,OR,2022-10-15,1,1,1,0,1,0,1,1,1,0,1,0
1590,0.274650942585649,0.226533031883349,OR,2022-10-16,1,1,1,1,1,1,1,1,0,1,1,0
1591,3.69466128524042,0.15687652969442,OR,2022-10-17,1,1,1,0,1,0,1,1,1,0,1,0
1592,1.16127061053692,0.2677420722021145,OR,2022-10-18,1,1,0,0,1,1,1,1,1,0,1,0
1593,3.51886969868973,0.193635680334176,OR,2022-10-19,1,1,0,0,1,0,1,1,1,0,1,0
1594,6.6042294385332,0.3554156372478965,OR,2022-10-20,1,0,1,0,1,1,1,0,0,0,1,0
1595,5.82846466019147,0.1948080254765285,OR,2022-10-21,1,1,1,0,1,0,1,1,0,0,1,0
1596,3.72528510705289,0.2522129887220305,OR,2022-10-22,1,1,1,0,1,0,1,1,0,0,1,0
1597,2.50923006382936,0.1457265793424495,PA,2022-09-11,1,0,1,1,1,0,1,0,1,1,1,0
1598,10.9385618769637,0.153419700108441,PA,2022-09-12,0,0,0,1,1,0,0,0,0,0,1,0
1599,2.67889900466401,0.1225792934546935,PA,2022-09-13,1,0,1,1,1,1,1,0,1,1,1,0
1600,18.0570359904174,0.2350237753374735,PA,2022-09-14,1,0,1,1,1,0,1,0,1,1,1,0
1601,3.09036086980998,0.1280033940817915,PA,2022-09-15,0,0,1,1,1,0,0,0,0,1,1,0
1602,4.87135514271616,0.1420047237758585,PA,2022-09-16,1,0,1,1,1,0,1,0,0,1,1,0
1603,12.5037373538775,0.175795610264048,PA,2022-09-17,1,0,0,1,1,0,1,0,0,1,1,0
1604,1.35095347994507,0.067817528002927,PA,2022-09-18,1,1,1,1,1,1,1,0,1,0,1,0
1605,16.0118064856716,0.222876358922714,PA,2022-09-19,1,0,1,0,1,0,1,0,0,0,1,0
1606,10.2669317854751,0.1710103557196915,PA,2022-09-20,1,0,0,1,1,0,1,0,0,0,1,0
1607,3.83393535368792,0.1407219268728145,PA,2022-09-21,1,0,1,1,1,0,1,1,0,0,1,1
1608,10.4371725579934,0.1899757523464025,PA,2022-09-22,1,0,1,1,1,0,1,0,1,1,1,0
1609,10.0524238483531,0.1918409695892945,PA,2022-09-23,1,0,1,0,1,0,1,0,1,0,1,0
1610,3.16364499554271,0.1513591813820525,PA,2022-09-24,1,1,1,0,1,0,1,0,0,0,1,0
1611,2.32565679598008,0.136863951562265,PA,2022-09-25,1,0,1,1,1,1,1,0,1,0,1,0
1612,13.3024282078246,0.1724148409614155,PA,2022-09-26,1,0,1,0,1,0,1,0,0,0,1,0
1613,5.03122879523052,0.1464113141949845,PA,2022-09-27,1,0,1,0,0,0,1,0,1,0,1,0
1614,2.993101152821,0.11096616495674,PA,2022-09-28,1,0,0,0,1,1,1,0,0,0,1,0
1615,3.04415913170313,0.1598532273214465,PA,2022-09-29,1,0,0,1,0,0,1,0,0,0,0,0
1616,4.90583844031167,0.169442704558927,PA,2022-09-30,1,0,1,1,1,0,1,0,0,0,1,0
1617,10.3741287421639,0.2072352409301625,PA,2022-10-01,1,0,0,0,1,0,1,0,0,0,1,0
1618,3.74237996053771,0.224581924014425,PA,2022-10-02,1,0,1,1,1,0,1,0,0,1,1,0
1619,4.28162146720137,0.1852903015394685,PA,2022-10-03,1,0,1,1,1,0,1,1,0,0,1,0
1620,3.3662492795452,0.189695938340239,PA,2022-10-04,1,0,1,0,1,1,1,0,1,0,1,0
1621,5.27823345002932,0.200272995660764,PA,2022-10-05,1,0,1,0,0,1,1,0,1,0,0,0
1622,3.27474973942391,0.1497552561937605,PA,2022-10-06,1,0,1,0,1,1,1,0,0,0,1,0
1623,5.44264068795736,0.1857248408004935,PA,2022-10-07,0,0,0,0,1,1,0,0,0,0,1,0
1624,11.9629578445144,0.242615878696629,PA,2022-10-08,1,0,1,0,0,0,1,0,0,0,0,0
1625,4.63196368311785,0.226368441265934,PA,2022-10-09,1,0,1,0,1,1,1,0,0,0,1,0
1626,8.52244287835988,0.20643260262059,PA,2022-10-10,1,0,0,0,0,1,1,0,0,0,0,0
1627,4.62837458143479,0.284961643985371,PA,2022-10-11,1,0,1,1,1,0,1,0,0,1,1,0
1628,6.46946228445753,0.258131072056206,PA,2022-10-12,1,0,0,0,0,1,1,0,0,0,0,0
1629,10.1668957334987,0.178605868720446,PA,2022-10-13,0,0,1,0,1,0,0,0,0,0,1,0
1630,13.4425097495352,0.2033032908768505,PA,2022-10-14,1,0,1,0,0,0,1,0,0,0,0,0
1631,14.9297506295748,0.239486482011899,PA,2022-10-15,1,0,1,0,1,0,1,0,1,0,1,0
1632,6.69725234493846,0.194649044812318,PA,2022-10-16,1,0,1,0,1,0,1,0,1,0,1,0
1633,12.7424417481988,0.2391996949975395,PA,2022-10-17,1,0,1,0,0,0,1,0,0,0,0,0
1634,6.85495610017762,0.251650340065683,PA,2022-10-18,0,0,1,0,1,0,0,0,0,0,1,0
1635,12.3286346258959,0.301508171377887,PA,2022-10-19,1,0,1,0,0,0,1,0,1,0,0,1
1636,5.31896735936146,0.2718393277381135,PA,2022-10-20,1,0,1,0,1,0,1,0,1,0,1,0
1637,4.59625318149813,0.2608745705688235,PA,2022-10-21,1,1,1,0,1,0,1,0,0,0,1,0
1638,9.93105405442439,0.301054911006136,PA,2022-10-22,1,0,1,0,0,0,1,0,1,0,0,0
1639,NA,NA,PR,2022-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,0.0165440359094444,0.01160831175361105,PR,2022-09-12,1,1,1,1,1,1,1,1,1,1,1,1
1641,NA,NA,PR,2022-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,2.04071744704548,0.536970894270935,PR,2022-09-14,1,0,1,1,1,0,1,0,1,1,1,0
1643,0.0177956007667051,0.0113656198810747,PR,2022-09-15,1,1,1,1,1,1,1,1,1,1,1,1
1644,NA,NA,PR,2022-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,NA,NA,PR,2022-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2022-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,NA,NA,PR,2022-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,NA,NA,PR,2022-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,NA,NA,PR,2022-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1650,0.957599296138833,0.2963175117367255,PR,2022-09-22,1,1,1,0,1,1,1,1,0,0,1,1
1651,NA,NA,PR,2022-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,NA,NA,PR,2022-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,0.916816540390178,0.2919100942853195,PR,2022-09-25,1,1,1,0,1,1,1,1,1,0,1,0
1654,NA,NA,PR,2022-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,NA,NA,PR,2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,0.0219468266772529,0.0141234367231678,PR,2022-09-28,1,1,1,1,1,1,1,1,0,1,1,0
1657,0.0789082252588177,0.0148837571914423,PR,2022-09-29,1,1,1,1,1,1,1,1,1,0,1,0
1658,NA,NA,PR,2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,NA,NA,PR,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,0.0994953605734186,0.0197500216173869,PR,2022-10-03,1,1,1,1,1,1,1,1,1,1,1,1
1662,NA,NA,PR,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,0.0353647576610114,0.0237858881125337,PR,2022-10-05,1,1,1,1,1,1,1,1,1,1,1,1
1664,NA,NA,PR,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,PR,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,0.986687991848559,0.69440770670348,PR,2022-10-08,1,1,1,0,1,0,1,1,1,0,1,0
1667,0.931877387512678,0.673784198314315,PR,2022-10-09,1,1,1,0,1,0,1,0,1,0,1,1
1668,0.0614830476806444,0.0421988915320872,PR,2022-10-10,1,1,1,1,1,1,1,1,1,1,1,1
1669,0.230208723614982,0.04796177299604685,PR,2022-10-11,1,1,1,1,1,1,1,1,1,0,1,0
1670,NA,NA,PR,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,PR,2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,PR,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2022-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2022-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,0.747283895255302,0.1187521597659305,RI,2022-09-11,1,1,1,1,1,1,1,0,1,1,1,0
1682,0.76555964780718,0.0809734032056445,RI,2022-09-12,1,1,1,1,1,1,1,0,1,1,1,0
1683,1.11254196096587,0.218956587474385,RI,2022-09-13,1,1,0,1,1,0,1,1,0,1,1,0
1684,0.50553209186052706,0.1041702237693575,RI,2022-09-14,1,1,1,1,1,1,1,0,1,1,1,0
1685,4.73111667437818,0.223843824684785,RI,2022-09-15,1,0,1,1,1,0,1,0,0,1,1,0
1686,2.09420400057474,0.1865335501437795,RI,2022-09-16,1,0,0,1,1,0,1,0,0,1,1,0
1687,0.62521693682841,0.0578121161521335,RI,2022-09-17,1,1,1,1,1,1,1,0,1,1,1,0
1688,1.01453903107564,0.1362064052903705,RI,2022-09-18,1,0,1,1,1,1,1,0,1,1,1,0
1689,1.25689901928796,0.136158811703735,RI,2022-09-19,0,1,1,1,1,1,0,0,0,0,1,1
1690,1.16629083891052,0.131891911828276,RI,2022-09-20,1,1,1,1,0,1,1,0,1,1,0,1
1691,1.30669908469306,0.128733623388365,RI,2022-09-21,1,0,1,1,1,1,1,0,0,0,1,0
1692,2.28922537951746,0.1977115442934045,RI,2022-09-22,1,0,1,1,1,0,1,0,1,0,1,0
1693,3.40541648204167,0.3536296997631915,RI,2022-09-23,1,0,0,1,0,0,1,0,0,0,0,0
1694,2.58820743470444,0.222665523566123,RI,2022-09-24,1,0,1,1,1,0,1,0,1,1,1,0
1695,0.520698291574625,0.073113226619506,RI,2022-09-25,1,1,1,1,1,1,1,0,1,1,1,0
1696,1.04084843947677,0.111174508129274,RI,2022-09-26,1,1,1,1,1,1,1,0,1,1,1,0
1697,1.17027571787273,0.139648400780992,RI,2022-09-27,1,1,1,1,0,1,1,0,0,1,0,0
1698,1.1446689941268,0.0552265085704535,RI,2022-09-28,1,1,1,1,1,0,1,0,1,0,1,0
1699,1.23387507659136,0.055829075596498,RI,2022-09-29,1,1,1,1,1,0,1,0,1,1,1,0
1700,2.07121570540198,0.0157971612615149,RI,2022-09-30,1,0,1,1,1,0,1,1,1,0,1,0
1701,0.880509772652534,0.0168906051549127,RI,2022-10-01,1,1,1,1,1,0,1,1,1,1,1,1
1702,1.2863299358251,0.236986159161207,RI,2022-10-02,1,0,1,1,1,1,1,0,1,0,1,1
1703,1.86426519936394,0.1949932107689605,RI,2022-10-03,1,0,1,1,1,1,1,0,1,0,1,0
1704,0.831058335029074,0.1539774671892955,RI,2022-10-04,1,1,1,1,1,1,1,0,1,1,1,0
1705,1.24057877400417,0.130612535822083,RI,2022-10-05,1,0,1,0,1,1,1,1,0,1,1,0
1706,0.536142813499026,0.170910824553101,RI,2022-10-06,1,1,1,1,1,1,1,1,1,0,1,0
1707,2.98731185874113,0.0627019907995615,RI,2022-10-07,1,1,1,0,1,0,1,0,1,0,1,0
1708,1.13059382302123,0.164807841751613,RI,2022-10-08,1,1,1,1,0,1,1,1,0,0,0,0
1709,1.38198088932741,0.102029120093974,RI,2022-10-09,1,1,1,0,1,0,1,1,0,1,1,0
1710,1.80794359019249,0.1500996621435735,RI,2022-10-10,1,0,1,0,1,1,1,0,1,0,1,0
1711,0.716740286394327,0.199860536619366,RI,2022-10-11,1,1,1,1,1,1,1,1,1,0,1,0
1712,1.33510093391016,0.21306845140555,RI,2022-10-12,1,0,1,1,1,1,1,1,1,0,1,0
1713,2.64669738269459,0.285011555372274,RI,2022-10-13,1,0,1,0,1,1,1,0,0,1,1,0
1714,3.77139956946585,0.147336245953243,RI,2022-10-14,1,0,1,0,1,0,1,1,1,0,1,0
1715,0.931916579689509,0.238985431317291,RI,2022-10-15,1,0,1,1,1,1,1,1,1,1,1,1
1716,2.24462487603935,0.22918956525949,RI,2022-10-16,1,0,1,0,1,1,1,0,1,0,1,1
1717,0.1627531979366,0.1060841738138815,RI,2022-10-17,1,1,1,1,1,1,1,1,1,0,1,0
1718,0.889644781607423,0.408319240300216,RI,2022-10-18,1,0,1,1,1,1,1,0,1,0,1,1
1719,0.568787902537556,0.1370640079827085,RI,2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1
1720,1.07651223142564,0.1551062144743285,RI,2022-10-20,1,1,1,0,1,0,1,1,1,0,1,0
1721,0.449549542404198,0.344187477573193,RI,2022-10-21,1,1,1,1,1,1,1,1,1,0,1,0
1722,1.80910753682607,0.1964092713834805,RI,2022-10-22,1,1,1,0,1,0,1,1,1,0,1,0
1723,8.71357910077866,0.255485074131538,SC,2022-09-11,1,0,1,1,1,0,1,0,0,1,1,0
1724,7.67019790900991,0.1667670689489495,SC,2022-09-12,1,0,1,1,1,0,1,0,0,0,1,0
1725,4.5868198305511,0.177366735435343,SC,2022-09-13,1,0,1,1,1,0,1,0,1,0,1,0
1726,0.958382252805754,0.1165359572122595,SC,2022-09-14,1,1,1,1,1,1,1,0,1,1,1,0
1727,6.96484447081314,0.183555749488237,SC,2022-09-15,1,0,1,1,1,0,1,0,0,0,1,0
1728,0.687260701651754,0.093044480037965,SC,2022-09-16,1,1,1,1,1,1,1,0,1,1,1,0
1729,1.76205920233417,0.208942200115159,SC,2022-09-17,1,0,1,1,1,0,1,0,1,1,1,0
1730,3.41721892760231,0.2074933093902595,SC,2022-09-18,1,0,1,0,1,0,1,0,1,0,1,0
1731,1.12937301628269,0.0973590369683935,SC,2022-09-19,1,1,1,1,1,1,1,0,1,1,1,0
1732,4.26756895243172,0.1597832049371595,SC,2022-09-20,1,0,1,1,1,0,1,0,0,0,1,0
1733,2.06039646421378,0.2146891683105095,SC,2022-09-21,1,0,1,1,0,0,1,0,1,0,0,0
1734,6.30748897422849,0.2224312200376995,SC,2022-09-22,1,0,1,1,0,0,1,0,0,0,0,0
1735,1.20745124830766,0.1371860010215105,SC,2022-09-23,1,1,1,1,1,1,1,0,0,1,1,0
1736,0.913926702115003,0.4065495735420905,SC,2022-09-24,1,0,1,1,1,0,1,0,1,1,1,0
1737,0.067206973754591,0.0125500379238852,SC,2022-09-25,1,1,1,1,1,1,1,1,1,1,1,1
1738,1.85040127355602,0.3254024468054595,SC,2022-09-26,0,1,0,1,1,0,0,1,0,1,1,0
1739,0.317951971330122,0.01349338060232635,SC,2022-09-27,1,1,1,1,1,1,1,1,1,1,1,1
1740,5.92065329466487,0.2455185078634425,SC,2022-09-28,1,0,1,1,1,0,1,0,0,0,1,0
1741,4.45309725353297,0.2540958233337685,SC,2022-09-29,1,0,1,1,1,0,1,0,0,0,1,0
1742,3.05799414510566,0.409788615779435,SC,2022-09-30,1,0,0,1,1,0,1,1,0,0,1,1
1743,0.0843588870840968,0.0168906051549127,SC,2022-10-01,1,1,1,1,1,1,1,1,1,1,1,1
1744,0.736267444467716,0.273451215086091,SC,2022-10-02,1,0,1,1,1,1,1,0,1,1,1,0
1745,4.71434836844442,0.3997170404277035,SC,2022-10-03,1,0,1,1,1,0,1,0,1,0,1,0
1746,1.53301933398196,0.252498223829235,SC,2022-10-04,1,0,0,1,1,1,1,1,0,1,1,0
1747,1.22912349682605,0.130612535822083,SC,2022-10-05,1,0,1,0,1,1,1,0,0,0,1,0
1748,1.66882724176796,0.2214360253003695,SC,2022-10-06,1,0,1,1,1,1,1,0,1,1,1,0
1749,5.78153718530162,0.426521962207792,SC,2022-10-07,1,0,1,0,1,0,1,0,0,0,1,0
1750,0.86026430689768,0.39437265482148,SC,2022-10-08,1,0,1,1,1,1,1,1,1,1,1,1
1751,NA,NA,SC,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,3.38234051165933,0.609608484303355,SC,2022-10-10,1,0,0,1,1,0,1,0,0,1,1,0
1753,2.33217611675669,0.3064101615332225,SC,2022-10-11,1,0,1,0,1,1,1,0,1,1,1,0
1754,1.32065597270416,0.2497436059762835,SC,2022-10-12,1,1,1,1,1,1,1,0,1,0,1,0
1755,3.86174481174529,0.2290498010524755,SC,2022-10-13,1,0,1,0,1,1,1,0,0,0,1,1
1756,2.19353459721292,0.269420287068928,SC,2022-10-14,1,0,1,0,1,1,1,1,1,0,1,0
1757,2.31975696672419,0.275737109053225,SC,2022-10-15,1,0,1,0,1,1,1,0,1,0,1,0
1758,0.869883189547157,0.297274406137781,SC,2022-10-16,1,0,1,1,1,1,1,1,1,0,1,0
1759,6.3874543205383,0.265170282805394,SC,2022-10-17,1,0,1,0,1,1,1,0,0,0,1,0
1760,5.1045114298335,0.193438265067602,SC,2022-10-18,1,1,1,0,1,0,1,1,1,0,1,0
1761,5.80271413052389,0.2560028455255805,SC,2022-10-19,1,0,1,0,1,0,1,0,0,0,1,0
1762,5.48088520036803,0.232388197861279,SC,2022-10-20,1,1,1,0,0,0,1,0,0,0,0,0
1763,4.94519764071698,0.254526009885521,SC,2022-10-21,1,0,1,0,1,0,1,0,1,0,1,0
1764,1.75145016963668,0.284100827201202,SC,2022-10-22,1,1,0,0,1,0,1,1,0,0,1,0
1765,1.13287236283694,0.796593219446845,SD,2022-09-11,1,0,1,1,1,0,1,0,1,1,1,0
1766,1.00038431897632,0.1863055791142885,SD,2022-09-12,1,0,1,1,1,1,1,1,1,1,1,1
1767,0.668318250271162,0.0115086939677991,SD,2022-09-13,1,1,1,1,1,1,1,1,1,1,1,1
1768,1.14773753359523,0.4531300212700715,SD,2022-09-14,0,1,1,1,1,0,0,1,1,1,1,0
1769,0.0574049872387543,0.0113656198810747,SD,2022-09-15,1,1,1,1,1,1,1,1,1,1,1,1
1770,0.733504817982839,0.2746412712061425,SD,2022-09-16,1,1,1,1,1,1,1,0,1,1,1,0
1771,0.0149305737987403,0.0113105518558182,SD,2022-09-17,1,1,1,1,1,1,1,0,1,1,1,0
1772,NA,NA,SD,2022-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,0.855354831048878,0.155209723350644,SD,2022-09-19,1,1,1,1,1,1,1,0,1,1,1,0
1774,0.0166792064382731,0.01144180356995685,SD,2022-09-20,1,1,1,1,1,1,1,1,1,1,1,1
1775,0.0167230470581195,0.011558257041431,SD,2022-09-21,1,1,1,1,1,1,1,0,1,1,1,0
1776,0.057887429876429,0.01171984115278585,SD,2022-09-22,1,1,1,1,1,1,1,0,1,1,1,0
1777,0.0179909460829108,0.0119333490982977,SD,2022-09-23,1,1,1,1,1,1,1,1,1,1,1,1
1778,0.0153617250841531,0.0122068700563173,SD,2022-09-24,1,1,1,1,1,1,1,0,1,1,1,0
1779,0.0619903524935095,0.0125500379238852,SD,2022-09-25,1,1,1,1,1,1,1,1,1,1,1,1
1780,0.13265477602568,0.01297432419967075,SD,2022-09-26,1,1,1,1,1,1,1,1,1,1,1,1
1781,0.231472357873993,0.01349338060232635,SD,2022-09-27,1,1,1,1,1,1,1,0,1,1,1,0
1782,0.234704024268583,0.0141234367231678,SD,2022-09-28,1,1,1,1,1,1,1,1,1,1,1,1
1783,0.246536356679118,0.0148837571914423,SD,2022-09-29,1,1,1,1,1,1,1,0,1,1,1,0
1784,NA,NA,SD,2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,NA,NA,SD,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,0.0940517890335761,0.01819582361190165,SD,2022-10-02,1,1,1,1,1,1,1,0,1,1,1,0
1787,0.0976565931211351,0.0197500216173869,SD,2022-10-03,1,1,1,1,1,1,1,0,1,1,1,0
1788,0.331434931855298,0.02159659987599685,SD,2022-10-04,1,1,1,1,1,1,1,1,1,1,1,1
1789,NA,NA,SD,2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,0.646436948361569,0.211444959979884,SD,2022-10-06,1,0,1,1,1,1,1,0,0,1,1,1
1791,1.52234110179187,0.3222024675270895,SD,2022-10-07,1,0,1,1,1,1,1,0,0,1,1,1
1792,0.0504259199556362,0.03303138741551895,SD,2022-10-08,1,1,1,1,1,1,1,1,1,1,1,1
1793,0.181505354514101,0.03725584123427775,SD,2022-10-09,1,1,1,1,1,1,1,1,1,0,1,0
1794,NA,NA,SD,2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,0.0724116233946514,0.04796177299604685,SD,2022-10-11,1,1,1,1,1,1,1,1,1,1,1,1
1796,0.478777196642837,0.054653091704676,SD,2022-10-12,1,1,1,1,1,1,1,1,1,1,1,1
1797,NA,NA,SD,2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,0.108838992889089,0.07128165222517,SD,2022-10-14,1,1,1,1,1,1,1,1,1,0,1,0
1799,NA,NA,SD,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,0.460943928393737,0.1060841738138815,SD,2022-10-17,1,1,1,1,1,1,1,1,0,1,1,0
1802,0.877275934819173,0.408319240300216,SD,2022-10-18,1,0,1,1,1,1,1,0,1,1,1,0
1803,0.206107498604428,0.1370640079827085,SD,2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1
1804,1.30194932116598,0.288645829656707,SD,2022-10-20,1,0,1,0,1,1,1,0,1,0,1,1
1805,2.06238922185856,0.3799371567873725,SD,2022-10-21,1,0,1,0,1,1,1,0,1,0,1,0
1806,NA,NA,SD,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,0.319149110478458,0.1098331984543395,TN,2022-09-11,1,1,1,1,1,1,1,0,1,1,1,0
1808,2.29547811468592,0.1688358523782205,TN,2022-09-12,1,0,1,1,1,0,1,0,1,1,1,0
1809,0.499184335359253,0.063994676193559,TN,2022-09-13,1,1,1,1,1,1,1,1,1,1,1,1
1810,0.493132536856516,0.169090324344594,TN,2022-09-14,1,1,1,1,1,1,1,0,0,1,1,0
1811,0.813723854798635,0.1390674779551815,TN,2022-09-15,1,1,0,1,1,1,1,0,0,1,1,0
1812,1.54532058168284,0.1487078442873415,TN,2022-09-16,1,0,1,1,1,1,1,0,1,1,1,0
1813,0.883931438235295,0.1562188509454445,TN,2022-09-17,1,1,1,0,1,1,1,1,1,0,1,0
1814,0.356510340009407,0.110188897626669,TN,2022-09-18,1,1,1,1,1,1,1,1,1,1,1,1
1815,3.51683301686781,0.169594218342987,TN,2022-09-19,1,0,1,1,1,0,1,1,0,1,1,0
1816,1.02510061755352,0.136360878405496,TN,2022-09-20,1,0,1,1,1,1,1,1,1,1,1,1
1817,2.25768815521296,0.166945265200284,TN,2022-09-21,1,0,1,1,1,0,1,1,1,0,1,0
1818,0.973609595920476,0.0994272960034125,TN,2022-09-22,0,1,1,1,1,1,0,0,1,1,1,0
