...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
1791,NA,NA,SD,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,SD,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,NA,NA,SD,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,NA,NA,SD,2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,NA,NA,SD,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,SD,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,NA,NA,SD,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,NA,NA,SD,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,NA,NA,SD,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,SD,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,SD,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,1.03817403277991,0.100526150376907,TN,2023-02-19,0,1,1,1,1,1,1,0,1,1,0,1
1808,2.67553914126364,0.2670612892687805,TN,2023-02-20,1,0,1,1,1,0,1,0,1,1,1,0
1809,0.971523682964093,0.194550006127309,TN,2023-02-21,1,1,0,1,1,1,1,0,0,1,1,1
1810,0.92908218466616,0.1770041896562825,TN,2023-02-22,1,1,0,1,1,1,1,0,0,1,1,0
1811,1.57877896141035,0.301653014198937,TN,2023-02-23,0,0,1,0,1,1,0,0,1,0,1,0
1812,1.88442916366518,0.210838811184022,TN,2023-02-24,1,0,1,1,1,0,1,0,1,1,1,0
1813,0.0896099493948453,0.00899620396159275,TN,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1814,NA,NA,TN,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1815,1.08872002807408,0.158765678881512,TN,2023-02-27,1,1,1,1,1,0,1,0,1,1,1,0
1816,1.98037728277788,0.270633686216588,TN,2023-02-28,0,0,1,0,1,1,0,0,1,0,1,0
1817,0.891742048317603,0.066035692660922,TN,2023-03-01,1,1,1,0,1,1,0,0,1,0,1,0
1818,0.853425506521252,0.1060502263131405,TN,2023-03-02,1,1,1,0,1,1,1,0,1,0,1,1
1819,0.638269447808233,0.149122996168348,TN,2023-03-03,1,1,1,1,1,1,1,0,1,1,1,0
1820,1.37131452020196,0.2033531562783,TN,2023-03-04,1,0,0,1,1,1,1,0,0,1,1,0
1821,2.07189820032055,0.231223435493832,TN,2023-03-05,1,0,0,1,0,1,1,0,1,0,0,0
1822,0.467493011905369,0.084039876551552,TN,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1823,0.764284245541232,0.1518835731285375,TN,2023-03-07,1,1,1,1,1,0,1,1,0,1,1,0
1824,0.0311331209846498,0.002783380713820485,TN,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1825,0.861634576703414,0.0745397977341985,TN,2023-03-09,0,1,1,1,1,1,0,1,1,1,1,0
1826,0.0424910993363501,0.00227770245288356,TN,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1827,0.0408472134292845,0.00206543180134299,TN,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1828,1.21047167830068,0.316734996140545,TN,2023-03-12,0,0,1,1,1,1,0,0,1,1,1,1
1829,0.0528603802193101,0.001707928268235815,TN,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1830,0.00190819836409494,0.001557933320592765,TN,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1831,0.0167993096755825,0.00142435561801771,TN,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1832,2.50110961804001,0.3836541827960625,TN,2023-03-16,1,0,1,1,0,1,1,1,1,0,0,1
1833,0.0513838710402393,0.00119949474533046,TN,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1834,1.91005529446543,0.2719678802561555,TN,2023-03-18,0,0,1,1,1,0,0,0,1,1,1,0
1835,1.08376887359557,0.1378486067989065,TN,2023-03-19,1,0,0,1,1,1,1,0,0,1,1,1
1836,0.834185223570507,0.0740588788849375,TN,2023-03-20,1,1,1,0,1,1,1,0,1,0,1,1
1837,2.11844445930023,0.130973719754892,TN,2023-03-21,1,0,1,0,0,1,1,0,1,0,0,1
1838,3.51521617034052,0.1937929621649995,TN,2023-03-22,1,0,1,1,0,1,1,0,1,0,0,0
1839,6.29242519232252,0.225146192753284,TN,2023-03-23,0,0,1,1,0,1,0,0,1,1,0,0
1840,2.8364518290538,0.20515823996598,TN,2023-03-24,1,0,1,0,1,0,1,0,1,0,1,0
1841,0.013329818640212,6.80157530130245e-4,TN,2023-03-25,1,1,1,1,1,1,1,0,1,1,1,0
1842,0.00326424818202321,6.43353794945145e-4,TN,2023-03-26,1,1,1,1,1,1,1,0,1,1,1,0
1843,1.10768672949327,0.160363087893037,TN,2023-03-27,1,0,1,1,1,0,1,1,1,0,1,0
1844,9.3585582749214e-4,5.81888333102965e-4,TN,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1845,1.29923461473075,0.324358004122845,TN,2023-03-29,1,0,1,1,0,1,1,0,1,1,0,1
1846,0.0025730124357892,5.33953600264695e-4,TN,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1847,6.9237067780424e-4,5.14227086281505e-4,TN,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
1848,0.00559489126808092,4.9695735158681e-4,TN,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1849,3.90664424866483,0.1968909031635615,TX,2023-02-19,1,0,1,1,1,0,0,0,0,1,1,0
1850,6.72792015275265,0.1803525073737075,TX,2023-02-20,1,0,1,1,1,0,0,0,0,1,1,0
1851,3.15574030785632,0.158358054365967,TX,2023-02-21,1,0,1,1,1,0,1,0,0,0,0,0
1852,1.34475744381319,0.1328123365998995,TX,2023-02-22,1,1,1,1,1,1,1,1,0,0,0,0
1853,3.74753461619561,0.148270277004008,TX,2023-02-23,1,0,1,1,1,0,1,0,1,0,0,0
1854,4.29415526141061,0.1824271183669255,TX,2023-02-24,0,0,1,1,0,0,0,0,0,1,0,0
1855,2.89485232390448,0.2005215209023425,TX,2023-02-25,1,0,0,0,0,1,1,0,1,0,0,1
1856,3.37526900212934,0.1625483346980735,TX,2023-02-26,1,0,1,1,1,0,1,0,1,1,1,0
1857,2.90862874944774,0.1200093485576675,TX,2023-02-27,1,0,0,1,1,0,1,0,0,1,1,0
1858,4.58739192506352,0.1925503965106255,TX,2023-02-28,1,0,1,0,0,0,1,0,0,0,0,0
1859,6.07873454749963,0.168778869148599,TX,2023-03-01,1,0,0,1,0,1,1,0,0,1,0,0
1860,4.37824107905994,0.1399505541258955,TX,2023-03-02,1,0,1,0,0,0,1,0,0,0,0,0
1861,10.6655095521531,0.251642053177974,TX,2023-03-03,1,0,0,0,0,0,0,0,0,0,0,0
1862,0.70340538862479,0.080196567068715,TX,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1863,4.33676050503511,0.2637263385188755,TX,2023-03-05,0,0,0,1,0,1,0,0,1,0,0,0
1864,2.46113844337891,0.0333602693160802,TX,2023-03-06,1,0,1,1,0,0,0,0,1,0,0,0
1865,1.22229574082982,0.07531821570832,TX,2023-03-07,1,1,1,1,0,1,1,1,0,1,0,1
1866,1.30968476046538,0.03373673365128735,TX,2023-03-08,1,1,1,1,1,1,1,0,1,0,1,0
1867,3.71123970985607,0.150758228850097,TX,2023-03-09,1,0,1,1,0,0,1,0,0,0,0,0
1868,0.597985240320485,0.029004401575635,TX,2023-03-10,1,1,1,1,1,1,0,0,1,0,1,0
1869,2.57221171932805,0.1632463579827085,TX,2023-03-11,1,0,1,0,0,0,1,0,1,0,0,1
1870,3.02498493971299,0.15234375922829,TX,2023-03-12,1,0,0,1,0,0,1,0,0,1,0,0
1871,1.5800202223583,0.08659270353743,TX,2023-03-13,1,0,1,0,1,1,1,0,1,0,1,1
1872,2.36638890839973,0.131481504210822,TX,2023-03-14,1,0,0,1,0,1,1,0,0,0,0,0
1873,4.33538507333818,0.12630128650158,TX,2023-03-15,1,0,1,1,0,1,1,0,0,1,0,1
1874,1.74273998548895,0.085254430382614,TX,2023-03-16,0,0,1,1,0,1,0,0,1,1,0,1
1875,6.62769135229497,0.2315383451974095,TX,2023-03-17,0,0,0,1,0,0,0,0,0,0,0,0
1876,0.300765133815256,0.001105199485757395,TX,2023-03-18,1,1,1,1,1,1,1,0,0,1,1,1
1877,2.54549089384651,0.168214038864064,TX,2023-03-19,0,0,1,1,1,0,0,0,1,0,1,0
1878,3.12622725721702,0.117065747133802,TX,2023-03-20,1,0,0,1,0,0,1,0,0,0,0,0
1879,1.10737757923989,0.055517584406214,TX,2023-03-21,1,1,0,1,1,1,1,0,0,1,1,1
1880,2.63284005166604,0.0942717582936375,TX,2023-03-22,1,0,1,1,0,1,1,0,1,1,0,1
1881,5.37378710510275,0.1297634934100715,TX,2023-03-23,1,0,1,0,0,0,0,0,1,1,0,1
1882,3.66736774769079,0.1010636821454745,TX,2023-03-24,1,0,0,1,0,1,1,0,0,1,0,0
1883,4.83135360535797,0.229948709194139,TX,2023-03-25,1,0,1,0,0,0,1,0,1,0,0,0
1884,2.46717075594713,0.242898874594367,TX,2023-03-26,1,0,1,1,0,1,1,0,1,1,0,0
1885,0.899427076066764,0.02547945550122415,TX,2023-03-27,1,1,1,1,0,1,1,0,1,1,0,1
1886,2.89530331067135,0.102008222743187,TX,2023-03-28,0,0,1,0,0,1,0,0,1,0,0,1
1887,0.611274800914157,0.0240057629225795,TX,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1888,5.39111162977163,0.2424386978212625,TX,2023-03-30,0,0,0,1,0,0,0,0,0,1,0,0
1889,1.36872860094046,0.069486865384672,TX,2023-03-31,1,0,1,1,0,1,1,1,1,0,0,1
1890,0.65418498125477,0.04615852152022365,TX,2023-04-01,1,1,1,1,1,1,1,0,1,0,1,1
1891,0.0862382137430476,0.0172840725651493,UT,2023-02-19,1,1,1,1,1,1,1,0,1,1,1,0
1892,1.78681658331604,0.186119929084602,UT,2023-02-20,1,1,1,1,0,1,1,0,1,1,0,1
1893,1.90012989623815,0.2442400162098885,UT,2023-02-21,1,0,1,1,1,0,0,0,1,1,1,0
1894,0.0623961880806119,0.0124817767049364,UT,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1895,0.379614437433762,0.124335989361405,UT,2023-02-23,1,1,1,1,1,1,1,0,1,1,1,0
1896,0.978083760449809,0.229541450884957,UT,2023-02-24,1,1,1,0,1,1,1,0,1,0,1,1
1897,1.8277973793718,0.574830066219925,UT,2023-02-25,1,0,1,0,1,0,1,0,1,0,1,1
1898,1.06136870280256,0.3043922977463235,UT,2023-02-26,1,1,1,0,1,1,1,0,1,0,1,1
1899,0.456109851279802,0.0072331605529250996,UT,2023-02-27,1,1,1,1,1,1,0,0,1,1,1,1
1900,0.296002785893059,0.00648809876849285,UT,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1901,1.23986163394521,0.2007275418569415,UT,2023-03-01,1,0,1,0,1,1,1,0,1,0,1,0
1902,0.192513062829647,0.0052268143772295,UT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1903,0.954017318045368,0.1358863471218325,UT,2023-03-03,1,1,1,1,0,1,1,0,1,1,0,1
1904,1.0409798485556,0.1887091783954775,UT,2023-03-04,1,1,1,1,0,1,1,1,1,1,0,0
1905,0.071562538375593,0.003797597560030035,UT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1906,0.16820577997666,0.00342006134855437,UT,2023-03-06,1,1,1,1,1,1,1,0,1,1,1,0
1907,0.242546935369638,0.003083440475482245,UT,2023-03-07,1,1,1,1,1,1,1,0,1,1,1,0
1908,0.0581959004180863,0.002783380713820485,UT,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1909,0.0695475086034541,0.00251597089529707,UT,2023-03-09,1,1,1,1,1,1,1,0,1,0,1,1
1910,0.00304207236753321,0.00227770245288356,UT,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1911,1.18841491867402,0.458759177133041,UT,2023-03-11,1,0,1,1,1,0,1,0,1,1,1,0
1912,0.021879320163452,0.001876345520538965,UT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1913,0.0329037503838671,0.001707928268235815,UT,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1914,1.21431813772358,0.4644493452545455,UT,2023-03-14,1,0,1,1,1,0,1,0,1,1,1,0
1915,0.979118221997293,0.0881495358398455,UT,2023-03-15,1,1,1,1,0,1,1,1,1,1,0,0
1916,0.20334731036207,0.001305407180154135,UT,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1917,0.97280616459684,0.1572016270803415,UT,2023-03-17,1,0,1,1,1,0,1,0,1,1,1,0
1918,0.005844860235976,0.001105199485757395,UT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1919,0.0306566497886696,0.00102125864920572,UT,2023-03-19,1,1,1,1,1,1,1,0,1,1,1,0
1920,0.0273805382543546,9.46548980059085e-4,UT,2023-03-20,1,1,1,1,1,1,1,0,1,0,1,1
1921,1.27646059731818,0.476668814380344,UT,2023-03-21,1,0,1,0,1,1,1,0,1,0,1,1
1922,0.0165435156476746,8.209394491617e-4,UT,2023-03-22,1,1,1,1,1,1,1,0,1,0,1,0
1923,0.00898422803937168,7.68363443405805e-4,UT,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1924,1.91435718914661,0.2391845665145655,UT,2023-03-24,1,0,1,0,1,0,1,0,1,0,1,0
1925,NA,NA,UT,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,0.00735646410729962,6.43353794945145e-4,UT,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1927,1.24255962306125,0.319462660296729,UT,2023-03-27,1,0,1,0,1,1,1,0,1,0,1,1
1928,0.026115407392942,5.81888333102965e-4,UT,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1929,0.0181720259761399,5.5640616286169e-4,UT,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1930,6.0310551746744e-4,5.33953600264695e-4,UT,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1931,NA,NA,UT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,NA,NA,UT,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,2.17723540637503,0.06086514175447,VA,2023-02-19,1,0,1,1,1,1,0,1,1,1,0,0
1934,1.94408838158345,0.1412869241578845,VA,2023-02-20,1,1,1,1,1,0,1,0,0,1,1,0
1935,1.66393546673349,0.1410620244586675,VA,2023-02-21,1,1,1,1,0,0,0,1,1,0,0,0
1936,2.12448310015566,0.1538061593388575,VA,2023-02-22,1,0,1,1,0,1,0,0,1,1,0,1
1937,1.87422267946166,0.0797797439931985,VA,2023-02-23,1,1,1,1,0,0,0,1,1,0,0,0
1938,1.88678558144531,0.170494207604021,VA,2023-02-24,1,0,1,1,0,1,0,0,1,1,0,0
1939,1.41022003611213,0.1285802381071505,VA,2023-02-25,1,1,1,1,1,1,0,0,1,0,1,0
1940,2.2826764116247,0.151079117594587,VA,2023-02-26,1,0,1,1,0,1,1,0,1,1,0,0
1941,3.46816214840418,0.189745595483189,VA,2023-02-27,0,0,1,1,0,0,0,0,1,1,0,0
1942,2.28186597994805,0.108499499327885,VA,2023-02-28,1,1,0,1,1,1,1,0,0,1,0,1
1943,3.65796209046729,0.150547523320965,VA,2023-03-01,1,0,1,1,0,1,1,0,1,1,0,0
1944,3.07738855853774,0.207768990362831,VA,2023-03-02,1,0,0,1,0,1,1,0,0,0,0,0
1945,1.22752344014533,0.0493178948523426,VA,2023-03-03,1,1,1,1,0,1,1,0,1,0,0,0
1946,3.96685332372887,0.1757002749021325,VA,2023-03-04,0,0,1,1,0,1,0,0,1,0,0,1
1947,1.3120037835482,0.0777547677125285,VA,2023-03-05,0,1,1,1,0,1,0,1,1,1,0,0
1948,0.453379784349319,0.0403708099832617,VA,2023-03-06,1,1,1,1,1,1,1,0,1,1,1,0
1949,0.971451340074621,0.04873686972061305,VA,2023-03-07,1,1,1,1,0,1,1,0,1,1,0,0
1950,3.15722592998955,0.1346426655295005,VA,2023-03-08,0,0,1,0,1,1,0,0,1,0,1,0
1951,1.76064988181793,0.1131061642925985,VA,2023-03-09,1,0,1,0,1,1,0,1,1,0,1,0
1952,2.63068422241892,0.203498788989316,VA,2023-03-10,0,0,0,1,1,1,0,0,0,1,1,0
1953,5.52393837285584,0.279242299401377,VA,2023-03-11,1,0,1,1,0,0,1,0,1,1,0,0
1954,1.49272176554333,0.1573138384805135,VA,2023-03-12,1,0,1,1,0,1,1,0,1,1,0,1
1955,1.4803448650067,0.0889211245460585,VA,2023-03-13,0,0,1,1,1,0,0,0,1,1,1,1
1956,7.68111944549331,0.242760488226884,VA,2023-03-14,1,0,1,0,0,0,1,0,1,0,0,0
1957,1.90180185774706,0.0968220538620285,VA,2023-03-15,1,0,1,1,0,1,1,0,1,1,0,1
1958,4.10497290291217,0.1649405836296385,VA,2023-03-16,1,0,1,1,0,1,1,0,1,1,0,1
1959,3.83084257346386,0.1830776854629605,VA,2023-03-17,1,0,1,0,0,1,1,0,1,0,0,1
1960,0.744803185955532,0.0603511298791195,VA,2023-03-18,1,1,1,0,1,1,1,1,1,0,1,0
1961,0.707032259988932,0.053757254788466,VA,2023-03-19,1,1,1,0,1,1,1,0,1,0,1,1
1962,1.91432003745532,0.115114261585563,VA,2023-03-20,1,0,0,1,1,1,0,0,0,0,1,1
1963,4.08299711598391,0.1648049718153955,VA,2023-03-21,0,0,1,1,1,0,0,0,1,1,1,0
1964,1.20662361086044,0.06682158468322,VA,2023-03-22,1,1,1,1,0,1,1,0,1,1,0,1
1965,2.14016048676177,0.102853773801934,VA,2023-03-23,1,0,1,0,1,1,1,0,1,0,1,0
1966,3.12770204257232,0.1547754896579165,VA,2023-03-24,0,0,0,1,0,1,0,0,0,0,0,1
1967,6.92904465838257,0.220317085242385,VA,2023-03-25,0,0,0,0,0,1,0,0,0,0,0,0
1968,2.31068899557672,0.1377986619833735,VA,2023-03-26,0,0,1,0,1,0,0,0,1,0,1,0
1969,2.97989427091437,0.1206442305544685,VA,2023-03-27,1,0,0,1,1,0,1,0,0,0,1,0
1970,4.26700613808607,0.1611033270633205,VA,2023-03-28,1,0,1,0,0,1,1,0,1,0,0,1
1971,0.82219892761459,0.0689606761791385,VA,2023-03-29,1,1,1,0,1,1,1,0,1,0,1,1
1972,1.68232673339203,0.1079516165545435,VA,2023-03-30,0,0,1,1,1,0,0,0,1,1,1,0
1973,4.90163235952074,0.323941954107844,VA,2023-03-31,0,0,0,1,0,0,0,0,1,0,0,1
1974,2.37364611131848,0.162708468334574,VA,2023-04-01,1,0,1,1,0,1,1,0,1,1,0,1
1975,0.02531221654998,0.0172840725651493,VT,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
1976,0.0205366012032791,0.015512559046989,VT,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1977,0.0189544922089129,0.01391704961827295,VT,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
1978,0.0602640437099343,0.0124817767049364,VT,2023-02-22,1,1,1,1,1,1,1,0,1,1,1,0
1979,0.015983187092024,0.011192084141827,VT,2023-02-23,1,1,1,1,1,1,1,0,0,1,1,1
1980,0.947334610633202,0.411643221688896,VT,2023-02-24,1,0,1,1,1,0,1,0,1,1,1,0
1981,NA,NA,VT,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,NA,NA,VT,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,0.616346833350697,0.1739189307143705,VT,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1984,0.286869612461309,0.00648809876849285,VT,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1985,0.52819293224309,0.1273854736049105,VT,2023-03-01,1,1,1,1,1,1,1,0,1,1,1,0
1986,0.372725191577542,0.0052268143772295,VT,2023-03-02,1,1,1,1,1,1,1,0,1,1,1,0
1987,0.082327465083377,0.004695310638177415,VT,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1988,0.0479110526554333,0.00422088967728773,VT,2023-03-04,1,1,1,1,1,1,1,0,1,0,1,1
1989,0.0407250841054513,0.003797597560030035,VT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1990,0.905752315921529,0.1063494211761475,VT,2023-03-06,0,1,1,1,1,1,1,0,0,1,1,0
1991,1.71268519850724,0.3060394423516275,VT,2023-03-07,1,0,1,0,1,0,1,0,0,0,1,0
1992,3.46887791090434,0.3149619914755615,VT,2023-03-08,1,0,1,1,0,1,0,0,1,1,0,1
1993,2.21684990509051,0.237400514885047,VT,2023-03-09,1,0,1,1,0,1,1,0,1,1,0,1
1994,1.25936880069379,0.473454736548118,VT,2023-03-10,1,0,1,1,0,1,1,0,1,1,0,1
1995,2.36352764811577,0.317063330025859,VT,2023-03-11,1,0,1,1,0,1,1,0,1,1,0,1
1996,3.74678707761528,0.4756097307152615,VT,2023-03-12,1,0,1,1,0,1,1,0,1,1,0,1
1997,5.15108770225863,0.634896293993195,VT,2023-03-13,1,0,1,1,0,1,1,0,1,1,0,1
1998,1.90679077313219,0.314513375881471,VT,2023-03-14,1,0,1,1,0,0,1,0,1,1,0,1
1999,3.86576980115489,0.57381054508208,VT,2023-03-15,1,0,1,1,0,1,1,0,1,1,0,1
2000,0.036238216302205,0.001305407180154135,VT,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
2001,1.9568483974548,0.273222001962125,VT,2023-03-17,1,0,1,0,0,1,1,1,1,0,0,0
2002,2.06930529451508,0.1889056457735305,VT,2023-03-18,1,0,1,1,1,0,1,1,1,0,1,0
2003,0.0199601391790981,0.00102125864920572,VT,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
2004,1.15569473122971,0.1613256285813865,VT,2023-03-20,1,0,1,1,0,1,1,0,1,1,0,1
2005,0.0289155466031957,8.8007177685563e-4,VT,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
2006,1.20743164187531,0.1937929621649995,VT,2023-03-22,1,0,1,1,0,1,1,0,1,1,0,1
2007,1.20754133147508,0.1939722176856865,VT,2023-03-23,1,0,1,1,0,1,1,1,1,0,0,1
2008,2.33435682099037,0.239323885144411,VT,2023-03-24,1,0,1,0,1,1,1,0,1,0,1,0
2009,1.36788388364636,0.968775775178705,VT,2023-03-25,1,0,1,1,0,1,1,0,1,1,0,1
2010,0.00104005508300274,6.43353794945145e-4,VT,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
2011,0.00730202651515627,6.1074230520522e-4,VT,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
2012,1.10508466293032,0.0976491683965215,VT,2023-03-28,1,1,1,1,0,1,1,0,1,1,0,1
2013,1.01497820715421,0.1073812536237985,VT,2023-03-29,1,0,1,1,1,0,1,0,1,1,1,0
2014,1.21408538158467,0.1625471742233455,VT,2023-03-30,1,0,1,1,0,1,1,1,1,0,0,1
2015,0.00238921077561259,5.14227086281505e-4,VT,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
2016,0.00247925918597337,4.9695735158681e-4,VT,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
2017,4.97541147849702,0.254013649540479,WA,2023-02-19,0,0,1,1,0,1,0,0,1,1,0,1
2018,17.0078541309957,0.3228671386440535,WA,2023-02-20,1,0,0,0,0,0,0,0,0,0,0,0
2019,4.6215904232144,0.1838109933731215,WA,2023-02-21,0,0,1,0,0,1,0,0,1,1,0,0
2020,4.20511613806219,0.1662521810466725,WA,2023-02-22,1,0,1,1,1,0,0,0,1,0,0,0
2021,6.44541642177706,0.1884613844387965,WA,2023-02-23,1,0,1,1,1,0,0,0,0,1,0,0
2022,7.10233975801771,0.2011426404769415,WA,2023-02-24,0,0,0,1,1,0,0,0,0,1,0,0
2023,1.74744196926392,0.137493913900696,WA,2023-02-25,1,0,1,1,0,1,0,0,1,0,0,0
2024,2.5900425989325,0.155513188817134,WA,2023-02-26,1,0,1,1,0,0,1,0,1,1,0,0
2025,7.95261125364084,0.2071561464288085,WA,2023-02-27,1,0,0,0,0,0,0,0,0,0,0,0
2026,9.25312506624914,0.2222254762432375,WA,2023-02-28,1,0,1,0,0,0,1,0,0,0,0,0
2027,11.2354816102504,0.220186809431152,WA,2023-03-01,0,0,0,1,0,0,0,0,0,0,0,0
2028,2.08294367729363,0.095645885504808,WA,2023-03-02,1,1,1,1,1,0,0,1,0,0,1,0
2029,11.8907028162246,0.2447083258569425,WA,2023-03-03,1,0,0,1,0,0,1,0,0,0,0,0
2030,6.37740437970175,0.1901486291126355,WA,2023-03-04,0,0,1,1,0,0,0,0,0,0,0,0
2031,7.01862112525898,0.2351443800884345,WA,2023-03-05,0,0,0,1,0,0,0,0,0,1,0,0
2032,5.29252823029259,0.1591642037540855,WA,2023-03-06,1,0,1,1,0,0,1,0,1,1,0,0
2033,5.10227031642664,0.149164639726242,WA,2023-03-07,1,0,1,0,0,0,1,0,1,0,0,0
2034,2.79592033282742,0.096303574419615,WA,2023-03-08,1,0,1,1,0,0,0,1,1,0,0,0
2035,6.74402455231211,0.166258425910599,WA,2023-03-09,1,0,1,0,1,0,1,0,1,0,1,0
2036,5.95234252602295,0.1500001512430355,WA,2023-03-10,0,0,0,1,0,0,0,0,0,0,0,0
2037,3.91275056469299,0.1347836492567575,WA,2023-03-11,1,0,0,1,0,0,1,0,0,1,0,0
2038,4.5027335207149,0.2177208299562975,WA,2023-03-12,1,0,0,0,0,0,1,0,0,1,0,0
2039,6.87407774197591,0.1922902579069055,WA,2023-03-13,0,0,1,0,0,0,1,0,1,1,0,0
2040,7.29667405718949,0.146354383313536,WA,2023-03-14,1,0,0,0,1,1,1,0,0,0,1,0
2041,17.7960621514174,0.315531021109712,WA,2023-03-15,0,0,0,0,0,0,0,0,0,0,0,0
2042,5.27264619860697,0.1515568285669835,WA,2023-03-16,1,0,1,1,0,0,1,0,1,0,0,0
2043,6.63999096978411,0.221044442232097,WA,2023-03-17,1,0,1,1,0,0,1,0,1,1,0,0
2044,3.78254696297571,0.111707278353832,WA,2023-03-18,1,0,1,1,0,0,0,0,1,1,0,0
2045,2.55040597920976,0.1680975422643915,WA,2023-03-19,1,0,1,0,1,1,1,0,1,0,1,0
2046,7.21968033678477,0.200371824795874,WA,2023-03-20,0,0,0,0,0,0,0,0,0,0,0,0
