"","es_score","brier_score","location","target_date","X23E_50_CI","X23F_50_CI","X23H_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"988",0.00795949601532341,0.000194530313038048,"MN",2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
"989",0.017628459076537,0.000168705025056755,"MN",2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
"990",2.15880187019649,0.247222851312265,"MN",2024-02-20,0,1,1,1,0,0,0,1,1,1,0,0
"991",0.0302659373628666,0.000126866668925662,"MN",2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"992",0.0203409059022236,0.00011001028586938,"MN",2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
"993",1.17454860253463,0.104290030571193,"MN",2024-02-23,1,1,1,1,0,0,1,1,0,1,0,1
"994",0.000572069479277251,8.27127783915505e-05,"MN",2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
"995",1.27191728329022,0.132398947280427,"MN",2024-02-25,0,1,1,1,1,0,0,1,1,1,1,0
"996",0.00910257503960793,6.21853126548287e-05,"MN",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"997",0.0126596181442532,5.3919120766146e-05,"MN",2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"998",0.00866397382376299,4.6751886178523e-05,"MN",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"999",0.00149433463647827,4.05376884960436e-05,"MN",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"1000",0.00313181691014774,3.51499213756977e-05,"MN",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"1001",1.34980431050489,0.220989082861259,"MN",2024-03-02,1,1,1,1,0,0,1,1,1,1,0,0
"1002",1.35991402023334,0.248796809582717,"MN",2024-03-03,1,1,1,0,1,0,1,1,1,0,1,0
"1003",0.00268540980483588,2.2917759614564e-05,"MN",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"1004",2.31911394603403,0.209677264234489,"MN",2024-03-05,0,1,1,0,1,0,0,1,1,0,1,0
"1005",1.31096427567738,0.104832278236266,"MN",2024-03-06,1,1,1,1,0,0,1,1,1,1,0,0
"1006",1.31710872317775,0.11068604707835,"MN",2024-03-07,1,1,1,1,0,0,1,1,1,1,0,0
"1007",2.38289117891771,0.362395616495829,"MN",2024-03-08,0,1,1,1,0,0,0,1,1,1,0,0
"1008",0.000647380765067693,1.12422490781994e-05,"MN",2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"1009",NA,NA,"MO",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010",0.00238997849636181,0.00325981525209597,"MO",2024-01-29,1,1,1,1,1,1,1,1,1,1,0,0
"1011",0.00788953223445633,0.0028382915741514,"MO",2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
"1012",1.31753810710157,1.87150697527265,"MO",2024-01-31,1,0,1,1,1,0,1,0,1,1,1,0
"1013",1.22370165240551,0.635842498235469,"MO",2024-02-01,1,1,1,1,0,0,1,1,1,1,0,0
"1014",0.0012378187079204,0.00186918708012639,"MO",2024-02-02,1,1,1,1,1,1,1,0,1,1,1,0
"1015",NA,NA,"MO",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016",NA,NA,"MO",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017",NA,NA,"MO",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018",NA,NA,"MO",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019",1.34331755294663,0.972847492053501,"MO",2024-02-07,1,1,1,0,1,0,1,1,1,0,1,0
"1020",0.00211800344993111,0.000804244605006527,"MO",2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
"1021",0.00436110752844672,0.000698245789208987,"MO",2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
"1022",1.33167222343932,0.968086513996264,"MO",2024-02-10,1,0,1,1,1,0,1,0,1,1,1,0
"1023",NA,NA,"MO",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024",0.000364796389359427,0.000456509184603816,"MO",2024-02-12,1,1,1,1,1,1,1,1,1,1,1,1
"1025",NA,NA,"MO",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026",1.38996261406393,1.96582230113741,"MO",2024-02-14,1,1,0,1,1,0,1,1,0,1,1,0
"1027",0.000147290342433801,0.000298122144429636,"MO",2024-02-15,1,1,1,1,1,1,1,1,1,1,1,1
"1028",0.00019315328857478,0.000258597688361163,"MO",2024-02-16,1,1,1,1,1,1,1,1,1,1,1,1
"1029",NA,NA,"MO",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030",NA,NA,"MO",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031",NA,NA,"MO",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032",NA,NA,"MO",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033",0.00010002732506614,0.000126866668925662,"MO",2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"1034",0.000281897463445351,0.00011001028586938,"MO",2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
"1035",NA,NA,"MO",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036",NA,NA,"MO",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037",NA,NA,"MO",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038",NA,NA,"MO",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039",NA,NA,"MO",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040",3.37007091140533e-05,4.6751886178523e-05,"MO",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"1041",1.39533253750127,0.993468067915732,"MO",2024-02-29,1,1,1,1,0,0,1,1,1,1,0,0
"1042",2.71811846116595e-05,3.51499213756977e-05,"MO",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"1043",NA,NA,"MO",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044",NA,NA,"MO",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045",NA,NA,"MO",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046",2.01666853653212e-05,1.98736488747148e-05,"MO",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"1047",1.45239732687189e-05,1.72344356204927e-05,"MO",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"1048",NA,NA,"MO",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1.1921820328384e-05,1.29623445059481e-05,"MO",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"1050",NA,NA,"MO",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051",NA,NA,"MS",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052",1.95250303619349,0.748734044387533,"MS",2024-01-29,1,0,1,1,0,0,1,0,1,1,0,0
"1053",0.993572685182527,0.374770917470211,"MS",2024-01-30,1,0,1,1,1,0,1,0,1,1,1,0
"1054",0.0136520117558583,0.00247028134854196,"MS",2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
"1055",NA,NA,"MS",2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056",1.23955278486167,0.637823074291374,"MS",2024-02-02,1,1,1,1,0,0,1,1,1,1,0,0
"1057",NA,NA,"MS",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058",NA,NA,"MS",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059",0.00329861349918979,0.00122745177701225,"MS",2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
"1060",1.18525320768069,0.387215606363267,"MS",2024-02-06,1,1,1,1,0,0,1,1,1,1,0,0
"1061",0.0280722965862577,0.00092616025701766,"MS",2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
"1062",0.00199885547463383,0.000804244605006527,"MS",2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
"1063",0.0283120217185582,0.000698245789208987,"MS",2024-02-09,1,1,1,1,1,1,1,0,1,1,1,0
"1064",NA,NA,"MS",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065",NA,NA,"MS",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066",0.0110894853063925,0.000456509184603816,"MS",2024-02-12,1,1,1,1,1,1,1,1,1,1,1,1
"1067",0.000215356441602921,0.000396106389205094,"MS",2024-02-13,1,1,1,1,1,1,1,1,1,1,1,1
"1068",NA,NA,"MS",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069",0.000907135292821888,0.000298122144429636,"MS",2024-02-15,1,1,1,1,1,1,1,1,1,1,1,1
"1070",0.000716156515360139,0.000258597688361163,"MS",2024-02-16,1,1,1,1,1,1,1,1,1,1,1,1
"1071",NA,NA,"MS",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072",NA,NA,"MS",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073",1.3952330203148,1.97304486665545,"MS",2024-02-19,1,1,1,1,0,0,1,1,1,1,0,0
"1074",0.000367304855902899,0.000146300867958248,"MS",2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
"1075",0.000327437569813994,0.000126866668925662,"MS",2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"1076",NA,NA,"MS",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077",6.30456404788534e-05,9.5390984380796e-05,"MS",2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"1078",NA,NA,"MS",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079",NA,NA,"MS",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080",0.00143826686995743,6.21853126548287e-05,"MS",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"1081",3.95838375191609e-05,5.3919120766146e-05,"MS",2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"1082",NA,NA,"MS",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083",4.65700525087362e-05,4.05376884960436e-05,"MS",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"1084",NA,NA,"MS",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085",NA,NA,"MS",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086",NA,NA,"MS",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087",5.28208764371714e-05,2.2917759614564e-05,"MS",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"1088",5.91282689109997e-05,1.98736488747148e-05,"MS",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"1089",2.81519958944179,1.99203342308546,"MS",2024-03-06,1,1,1,0,1,0,1,1,1,0,1,0
"1090",NA,NA,"MS",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091",NA,NA,"MS",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092",NA,NA,"MS",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093",NA,NA,"MT",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094",0.00248150639787945,0.00325981525209597,"MT",2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
"1095",NA,NA,"MT",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096",NA,NA,"MT",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097",NA,NA,"MT",2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098",NA,NA,"MT",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099",NA,NA,"MT",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100",NA,NA,"MT",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101",NA,NA,"MT",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102",NA,NA,"MT",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103",NA,NA,"MT",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104",0.00051901637892731,0.000804244605006527,"MT",2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
"1105",NA,NA,"MT",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106",NA,NA,"MT",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107",NA,NA,"MT",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108",NA,NA,"MT",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109",NA,NA,"MT",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110",NA,NA,"MT",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",NA,NA,"MT",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",NA,NA,"MT",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113",NA,NA,"MT",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114",NA,NA,"MT",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115",NA,NA,"MT",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116",NA,NA,"MT",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117",NA,NA,"MT",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118",NA,NA,"MT",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119",NA,NA,"MT",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120",NA,NA,"MT",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121",NA,NA,"MT",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122",NA,NA,"MT",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123",NA,NA,"MT",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124",NA,NA,"MT",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125",NA,NA,"MT",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126",NA,NA,"MT",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127",NA,NA,"MT",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128",NA,NA,"MT",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129",NA,NA,"MT",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130",NA,NA,"MT",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131",NA,NA,"MT",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132",NA,NA,"MT",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133",NA,NA,"MT",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134",NA,NA,"MT",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135",0.00257335956824184,0.0037423166317497,"NC",2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
"1136",0.210954816073999,0.00325981525209597,"NC",2024-01-29,1,1,1,1,1,1,1,1,1,0,1,0
"1137",0.591208291723373,0.135671372251316,"NC",2024-01-30,1,1,1,1,1,1,1,0,1,1,1,0
"1138",1.85515486687595,0.540020802288936,"NC",2024-01-31,1,0,1,1,0,0,1,0,1,1,0,0
"1139",0.0315938509774015,0.00214918722853957,"NC",2024-02-01,1,1,1,1,1,1,1,1,1,1,0,0
"1140",0.039685530186767,0.00186918708012639,"NC",2024-02-02,1,1,1,1,1,1,1,0,1,1,1,0
"1141",NA,NA,"NC",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142",NA,NA,"NC",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143",2.01874544273114,0.548822064475528,"NC",2024-02-05,1,0,1,1,0,0,1,1,1,1,0,0
"1144",0.0489573374548034,0.00106633675089776,"NC",2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
"1145",0.84889053760325,0.138044553158726,"NC",2024-02-07,1,0,1,1,1,1,1,0,1,1,1,0
"1146",2.13815865898723,0.556176362934627,"NC",2024-02-08,1,1,1,0,0,0,1,1,1,0,0,0
"1147",0.0248622342546238,0.000698245789208987,"NC",2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
"1148",NA,NA,"NC",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149",0.000460029531015607,0.000526056371996309,"NC",2024-02-11,1,1,1,1,1,1,1,1,1,1,1,1
"1150",1.09052940781296,0.15084210860537,"NC",2024-02-12,1,1,1,1,0,0,1,1,1,1,0,0
"1151",1.20360289692535,0.324961189109014,"NC",2024-02-13,1,0,1,1,1,0,1,0,1,1,1,0
"1152",0.000283804378289339,0.000343656824745035,"NC",2024-02-14,1,1,1,1,1,1,1,1,1,1,1,1
"1153",0.00166543937570435,0.000298122144429636,"NC",2024-02-15,1,1,1,1,1,1,1,1,1,1,1,1
"1154",0.00409453921085574,0.000258597688361163,"NC",2024-02-16,1,1,1,1,1,1,1,1,1,1,1,1
"1155",NA,NA,"NC",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156",0.000138041385693476,0.000194530313038048,"NC",2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
"1157",0.00523411769793149,0.000168705025056755,"NC",2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
"1158",0.00930845284231968,0.000146300867958248,"NC",2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
"1159",1.26602229413073,0.24640076144798,"NC",2024-02-21,1,0,1,1,1,0,1,0,0,1,1,1
"1160",0.00918562305748918,0.00011001028586938,"NC",2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
"1161",0.00348312870611667,9.5390984380796e-05,"NC",2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"1162",3.65008519647124e-05,8.27127783915505e-05,"NC",2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
"1163",NA,NA,"NC",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164",2.6873406936286,0.36098138174201,"NC",2024-02-26,1,1,1,0,1,0,1,1,1,0,1,0
"1165",1.34963349700085,0.330854888718098,"NC",2024-02-27,1,1,1,1,0,0,1,1,1,1,0,0
"1166",0.00228892476534687,4.6751886178523e-05,"NC",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"1167",0.000830470022302042,4.05376884960436e-05,"NC",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"1168",1.36936158673039,0.331483932836343,"NC",2024-03-01,1,1,1,0,1,0,1,1,1,0,1,0
"1169",NA,NA,"NC",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170",NA,NA,"NC",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171",1.38369449428678,0.497562980435707,"NC",2024-03-04,1,1,1,1,0,0,1,1,1,1,0,0
"1172",1.7338258246311e-05,1.98736488747148e-05,"NC",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"1173",1.30814754379658e-05,1.72344356204927e-05,"NC",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"1174",1.07904494784624e-05,1.49462394563628e-05,"NC",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"1175",NA,NA,"NC",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176",NA,NA,"NC",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177",0.00969274145641222,0.0037423166317497,"ND",2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
"1178",1.31869752180646,1.85290999584736,"ND",2024-01-29,1,0,1,1,1,0,1,0,1,1,0,1
"1179",0.00189774732582673,0.0028382915741514,"ND",2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
"1180",NA,NA,"ND",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181",NA,NA,"ND",2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182",NA,NA,"ND",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183",NA,NA,"ND",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184",NA,NA,"ND",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185",NA,NA,"ND",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186",0.000651683753546697,0.00106633675089776,"ND",2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
"1187",NA,NA,"ND",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188",NA,NA,"ND",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189",0.000473040295845901,0.000698245789208987,"ND",2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
"1190",NA,NA,"ND",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191",NA,NA,"ND",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192",NA,NA,"ND",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193",NA,NA,"ND",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194",NA,NA,"ND",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195",NA,NA,"ND",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196",NA,NA,"ND",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197",NA,NA,"ND",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198",NA,NA,"ND",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199",NA,NA,"ND",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200",1.40183625213816,1.978600487832,"ND",2024-02-20,0,1,1,1,1,0,0,1,1,1,1,0
"1201",NA,NA,"ND",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202",NA,NA,"ND",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203",NA,NA,"ND",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204",NA,NA,"ND",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205",NA,NA,"ND",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206",NA,NA,"ND",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207",NA,NA,"ND",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208",NA,NA,"ND",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209",NA,NA,"ND",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210",NA,NA,"ND",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211",NA,NA,"ND",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212",NA,NA,"ND",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213",NA,NA,"ND",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214",NA,NA,"ND",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215",NA,NA,"ND",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216",NA,NA,"ND",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217",NA,NA,"ND",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218",NA,NA,"ND",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219",NA,NA,"NE",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220",NA,NA,"NE",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221",NA,NA,"NE",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222",NA,NA,"NE",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223",NA,NA,"NE",2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224",NA,NA,"NE",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225",NA,NA,"NE",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226",NA,NA,"NE",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227",NA,NA,"NE",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228",NA,NA,"NE",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229",NA,NA,"NE",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230",NA,NA,"NE",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
