...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23G_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23G_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1879,2.25113497634962,0.2281588090639925,TX,2023-11-14,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
1880,2.01783031050005,0.4213947507602805,TX,2023-11-15,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0
1881,0.869467509069701,0.439411733446143,TX,2023-11-16,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0
1882,NA,NA,TX,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1883,NA,NA,TX,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1884,NA,NA,TX,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,2.12070216785077,0.475220987008686,TX,2023-11-20,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0
1886,2.74970002309411,0.4216136085521485,TX,2023-11-21,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0
1887,0.896139362178684,0.650804531517495,TX,2023-11-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1888,0.555663204402671,0.4309880808416165,TX,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1889,0.37199117288973,0.293153001909655,TX,2023-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1890,NA,NA,TX,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,NA,NA,UT,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,0.689314932251499,0.188774501443941,UT,2023-10-16,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1893,0.264671835852623,0.1862985278242985,UT,2023-10-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1894,6.67982068431978,0.466723814106601,UT,2023-10-18,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0
1895,1.09075976127542,0.52815894599593,UT,2023-10-19,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
1896,NA,NA,UT,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,NA,NA,UT,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,UT,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,1.4478894285589201,0.555393738418375,UT,2023-10-23,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
1900,NA,NA,UT,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,0.663325896993523,0.459072502586728,UT,2023-10-25,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1902,0.64917574279342,0.4618969552721615,UT,2023-10-26,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1903,0.236275968989845,0.16658521823521,UT,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1904,NA,NA,UT,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,NA,NA,UT,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,0.678321722629169,0.472627948714731,UT,2023-10-30,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1907,NA,NA,UT,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,1.78364436633667,0.390783046207475,UT,2023-11-01,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0
1909,1.89299055481267,0.51136976736718,UT,2023-11-02,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0
1910,NA,NA,UT,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,NA,NA,UT,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,UT,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,3.68902472007875,0.396320282130351,UT,2023-11-06,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
1914,0.697240788881539,0.4911960822213365,UT,2023-11-07,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1915,NA,NA,UT,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,0.957558117394263,0.426069753446603,UT,2023-11-09,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
1917,NA,NA,UT,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,NA,NA,UT,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,UT,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,0.619299611978949,0.3631542424652165,UT,2023-11-13,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
1921,0.291974911644358,0.2281588090639925,UT,2023-11-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1922,0.770482895175326,0.543604500152155,UT,2023-11-15,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1923,0.738174340368533,0.4048473426048755,UT,2023-11-16,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1924,0.345428733611471,0.278662525700467,UT,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1925,NA,NA,UT,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,UT,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,1.25073509273257,0.521755860902095,UT,2023-11-20,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
1928,NA,NA,UT,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,0.516999567268398,0.4019080714397185,UT,2023-11-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1930,NA,NA,UT,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,NA,NA,UT,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,NA,NA,UT,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,0.886840799467918,0.301128108250694,VA,2023-10-15,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
1934,2.44105534464149,0.290848095119213,VA,2023-10-16,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0
1935,1.13146444246678,0.3899708213104065,VA,2023-10-17,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1
1936,2.04141003615673,0.399305742296459,VA,2023-10-18,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
1937,1.69257630018709,0.3144896090761625,VA,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
1938,4.23011393414587,0.4192585678745855,VA,2023-10-20,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
1939,1.25732810270412,0.374446200227055,VA,2023-10-21,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0
1940,2.97717451136738,0.364129668348665,VA,2023-10-22,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
1941,2.49345575248679,0.3857150310643715,VA,2023-10-23,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1942,2.19924074076153,0.3770776455285505,VA,2023-10-24,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0
1943,4.34456255386461,0.197438172350825,VA,2023-10-25,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
1944,3.03318554225538,0.4030505778371805,VA,2023-10-26,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1
1945,2.71987460504417,0.4053124611651765,VA,2023-10-27,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0
1946,1.45004345997288,0.275273928444699,VA,2023-10-28,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0
1947,1.6280576918828,0.273050531323873,VA,2023-10-29,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0
1948,7.21484945828325,0.4444911624638015,VA,2023-10-30,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
1949,3.52798118026345,0.322359701056922,VA,2023-10-31,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0
1950,1.19182739253497,0.3735882319044225,VA,2023-11-01,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0
1951,3.2472953153045,0.3055614103474855,VA,2023-11-02,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0
1952,2.81053591927857,0.408494701472057,VA,2023-11-03,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
1953,1.98653258150226,0.377978033102076,VA,2023-11-04,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
1954,3.61459026152159,0.261969394472603,VA,2023-11-05,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0
1955,2.21605327406453,0.388443603752152,VA,2023-11-06,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0
1956,4.14917657278293,0.4427619930674445,VA,2023-11-07,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0
1957,2.87519748154363,0.3588172640957085,VA,2023-11-08,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
1958,3.43233756249603,0.3385567040774495,VA,2023-11-09,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1959,2.88871996595684,0.360108334790226,VA,2023-11-10,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0
1960,1.67138083391692,0.334807354178675,VA,2023-11-11,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0
1961,1.90196072293381,0.289176770332281,VA,2023-11-12,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
1962,3.45247020781758,0.352066699244094,VA,2023-11-13,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
1963,4.11444945828044,0.3736456237144235,VA,2023-11-14,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
1964,3.45055489282147,0.38849667540715,VA,2023-11-15,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1965,3.44410001565879,0.3590363949360495,VA,2023-11-16,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0
1966,2.19177708510681,0.3887293057579405,VA,2023-11-17,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0
1967,0.939393787144506,0.332224429496773,VA,2023-11-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1968,2.70871641361386,0.397727624264229,VA,2023-11-19,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
1969,5.18699536582764,0.498747286831868,VA,2023-11-20,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0
1970,6.49653735046534,0.4600873235001315,VA,2023-11-21,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
1971,3.82774694432877,0.396259997126552,VA,2023-11-22,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0
1972,5.86805415230078,0.55830579289584,VA,2023-11-23,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1973,9.05719215853477,0.50782346572885,VA,2023-11-24,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0
1974,6.66693238594087,0.51495726638979,VA,2023-11-25,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1975,1.77482499895493,0.350207751099656,VT,2023-10-15,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0
1976,2.53581897611478,0.386826036127692,VT,2023-10-16,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
1977,0.999313535121239,0.3666713120222955,VT,2023-10-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0
1978,NA,NA,VT,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,1.26463862479831,0.336266779931921,VT,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0
1980,1.23852347419538,0.345669441014683,VT,2023-10-20,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
1981,1.23195479566521,0.3448246257220785,VT,2023-10-21,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1982,0.649501755936731,0.175082809678078,VT,2023-10-22,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1983,0.936240144955006,0.3161823936200835,VT,2023-10-23,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0
1984,1.06981562694612,0.171278539358543,VT,2023-10-24,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
1985,0.837501633239049,0.308727498598317,VT,2023-10-25,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0
1986,1.48405581067965,0.565673094330995,VT,2023-10-26,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0
1987,1.78408580868711,0.3130483116148075,VT,2023-10-27,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
1988,0.767033353853389,0.3889754383168995,VT,2023-10-28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
1989,0.663870247964148,0.2799309576539875,VT,2023-10-29,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
1990,1.69736097825767,0.481091906938682,VT,2023-10-30,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
1991,0.796276133199367,0.2410784457742085,VT,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1992,0.881503637769365,0.625281952775805,VT,2023-11-01,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
1993,1.06282835592541,0.4524581457454755,VT,2023-11-02,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0
1994,0.597496527266441,0.269843428149704,VT,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1995,1.23303834622396,0.467698471651925,VT,2023-11-04,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1996,NA,NA,VT,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,0.620828594728249,0.168781400232841,VT,2023-11-06,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1998,0.661245981201187,0.3625792539139525,VT,2023-11-07,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0
1999,1.49781994304798,0.410102551914816,VT,2023-11-08,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0
2000,2.27995604032538,0.50547853000347,VT,2023-11-09,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0
2001,1.58265157153174,0.54398400711309,VT,2023-11-10,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0
2002,0.666619954007076,0.447205016599061,VT,2023-11-11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2003,1.10428195568146,0.44338006307177,VT,2023-11-12,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
2004,1.4037994749712,0.4957003374091715,VT,2023-11-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
2005,1.14569560732941,0.3002326744948725,VT,2023-11-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0
2006,1.2741365173342,0.425322956167645,VT,2023-11-15,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1
2007,2.19730943525883,0.4252293863001155,VT,2023-11-16,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
2008,1.64278820181709,0.412344615316439,VT,2023-11-17,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0
2009,1.28997382748828,0.4176445222154545,VT,2023-11-18,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0
2010,2.29949626695414,0.60951284283388,VT,2023-11-19,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0
2011,0.880065518611403,0.4682523824174555,VT,2023-11-20,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
2012,1.22276943046598,0.381339114372272,VT,2023-11-21,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,1.8975378731265,0.54924672238472,VT,2023-11-22,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0
2014,1.01861240376285,0.531832907596235,VT,2023-11-23,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
2015,0.880904320301614,0.3594820321824205,VT,2023-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
2016,0.187463298932098,0.108078582987755,VT,2023-11-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,1.22925115139829,0.298681087676778,WA,2023-10-15,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0
2018,1.62906929136294,0.378639122526746,WA,2023-10-16,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
2019,3.11422305595113,0.3642662612950015,WA,2023-10-17,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
2020,2.11158917436117,0.4344436447000575,WA,2023-10-18,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2021,5.58206791410703,0.560658456928345,WA,2023-10-19,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0
2022,1.53570850316599,0.4549712816205445,WA,2023-10-20,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0
2023,1.64577785915581,0.60526108350769,WA,2023-10-21,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0
2024,2.93989114611876,0.4486794382025875,WA,2023-10-22,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
2025,5.28800118869358,0.4629753999606355,WA,2023-10-23,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0
2026,1.62873866228349,0.226422764133815,WA,2023-10-24,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
2027,2.93485739783135,0.459457867184903,WA,2023-10-25,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0
2028,2.32629528528457,0.3650016519353245,WA,2023-10-26,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0
2029,1.58799778215752,0.4464770782789765,WA,2023-10-27,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0
2030,2.3965365055142,0.407481960926369,WA,2023-10-28,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0
2031,1.11871972079989,0.3884240995004725,WA,2023-10-29,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1
2032,2.23631826505578,0.361264338993874,WA,2023-10-30,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
2033,1.56726933007933,0.4159503875844035,WA,2023-10-31,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0
2034,2.1922437335277,0.4028386260949815,WA,2023-11-01,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0
2035,4.39152633228501,0.485115712111119,WA,2023-11-02,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
2036,2.70345807592673,0.3806084692333745,WA,2023-11-03,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
2037,1.04372128984818,0.3487409749398905,WA,2023-11-04,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
2038,3.12148714063475,0.430062312546358,WA,2023-11-05,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
2039,2.79282061671854,0.4316682374150725,WA,2023-11-06,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0
2040,2.28961309770574,0.3624448106050725,WA,2023-11-07,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0
2041,3.51915053766354,0.4422614148203295,WA,2023-11-08,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
2042,1.01846122425704,0.2725355689546415,WA,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
2043,1.42296082619089,0.4205618687087865,WA,2023-11-10,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1
2044,0.772146911026733,0.376312184056625,WA,2023-11-11,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0
2045,0.693543370405463,0.2044058870434345,WA,2023-11-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
2046,2.1105978588008,0.374945030265422,WA,2023-11-13,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
2047,2.21945773449655,0.451396518250864,WA,2023-11-14,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1
2048,4.67229076349699,0.3030497452075475,WA,2023-11-15,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0
2049,1.09229194114547,0.315188401224844,WA,2023-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
2050,1.94367917627853,0.278662525700467,WA,2023-11-17,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0
2051,0.901774021404098,0.2996472899059015,WA,2023-11-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0
2052,2.51859183910592,0.4897466007854665,WA,2023-11-19,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0
2053,1.11569097756273,0.366153633036863,WA,2023-11-20,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
2054,2.59921012792683,0.3566108691847945,WA,2023-11-21,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
2055,4.03034518920077,0.4685560882103835,WA,2023-11-22,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0
2056,3.4355935474549,0.4931135297737565,WA,2023-11-23,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2057,1.19893218354805,0.3779525486365265,WA,2023-11-24,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
2058,4.77121402850452,0.54339220165077,WA,2023-11-25,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0
2059,0.856690553740474,0.608491289849265,WI,2023-10-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
2060,NA,NA,WI,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2061,0.260840802015375,0.1862985278242985,WI,2023-10-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2062,0.900114266352722,0.464224922231197,WI,2023-10-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
2063,NA,NA,WI,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2064,NA,NA,WI,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2065,NA,NA,WI,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2066,NA,NA,WI,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2067,NA,NA,WI,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2068,1.24622081126346,0.59665720392362,WI,2023-10-24,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0
2069,1.17237703748978,0.266066755228642,WI,2023-10-25,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
2070,0.230516810510106,0.1679935188759925,WI,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2071,0.485702862421703,0.3156282852707645,WI,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
2072,0.228623871526931,0.165360029310976,WI,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
