...1,es_score,brier_score,location,target_date,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22B_95_CI
1313,0.945490967255796,0.2864122382899095,NJ,2023-01-11,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
1314,4.5376580620563,0.323908588103957,NJ,2023-01-12,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
1315,45.4922027608974,0.3507323674489805,NJ,2023-01-13,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1316,29.2333340608442,0.331439578770342,NJ,2023-01-14,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0
1317,31.5415560526002,0.311033294042344,NJ,2023-01-15,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1318,73.0499576173835,0.300023540406203,NJ,2023-01-16,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1319,38.2057175505655,0.267170750104824,NJ,2023-01-17,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
1320,36.7570820029835,0.2594247198625945,NJ,2023-01-18,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0
1321,3.26883395172799,0.3083839619078615,NJ,2023-01-19,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
1322,35.7877352650875,0.242783842346269,NJ,2023-01-20,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1323,22.588192506384,0.220716354842664,NJ,2023-01-21,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
1324,33.6354544139397,0.2212487277458675,NJ,2023-01-22,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
1325,61.1295386175571,0.232816316664142,NJ,2023-01-23,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1326,29.0333702994684,0.1651444717871585,NJ,2023-01-24,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1
1327,13.0485957781721,0.177101360701683,NJ,2023-01-25,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0
1328,35.0844254926766,0.1648025558756665,NJ,2023-01-26,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1329,32.9002152327333,0.162527967455299,NJ,2023-01-27,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
1330,14.4290771564646,0.145717448436021,NJ,2023-01-28,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
1331,16.3549136082272,0.14036706152627,NJ,2023-01-29,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1332,35.9653624590111,0.141099959588327,NJ,2023-01-30,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
1333,10.083997641519,0.122029311434694,NJ,2023-01-31,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1
1334,0.7102831782083,0.0581216642661105,NJ,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1335,12.3801707570302,0.089450986029966,NJ,2023-02-02,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0
1336,11.423264064913,0.134369770239302,NJ,2023-02-03,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0
1337,5.99729092196409,0.0893181144730505,NJ,2023-02-04,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
1338,4.68693865074855,0.104432913456226,NJ,2023-02-05,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1
1339,7.34615000917957,0.057127433551741,NJ,2023-02-06,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0
1340,7.82637583750495,0.07538582004808,NJ,2023-02-07,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1341,6.48361584930475,0.0852224457809185,NJ,2023-02-08,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
1342,7.14284146259387,0.056334623864837,NJ,2023-02-09,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1
1343,7.94838790618847,0.071472246274014,NJ,2023-02-10,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1
1344,2.46272604200113,0.106555636501696,NJ,2023-02-11,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0
1345,2.57360856339011,0.3396082195395405,NM,2023-01-01,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0
1346,11.902305203613,0.405448544392281,NM,2023-01-02,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1347,3.78982363299682,0.2794472297990555,NM,2023-01-03,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1348,9.76743792959243,0.292055333589432,NM,2023-01-04,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
1349,1.99142887549934,0.252725524839651,NM,2023-01-05,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0
1350,3.41117431125482,0.112874435689543,NM,2023-01-06,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
1351,3.16326011552495,0.1482948715094185,NM,2023-01-07,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1352,1.67585362735858,0.1303067505283375,NM,2023-01-08,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
1353,5.12178247292973,0.2787697275981795,NM,2023-01-09,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
1354,5.53258993017862,0.3087547598967025,NM,2023-01-10,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0
1355,4.55482522927206,0.278589073939363,NM,2023-01-11,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1356,4.41560411234473,0.3330082454145665,NM,2023-01-12,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1357,7.16263974570409,0.2968799005521685,NM,2023-01-13,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
1358,4.76563899008242,0.299757292984253,NM,2023-01-14,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1359,0.86999846384207,0.3540068778445635,NM,2023-01-15,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1360,3.53039351881089,0.3235730876590495,NM,2023-01-16,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0
1361,5.71031976359253,0.377213572274358,NM,2023-01-17,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
1362,7.55378749906107,0.3732403112127535,NM,2023-01-18,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0
1363,12.2648255560297,0.4016985179112255,NM,2023-01-19,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
1364,5.91046980037983,0.3783553965539065,NM,2023-01-20,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0
1365,4.23527184899338,0.4307976945075855,NM,2023-01-21,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
1366,1.49722441912807,0.2969798741127195,NM,2023-01-22,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1367,10.2875801805806,0.333802780924462,NM,2023-01-23,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
1368,4.29005892592878,0.354112739462318,NM,2023-01-24,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1369,11.1379503678107,0.3531865987573485,NM,2023-01-25,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0
1370,3.12903926751483,0.3655144062041195,NM,2023-01-26,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0
1371,4.10432562184538,0.3661417459553035,NM,2023-01-27,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
1372,3.69832497737258,0.4217386400880195,NM,2023-01-28,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1373,1.98711535966875,0.327893035391838,NM,2023-01-29,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1374,5.10578635455029,0.3728937362722155,NM,2023-01-30,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
1375,3.69368339821117,0.417714705305786,NM,2023-01-31,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1
1376,7.22761205350273,0.38350058954346,NM,2023-02-01,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
1377,3.28313184034968,0.3209698073483395,NM,2023-02-02,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1378,6.38173437372182,0.4063294009735135,NM,2023-02-03,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0
1379,5.71934833826678,0.422789719683173,NM,2023-02-04,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1380,1.45380610184982,0.2700796506051375,NM,2023-02-05,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1381,7.5715935517693,0.4946884074728485,NM,2023-02-06,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0
1382,11.3150031491385,0.4498622570197385,NM,2023-02-07,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
1383,0.559284753464783,0.162429793915326,NM,2023-02-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1384,2.39066239286346,0.3771333100077995,NM,2023-02-09,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1385,1.40356194381463,0.3107987803307245,NM,2023-02-10,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1386,0.309742359133906,0.1229592855972755,NM,2023-02-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1387,0.110498218933872,0.083126169251397,NV,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1388,4.63076248041095,0.2080667878112035,NV,2023-01-02,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
1389,2.30269631096593,0.1963099234649215,NV,2023-01-03,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0
1390,3.81087884833545,0.246661825424633,NV,2023-01-04,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1391,1.43188841692046,0.2859083867025635,NV,2023-01-05,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
1392,2.32269202881244,0.333355493034734,NV,2023-01-06,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0
1393,2.06501702761707,0.351510704571884,NV,2023-01-07,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1
1394,2.41365356396404,0.2575545557105285,NV,2023-01-08,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1
1395,1.7809807084972,0.3469377397369035,NV,2023-01-09,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
1396,2.85430419410367,0.334073639845626,NV,2023-01-10,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0
1397,1.89163999280929,0.2346558620929715,NV,2023-01-11,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
1398,1.41880403319637,0.3219495782234345,NV,2023-01-12,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0
1399,1.09889752270795,0.289676248004862,NV,2023-01-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
1400,3.90303880048687,0.3535449386617575,NV,2023-01-14,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0
1401,1.36851857392395,0.308004886204599,NV,2023-01-15,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0
1402,2.67237660695805,0.2789335647198795,NV,2023-01-16,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0
1403,0.851318697548177,0.2857923459898835,NV,2023-01-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1404,1.32209791500887,0.276928925320526,NV,2023-01-18,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
1405,0.829000954396899,0.3417096355978865,NV,2023-01-19,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
1406,0.421703702051385,0.244189744731762,NV,2023-01-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1407,1.00133712049671,0.307706452005494,NV,2023-01-21,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1408,1.36471812053858,0.3794290803822115,NV,2023-01-22,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1
1409,2.57800704080941,0.3641035949803715,NV,2023-01-23,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0
1410,0.961342264614809,0.2645192665130755,NV,2023-01-24,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
1411,1.9858063133833,0.174667115308938,NV,2023-01-25,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
1412,1.44632725107011,0.2212953547046005,NV,2023-01-26,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
1413,0.78878611942733,0.2236249405965805,NV,2023-01-27,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
1414,1.95291990667125,0.2947541390780235,NV,2023-01-28,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
1415,1.0876355643775,0.21596623851748,NV,2023-01-29,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
1416,2.76120748599933,0.2676166415956525,NV,2023-01-30,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1417,0.559817986716389,0.1882644820607795,NV,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1418,1.38415160682245,0.1635850901318925,NV,2023-02-01,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1
1419,2.43490649149696,0.2597143108786585,NV,2023-02-02,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
1420,2.39333368500818,0.2894855992015765,NV,2023-02-03,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1
1421,0.953790403064015,0.164875117159162,NV,2023-02-04,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
1422,4.79688359944709,0.3333805956229875,NV,2023-02-05,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
1423,2.21168720770594,0.2848218416218655,NV,2023-02-06,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
1424,0.450342863073913,0.1392273627236095,NV,2023-02-07,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1425,5.19988697317229,0.278725295156679,NV,2023-02-08,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
1426,2.40265386970656,0.2179935337461375,NV,2023-02-09,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0
1427,0.998409300118801,0.1506579592941125,NV,2023-02-10,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1428,1.1725122631865,0.1969482966641495,NV,2023-02-11,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
1429,7.13240035838865,0.368091311704224,NY,2023-01-01,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1430,76.7351114712106,0.4400985708300175,NY,2023-01-02,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
1431,3.74870063952367,0.2613245001931,NY,2023-01-03,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1432,2.36665270665176,0.315654652261477,NY,2023-01-04,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1
1433,2.81117954239199,0.346628241160278,NY,2023-01-05,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
1434,46.2778801263333,0.416768349339338,NY,2023-01-06,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1435,51.6252254248262,0.385086859203925,NY,2023-01-07,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1
1436,64.5081768641967,0.399834174622803,NY,2023-01-08,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1437,77.6320341380671,0.3702886272179535,NY,2023-01-09,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
1438,4.01559645541587,0.330288710742702,NY,2023-01-10,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
1439,1.9272517741143,0.3280030214234825,NY,2023-01-11,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0
1440,7.95717458588462,0.332232331806941,NY,2023-01-12,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0
1441,61.4054677311588,0.3220930513434755,NY,2023-01-13,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1442,47.6493186834782,0.3293717045123065,NY,2023-01-14,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
1443,44.9313937800212,0.302558733596771,NY,2023-01-15,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
1444,116.685982671868,0.2759963893814625,NY,2023-01-16,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1445,46.0996649749081,0.2766431673891965,NY,2023-01-17,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0
1446,13.1437571185667,0.2981135971442495,NY,2023-01-18,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1447,8.02957498345768,0.2458541053758025,NY,2023-01-19,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
1448,60.1267569767961,0.2294387178302415,NY,2023-01-20,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1449,20.0379157549599,0.221692592008201,NY,2023-01-21,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1450,60.5983106414146,0.1973829866560595,NY,2023-01-22,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
1451,72.1082182660469,0.2011829974251835,NY,2023-01-23,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0
1452,44.239042648094,0.1902003248110985,NY,2023-01-24,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1453,15.4173293273688,0.1920383564159145,NY,2023-01-25,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1
1454,23.6831063409866,0.139723200275785,NY,2023-01-26,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1
1455,33.7296826982896,0.174562410618298,NY,2023-01-27,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0
1456,23.6325310894847,0.137862255678183,NY,2023-01-28,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
1457,18.4717207183149,0.145433687907439,NY,2023-01-29,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0
1458,40.2101936279,0.144798335169883,NY,2023-01-30,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0
1459,14.8298281521644,0.14183804147399,NY,2023-01-31,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
1460,2.92176967454499,0.0887455631157435,NY,2023-02-01,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
1461,6.89292936239744,0.1482996787284135,NY,2023-02-02,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
1462,12.0134204161917,0.153529684419446,NY,2023-02-03,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1463,11.5637644870376,0.091735167839635,NY,2023-02-04,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0
1464,7.65859248928734,0.13019078585335,NY,2023-02-05,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
1465,8.58387904071314,0.134258898095297,NY,2023-02-06,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1466,2.98463558623173,0.096428154611638,NY,2023-02-07,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1467,2.20358208037024,0.1534932402706955,NY,2023-02-08,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0
1468,4.00964781737779,0.1303746773370275,NY,2023-02-09,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0
1469,2.60254568943826,0.137819298927573,NY,2023-02-10,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1
1470,1.55634118712718,0.098213637736046,NY,2023-02-11,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
1471,0.115519469037665,0.083126169251397,OH,2023-01-01,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1472,11.7500561620464,0.264301389436229,OH,2023-01-02,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0
1473,5.01653764509119,0.314336462906056,OH,2023-01-03,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1474,1.26545565186796,0.2676976330001305,OH,2023-01-04,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1475,1.86762636919624,0.2578717542572645,OH,2023-01-05,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0
1476,2.00753879083845,0.233519459474316,OH,2023-01-06,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
1477,2.01159594645133,0.346505380550533,OH,2023-01-07,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
1478,0.813617584230701,0.268623071676241,OH,2023-01-08,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1479,5.52457401506266,0.3073256705324895,OH,2023-01-09,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0
1480,4.66772944245035,0.389776272415451,OH,2023-01-10,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1481,2.88867544916531,0.3102990803553185,OH,2023-01-11,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0
1482,2.01651718797822,0.3872060144474825,OH,2023-01-12,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0
1483,2.53489118187889,0.3777705059138625,OH,2023-01-13,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0
1484,3.32045431002179,0.312180624125589,OH,2023-01-14,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
1485,3.69746125822504,0.3893887691091805,OH,2023-01-15,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
1486,2.51929887842963,0.321020612274864,OH,2023-01-16,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0
1487,2.65257084095738,0.3278822025856395,OH,2023-01-17,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0
1488,3.15002059890779,0.3239836136707755,OH,2023-01-18,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0
1489,2.74179032198613,0.400459746951728,OH,2023-01-19,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1
1490,5.39747861756025,0.3419484831338465,OH,2023-01-20,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0
1491,2.52573056124556,0.3597852207254,OH,2023-01-21,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1
1492,1.22735550665339,0.19806201426738201,OH,2023-01-22,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
1493,4.99462913617302,0.377459245604257,OH,2023-01-23,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
1494,4.73000138280777,0.325808618396961,OH,2023-01-24,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0
1495,1.86576188419829,0.323790143875869,OH,2023-01-25,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
1496,2.98240708971982,0.338924252723024,OH,2023-01-26,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0
1497,2.01138471075626,0.296768535283001,OH,2023-01-27,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
1498,0.941571959880168,0.237685913384804,OH,2023-01-28,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1499,2.35423472817641,0.2943891917347185,OH,2023-01-29,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1
1500,1.41389512023282,0.244241386201332,OH,2023-01-30,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1501,3.65578350386443,0.3356831033047715,OH,2023-01-31,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
1502,2.15517849629026,0.2566849729171795,OH,2023-02-01,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1
1503,6.22139156864359,0.3669310686090745,OH,2023-02-02,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
1504,4.53208945883803,0.2936692190303435,OH,2023-02-03,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1
1505,1.65972719896191,0.1265281793603065,OH,2023-02-04,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
1506,2.1212462789116,0.239146890691637,OH,2023-02-05,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1
1507,9.63854068551706,0.311706041197245,OH,2023-02-06,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1508,5.96393738759717,0.292577134509428,OH,2023-02-07,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0
1509,0.950571799429,0.1499501475599895,OH,2023-02-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1510,1.52061724602125,0.163043685279792,OH,2023-02-09,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
1511,3.38942741215529,0.216297746320799,OH,2023-02-10,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1
1512,2.70400960873982,0.2130809563906295,OH,2023-02-11,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
1513,1.67002810021754,0.2030852090875805,OK,2023-01-01,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1
1514,3.78240825933758,0.179256300927342,OK,2023-01-02,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0
1515,4.0285077179231,0.276674582681695,OK,2023-01-03,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0
1516,3.50305234565719,0.0987632405975535,OK,2023-01-04,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
1517,2.91839429432874,0.1557620489028145,OK,2023-01-05,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
1518,2.31456332351148,0.263045264915059,OK,2023-01-06,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
1519,2.38740985405102,0.262029765091965,OK,2023-01-07,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0
1520,0.884060589103697,0.1303067505283375,OK,2023-01-08,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
1521,12.859349444069201,0.439573651197111,OK,2023-01-09,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
1522,4.90054464513609,0.2947791387881305,OK,2023-01-10,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1523,6.74609526352521,0.2823890551306685,OK,2023-01-11,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
1524,1.10574521116658,0.3890235594414135,OK,2023-01-12,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1525,1.15550536058632,0.1900357455872175,OK,2023-01-13,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1526,0.577191734179433,0.274140223076485,OK,2023-01-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1527,0.738269718088884,0.237813014816853,OK,2023-01-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
1528,5.30430127359145,0.2401322534102765,OK,2023-01-16,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
1529,8.02682844466644,0.412923290364254,OK,2023-01-17,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
1530,4.87406798849418,0.3730196189572615,OK,2023-01-18,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1
1531,4.69156915660887,0.353412478281318,OK,2023-01-19,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
1532,3.8400331321437,0.2842715281291115,OK,2023-01-20,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
1533,0.466421576889898,0.3336071810783445,OK,2023-01-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1534,1.14062871256866,0.39405249886723,OK,2023-01-22,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
1535,4.91615340047226,0.41367670435128,OK,2023-01-23,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0
1536,7.47793253113586,0.472248742857079,OK,2023-01-24,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
