...1,es_score,brier_score,location,target_date,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X22B_50_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI,X22B_95_CI
1319,27.3962700673229,0.156171660790897,NJ,2023-01-24,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
1320,12.0484932328391,0.169503299091764,NJ,2023-01-25,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0
1321,32.7981343901452,0.1572962512651995,NJ,2023-01-26,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0
1322,30.3287592090329,0.155791816914616,NJ,2023-01-27,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0
1323,13.2824228711506,0.139297948977454,NJ,2023-01-28,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
1324,15.3409672021847,0.133413802313022,NJ,2023-01-29,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1
1325,32.6960489849752,0.1358256734322605,NJ,2023-01-30,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
1326,9.17593742848579,0.1165876251824685,NJ,2023-01-31,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
1327,0.641300163679079,0.050695973325738,NJ,2023-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1328,11.2480852557287,0.0843564941198475,NJ,2023-02-02,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1329,9.5828474968859,0.1317282652052525,NJ,2023-02-03,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
1330,5.21707280419527,0.0859537807911715,NJ,2023-02-04,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1
1331,4.07093940394559,0.101274580724902,NJ,2023-02-05,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0
1332,6.51929650659317,0.05341044365743,NJ,2023-02-06,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1333,6.86386391334977,0.0723300379484945,NJ,2023-02-07,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
1334,5.6692131437703,0.0827751596443695,NJ,2023-02-08,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0
1335,6.2381230484426,0.053748648853136,NJ,2023-02-09,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
1336,6.6832536844652,0.069533344292077,NJ,2023-02-10,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
1337,2.1595565152467,0.105563693382952,NJ,2023-02-11,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0
1338,1.33047852103169,0.057682978999931,NJ,2023-02-12,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1339,4.63419973688123,0.0462744256145985,NJ,2023-02-13,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
1340,1.48391097109053,0.0842483270262835,NJ,2023-02-14,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
1341,1.64270033492807,0.063913722992308,NJ,2023-02-15,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
1342,4.99042859259419,0.03685968171391295,NJ,2023-02-16,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1
1343,3.43963725028541,0.042627082891799,NJ,2023-02-17,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
1344,0.970953534482242,0.0663513039201405,NJ,2023-02-18,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1345,1.71664254131806,0.137109871664537,NM,2023-01-08,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
1346,5.27896109263459,0.2810758995536175,NM,2023-01-09,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
1347,5.59224383855722,0.3097943203872835,NM,2023-01-10,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0
1348,4.70136236529972,0.2816785379501135,NM,2023-01-11,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
1349,4.43818717482543,0.334152979911855,NM,2023-01-12,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0
1350,7.32196161130897,0.3028767731403975,NM,2023-01-13,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0
1351,4.98621490720895,0.3047164942571095,NM,2023-01-14,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1352,0.883591873316581,0.3560474445092705,NM,2023-01-15,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1353,3.80552399437638,0.326976401757212,NM,2023-01-16,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0
1354,5.9321377335807,0.382411055762884,NM,2023-01-17,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0
1355,7.77738326548252,0.380746110098363,NM,2023-01-18,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
1356,12.6250835582629,0.410387948639983,NM,2023-01-19,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1357,6.02507812334166,0.3813208651485795,NM,2023-01-20,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0
1358,4.3701343833812,0.4374926566648135,NM,2023-01-21,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0
1359,1.48009964362228,0.2971285701984045,NM,2023-01-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1360,10.9716623985279,0.343149770225237,NM,2023-01-23,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0
1361,4.55208912799361,0.3599209088935785,NM,2023-01-24,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1362,11.7188876541222,0.363560969791355,NM,2023-01-25,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1
1363,3.2730240715303,0.3696818781454045,NM,2023-01-26,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1364,4.35031639441567,0.3721623213688605,NM,2023-01-27,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1365,3.85893409710927,0.429785351719676,NM,2023-01-28,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0
1366,2.10876515354289,0.3375406203453495,NM,2023-01-29,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1367,5.42126459088701,0.381534140702467,NM,2023-01-30,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1368,3.91861434241473,0.4275786994871065,NM,2023-01-31,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1369,7.52493620698979,0.3960117119497825,NM,2023-02-01,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1
1370,3.54959063203879,0.3276892352279455,NM,2023-02-02,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1371,6.6841745437146,0.4163359270266315,NM,2023-02-03,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1372,5.88333013934902,0.4361638216415445,NM,2023-02-04,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1373,1.57117932410287,0.275792382167552,NM,2023-02-05,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1374,7.78773893027635,0.50616029381088,NM,2023-02-06,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0
1375,11.756018939534,0.4620613949594675,NM,2023-02-07,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1
1376,0.60865194067708,0.163825027019224,NM,2023-02-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1377,2.49413938589955,0.386572556159284,NM,2023-02-09,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1378,1.45038435664805,0.3176208188562665,NM,2023-02-10,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1379,0.337647664699347,0.1234997737193335,NM,2023-02-11,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
1380,0.48686766409431,0.169114119146512,NM,2023-02-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1381,0.762607324970222,0.1437544278111645,NM,2023-02-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1382,2.97286688612448,0.242147868064468,NM,2023-02-14,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1383,3.43353440711627,0.284302496234305,NM,2023-02-15,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1384,4.25595886898706,0.336056502445348,NM,2023-02-16,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
1385,3.84939859581759,0.316195703430309,NM,2023-02-17,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1386,0.429573553770384,0.100757279127319,NM,2023-02-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1387,2.5262392032794,0.2597727172409065,NV,2023-01-08,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1
1388,1.76177495560747,0.3466997081860655,NV,2023-01-09,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0
1389,2.78004019911141,0.3337186558721195,NV,2023-01-10,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0
1390,2.10587441322836,0.2363663533567675,NV,2023-01-11,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0
1391,1.35786899626148,0.320436571079,NV,2023-01-12,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
1392,1.14509725069542,0.290586598501491,NV,2023-01-13,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
1393,3.91140668032098,0.355899001028021,NV,2023-01-14,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0
1394,1.40314420404447,0.3127125656011495,NV,2023-01-15,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1395,2.84108948218126,0.284420570365752,NV,2023-01-16,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1
1396,0.864053578082133,0.286074287213008,NV,2023-01-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1397,1.25755506476201,0.2753158644534375,NV,2023-01-18,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
1398,0.828533965730129,0.3423361772414395,NV,2023-01-19,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1399,0.41304605459011,0.2432829948998195,NV,2023-01-20,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1400,1.07037452837706,0.310198391440735,NV,2023-01-21,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1401,1.34810820504515,0.377446443479692,NV,2023-01-22,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1
1402,2.65531325131355,0.366750183820824,NV,2023-01-23,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1403,1.05465391971429,0.265568689623946,NV,2023-01-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1404,1.84524876085808,0.1689319249599355,NV,2023-01-25,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1405,1.24327944675482,0.219163516094729,NV,2023-01-26,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
1406,0.833750950569123,0.2244066406377495,NV,2023-01-27,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
1407,2.159036072706,0.2994983092940625,NV,2023-01-28,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
1408,1.04429179176507,0.2151465005043375,NV,2023-01-29,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1
1409,3.10322589536979,0.2728029396968385,NV,2023-01-30,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1410,0.569604478332045,0.188357078669981,NV,2023-01-31,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
1411,1.29243466770786,0.158605984108678,NV,2023-02-01,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
1412,2.75228666903362,0.263561543619716,NV,2023-02-02,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
1413,2.57327891947555,0.2935810802218745,NV,2023-02-03,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1
1414,0.898053287297071,0.1632146286284525,NV,2023-02-04,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
1415,5.18256637777088,0.3399627553845985,NV,2023-02-05,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
1416,2.27191834856528,0.286406420980071,NV,2023-02-06,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
1417,0.473625401445914,0.1394500493891865,NV,2023-02-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1418,5.58357990869022,0.283917351777466,NV,2023-02-08,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
1419,2.6163595946459,0.220092314813605,NV,2023-02-09,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1420,1.0923075759182,0.1512684988086265,NV,2023-02-10,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1421,1.27756532234161,0.198874061234887,NV,2023-02-11,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1
1422,4.82911359904869,0.289831187638641,NV,2023-02-12,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
1423,2.40412198528851,0.221680814485624,NV,2023-02-13,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
1424,0.55482800400053,0.1046400522218655,NV,2023-02-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1425,4.70047904656423,0.2175223534092705,NV,2023-02-15,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
1426,3.13216514015884,0.226993179962769,NV,2023-02-16,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
1427,3.04298226070837,0.206485003633657,NV,2023-02-17,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1428,3.69287502620058,0.2820026672888945,NV,2023-02-18,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1429,62.872678299925,0.393274105140001,NY,2023-01-08,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
1430,75.3210498410079,0.364456701661093,NY,2023-01-09,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0
1431,3.86809886189901,0.326321027075484,NY,2023-01-10,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1
1432,1.98125592204868,0.328679855071891,NY,2023-01-11,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1
1433,7.5789861533856,0.3262411354594695,NY,2023-01-12,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0
1434,59.6253934057082,0.3137757451428725,NY,2023-01-13,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1
1435,46.2669119089381,0.320243689351988,NY,2023-01-14,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0
1436,43.361135068275,0.294263394673065,NY,2023-01-15,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1437,112.905705274531,0.2669835024039795,NY,2023-01-16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1438,44.3407926265606,0.2676977494231265,NY,2023-01-17,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0
1439,12.4664890034572,0.29009154929555647,NY,2023-01-18,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
1440,7.61943283367433,0.237304003366892,NY,2023-01-19,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0
1441,57.6876121517543,0.219681846555045,NY,2023-01-20,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
1442,18.9284536104824,0.214262800365352,NY,2023-01-21,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0
1443,57.8862557529122,0.187530714974608,NY,2023-01-22,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1
1444,68.0102084099357,0.193114843449485,NY,2023-01-23,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1445,41.4829051922419,0.1826592260330455,NY,2023-01-24,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0
1446,14.2558818404749,0.184503327745814,NY,2023-01-25,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1
1447,22.1807218468952,0.1316617275361155,NY,2023-01-26,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
1448,30.9718855205057,0.1686763115315485,NY,2023-01-27,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
1449,22.0973236204167,0.1306844637522055,NY,2023-01-28,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0
1450,16.6482055732006,0.1408308406180665,NY,2023-01-29,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
1451,35.807130195608,0.1402808332753585,NY,2023-01-30,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
1452,13.0227160545158,0.1380537061823155,NY,2023-01-31,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
1453,2.66921147079085,0.0831962781374125,NY,2023-02-01,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1454,5.37474741600549,0.1461166491972445,NY,2023-02-02,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0
1455,10.0022810982702,0.151306356428004,NY,2023-02-03,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1456,10.261358328953,0.0882218545908865,NY,2023-02-04,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0
1457,6.35071982214095,0.1282336851644625,NY,2023-02-05,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
1458,7.09690643523725,0.132776215885135,NY,2023-02-06,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
1459,2.53000872055543,0.0943937752695315,NY,2023-02-07,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0
1460,2.1393349073199,0.1533917188836985,NY,2023-02-08,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0
1461,3.43215410838348,0.129615072945573,NY,2023-02-09,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1462,2.65201766540586,0.137886532799373,NY,2023-02-10,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1463,1.2725720482807,0.097680110159721,NY,2023-02-11,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
1464,1.85756022341141,0.0895345343445215,NY,2023-02-12,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
1465,3.79110180160032,0.1275290106531755,NY,2023-02-13,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
1466,1.86363196138701,0.088057611895127,NY,2023-02-14,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
1467,2.43509842617217,0.05002946673068,NY,2023-02-15,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1468,6.17570753692569,0.119259572810782,NY,2023-02-16,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
1469,7.0614422024649,0.1521930468871615,NY,2023-02-17,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
1470,1.83635003837463,0.0674347331415565,NY,2023-02-18,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
1471,0.809174940078706,0.2695253929305295,OH,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1472,5.58189803145631,0.3091162865062835,OH,2023-01-09,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
1473,4.49999301941595,0.3886585450161995,OH,2023-01-10,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
1474,2.94534471094224,0.3117415449592085,OH,2023-01-11,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0
1475,1.94862791875838,0.386128291803613,OH,2023-01-12,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0
1476,2.41751234955428,0.375017284221702,OH,2023-01-13,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0
1477,3.44204527100772,0.315314286511133,OH,2023-01-14,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0
1478,3.45928612079987,0.385134749980988,OH,2023-01-15,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0
1479,2.6826337098542,0.324018361559637,OH,2023-01-16,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
1480,2.68110351587908,0.3285853117509585,OH,2023-01-17,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0
1481,3.33888434752627,0.3281820497835025,OH,2023-01-18,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0
1482,2.85263286045406,0.405937563746719,OH,2023-01-19,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1
1483,5.70823364334011,0.3485748390765345,OH,2023-01-20,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
1484,2.63531673703125,0.3661233265238285,OH,2023-01-21,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1
1485,1.16779592793069,0.190965232426571,OH,2023-01-22,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1
1486,5.13451634566894,0.38002265623016,OH,2023-01-23,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0
1487,5.09673017163896,0.3290827531881915,OH,2023-01-24,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0
1488,1.99905102244869,0.327620603616145,OH,2023-01-25,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0
1489,3.26779784252698,0.3436705857749525,OH,2023-01-26,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0
1490,2.1753783816137102,0.2986069389080835,OH,2023-01-27,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0
1491,0.897764737647968,0.2362613549630395,OH,2023-01-28,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
1492,2.13151681039589,0.294843778116827,OH,2023-01-29,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
1493,1.6673696668524,0.2463014604312395,OH,2023-01-30,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
1494,3.95509329614427,0.3420411472284715,OH,2023-01-31,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
1495,2.45143314946817,0.25884948296554,OH,2023-02-01,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1
1496,6.54573619913215,0.376650812400514,OH,2023-02-02,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
1497,5.05238764710336,0.29878201022254,OH,2023-02-03,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
1498,1.44981664035923,0.123534207188078,OH,2023-02-04,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1499,2.3356418663772,0.2409959576490655,OH,2023-02-05,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
1500,10.3097644204512,0.316448020605489,OH,2023-02-06,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1501,6.50338776835726,0.297355420225246,OH,2023-02-07,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0
1502,1.04217513832695,0.1503359080840715,OH,2023-02-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1503,1.75194431305024,0.1641534056059945,OH,2023-02-09,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
1504,3.86390696424813,0.218609206631912,OH,2023-02-10,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1
1505,2.94586732906868,0.216541572883043,OH,2023-02-11,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1506,5.70335958450509,0.236768739949793,OH,2023-02-12,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1507,5.00953834501311,0.2201193177403185,OH,2023-02-13,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1
1508,2.29220310369925,0.180631213608567,OH,2023-02-14,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1509,5.31299988843504,0.305732102951474,OH,2023-02-15,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1510,3.32436414463378,0.171745857008439,OH,2023-02-16,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
1511,7.06805150706238,0.251517609082333,OH,2023-02-17,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0
1512,5.40388954163466,0.3014607650424345,OH,2023-02-18,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1513,0.898884913066078,0.137109871664537,OK,2023-01-08,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1514,12.877913033357,0.44027738861706,OK,2023-01-09,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0
1515,5.03474016220317,0.297898384309523,OK,2023-01-10,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
1516,6.95959222271086,0.2862977457831765,OK,2023-01-11,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1517,1.07479363018017,0.3843952122438945,OK,2023-01-12,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1518,1.20997925719367,0.200141228452659,OK,2023-01-13,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1519,0.548010421659043,0.2696170737460375,OK,2023-01-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1520,0.773613142690586,0.2435743196398255,OK,2023-01-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1521,5.50737871498862,0.250801963685587,OK,2023-01-16,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1522,8.23013579507578,0.418622795116129,OK,2023-01-17,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0
1523,5.14138259046628,0.380354427846193,OK,2023-01-18,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
1524,4.87133486289527,0.3606430719467055,OK,2023-01-19,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0
1525,4.0668009757169,0.2936831286458605,OK,2023-01-20,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1526,0.490843164208517,0.351380608919643,OK,2023-01-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1527,1.18393702354892,0.400825584288069,OK,2023-01-22,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1
1528,5.13289730628406,0.417828756004693,OK,2023-01-23,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
1529,7.73451654627439,0.4853449897247215,OK,2023-01-24,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1530,3.00346059017511,0.396997533761535,OK,2023-01-25,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
1531,3.54984568150129,0.384735541313966,OK,2023-01-26,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1532,6.17609686518075,0.390073964862682,OK,2023-01-27,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1533,2.81621541822333,0.4266432642349515,OK,2023-01-28,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1534,0.42879106722925,0.304477047197115,OK,2023-01-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1535,3.0700992954290802,0.4599723374583245,OK,2023-01-30,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1536,2.02108081067073,0.385239021027865,OK,2023-01-31,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
1537,6.54023859089864,0.421536611132234,OK,2023-02-01,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
1538,3.73119318140866,0.4071593690631985,OK,2023-02-02,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1539,2.54015433056952,0.4064999590566535,OK,2023-02-03,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0
1540,1.2593803696424,0.350075400228493,OK,2023-02-04,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1541,4.52321695778947,0.498070089191017,OK,2023-02-05,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1542,0.966829099973981,0.2522142822017265,OK,2023-02-06,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
