...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI,X24A_95_CI
1807,0.731909259989701,0.392749602200037,TN,2024-06-23,1,1,1,1,1,1,0,1,1,1,1,0
1808,1.62190681831686,0.403099117535074,TN,2024-06-24,1,1,0,1,1,1,0,1,0,0,1,1
1809,1.05649753466578,0.3494305218737835,TN,2024-06-25,1,1,1,1,1,1,0,1,0,1,1,0
1810,1.45792153593121,0.3817172044479585,TN,2024-06-26,1,1,1,0,1,1,1,0,1,0,0,0
1811,1.5239147159059,0.3999463592424235,TN,2024-06-27,1,1,1,0,1,1,0,0,1,0,1,1
1812,1.17463438109874,0.380995902984761,TN,2024-06-28,1,1,1,1,1,1,0,0,0,0,1,1
1813,1.08174641154412,0.407153026473551,TN,2024-06-29,1,1,1,1,1,1,0,0,0,0,1,0
1814,1.4301766815919,0.3947589645258925,TN,2024-06-30,1,1,1,1,0,0,0,1,0,1,0,0
1815,1.27445817430464,0.4150902645185495,TN,2024-07-01,1,1,1,1,0,1,0,0,1,0,0,0
1816,3.76679203617754,0.413288918435358,TN,2024-07-02,0,1,1,0,0,0,0,0,0,0,0,0
1817,2.39866869821054,0.393622406999937,TN,2024-07-03,0,1,1,0,1,0,0,0,0,0,1,0
1818,1.77805593435624,0.3628918134812915,TN,2024-07-04,1,0,1,0,1,1,0,1,1,1,1,0
1819,1.59657333850754,0.3796289262992835,TN,2024-07-05,1,0,1,1,1,1,0,0,1,1,1,0
1820,NA,NA,TN,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1821,0.631788122531179,0.3678284113011465,TN,2024-07-07,1,1,1,1,1,1,0,0,1,0,1,0
1822,1.91574732443575,0.408199023400517,TN,2024-07-08,1,1,1,1,1,0,0,0,1,0,1,1
1823,1.56647153362769,0.380057262231598,TN,2024-07-09,1,1,1,1,1,0,0,0,0,1,1,0
1824,4.30543125816034,0.418043674275049,TN,2024-07-10,0,0,0,1,1,0,0,0,0,0,0,0
1825,1.85447724112346,0.4016065731519855,TN,2024-07-11,1,1,1,1,1,1,0,0,1,0,0,0
1826,2.02198616639192,0.400679743703311,TN,2024-07-12,0,1,0,1,1,1,0,0,0,0,1,0
1827,0.783894455434576,0.4172747447070255,TN,2024-07-13,1,1,1,1,1,1,1,1,0,0,1,1
1828,0.814060415723273,0.3950656341251045,TN,2024-07-14,1,1,1,1,1,1,1,0,0,1,1,1
1829,4.26824242667045,0.4008886099395455,TN,2024-07-15,0,1,1,1,1,0,0,0,0,0,1,0
1830,2.63036092937239,0.406649845819949,TN,2024-07-16,1,1,0,1,1,0,0,0,0,0,1,0
1831,2.35516364022193,0.4054247063125545,TN,2024-07-17,0,0,1,1,1,1,0,0,0,0,1,0
1832,1.28637875700178,0.4191815288828305,TN,2024-07-18,1,1,1,1,0,1,0,0,1,0,0,0
1833,2.20066551930967,0.394523902973739,TN,2024-07-19,1,0,0,0,1,1,0,1,0,0,1,0
1834,1.59367579495613,0.4640675945786745,TN,2024-07-20,1,0,1,0,0,1,0,0,0,0,0,1
1835,2.26157634985574,0.4142156283932155,TN,2024-07-21,0,1,0,1,1,0,1,1,0,0,1,0
1836,4.38822687688931,0.431000652334448,TN,2024-07-22,1,0,1,1,1,0,0,0,0,0,1,0
1837,2.49150448230168,0.4318054675771925,TN,2024-07-23,1,1,0,1,0,0,0,0,0,0,0,0
1838,1.46014673863642,0.37806035332847,TN,2024-07-24,1,1,1,1,1,1,0,0,0,0,1,1
1839,0.757985404560471,0.401285586652482,TN,2024-07-25,1,1,1,1,1,1,0,0,0,1,0,1
1840,1.49807430546358,0.472191582902458,TN,2024-07-26,0,1,1,1,1,1,0,0,1,1,1,0
1841,1.99348821749412,0.4876538414103015,TN,2024-07-27,1,1,0,0,1,0,0,1,1,1,0,0
1842,2.96662197232443,0.4619701737440415,TN,2024-07-28,0,1,0,1,1,1,0,1,0,0,1,1
1843,2.73490278692937,0.433256576346981,TN,2024-07-29,0,1,1,1,1,0,0,0,0,0,0,0
1844,1.31688635139486,0.4292478268655935,TN,2024-07-30,1,1,1,0,1,1,1,1,1,0,1,0
1845,0.891931794996894,0.3817939742074005,TN,2024-07-31,1,1,1,1,1,1,0,0,0,1,1,0
1846,1.05597592914678,0.410574806652252,TN,2024-08-01,1,1,1,0,1,1,0,0,0,0,1,1
1847,2.30217326451869,0.459112006894449,TN,2024-08-02,0,0,0,0,1,1,1,1,0,0,1,0
1848,0.787043548102699,0.56549594716167,TN,2024-08-03,1,1,1,1,1,0,1,0,1,1,1,0
1849,NA,NA,TX,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,0.918282797207942,0.452595259977634,TX,2024-06-24,1,1,1,1,0,1,0,1,1,0,0,0
1851,1.79864964658956,0.3757266384122725,TX,2024-06-25,0,0,1,1,1,1,1,1,0,1,1,0
1852,3.09552216589189,0.346534118905221,TX,2024-06-26,1,0,1,1,1,0,0,0,1,0,1,0
1853,2.66543376771634,0.418526983746579,TX,2024-06-27,1,0,1,0,1,1,0,0,1,0,1,0
1854,0.470025587158536,0.3349276422343485,TX,2024-06-28,1,1,1,1,1,1,1,1,1,1,1,1
1855,NA,NA,TX,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,NA,NA,TX,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1.80474650688964,0.3549918350210155,TX,2024-07-01,1,1,1,1,1,0,0,1,1,1,1,0
1858,0.516543130042991,0.354810011499427,TX,2024-07-02,1,0,1,1,1,1,0,0,1,1,1,1
1859,NA,NA,TX,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,0.640967223180943,0.4531243733244825,TX,2024-07-04,1,1,1,0,1,1,1,0,1,0,1,1
1861,0.766324633480951,0.4025176636600235,TX,2024-07-05,1,1,1,1,1,1,1,1,1,1,1,1
1862,NA,NA,TX,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863,0.784568900646158,0.4210828928959785,TX,2024-07-07,1,1,1,1,1,1,1,1,1,1,1,1
1864,4.21017419666611,0.4027029551178085,TX,2024-07-08,1,1,0,0,1,0,1,1,0,0,1,0
1865,1.30631675532978,0.3940362645554065,TX,2024-07-09,1,1,1,0,1,1,0,0,1,0,1,1
1866,1.57635145020626,0.4405923743209665,TX,2024-07-10,0,1,1,1,0,1,1,0,0,1,0,0
1867,0.755596204153196,0.398881680152873,TX,2024-07-11,1,1,1,1,1,1,0,0,1,1,1,1
1868,1.20159683691918,0.41264606991774,TX,2024-07-12,0,1,1,1,1,1,0,1,0,0,1,0
1869,0.78354832971119,0.4172747447070255,TX,2024-07-13,1,1,1,1,1,1,1,1,1,0,1,0
1870,0.622293296776646,0.439924991355495,TX,2024-07-14,1,1,1,0,1,1,1,1,1,1,1,1
1871,3.74177326719627,0.4262021765317475,TX,2024-07-15,1,0,0,0,1,0,1,0,0,0,1,0
1872,1.91943013576029,0.401342490229125,TX,2024-07-16,1,1,1,1,1,1,0,0,0,0,1,1
1873,1.70785054487099,0.441193258522346,TX,2024-07-17,1,0,1,0,1,0,1,1,0,1,1,0
1874,1.09048121438134,0.4122853909523685,TX,2024-07-18,1,1,1,1,1,1,0,0,1,0,1,0
1875,0.459389880955236,0.332250573748425,TX,2024-07-19,1,1,1,1,1,1,0,0,1,1,1,1
1876,0.470642665131175,0.333371763607247,TX,2024-07-20,1,1,1,1,1,1,0,0,1,1,1,1
1877,NA,NA,TX,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878,1.86056983108258,0.419488387397681,TX,2024-07-22,1,1,1,1,1,0,0,0,0,1,1,0
1879,4.4291471078514,0.428862239028205,TX,2024-07-23,1,0,0,0,1,1,0,0,0,0,1,1
1880,1.85745533563958,0.4215854660777845,TX,2024-07-24,0,1,0,1,1,1,0,0,0,0,1,1
1881,2.83332919921976,0.4485537848075355,TX,2024-07-25,1,0,0,1,1,0,1,0,0,0,0,0
1882,1.15163253029508,0.4221129362736025,TX,2024-07-26,1,1,0,1,1,1,0,0,0,0,1,1
1883,NA,NA,TX,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1884,0.745016246494533,0.527741305432755,TX,2024-07-28,1,1,1,1,1,0,1,1,1,0,1,0
1885,6.31002397197257,0.478406503554247,TX,2024-07-29,0,0,0,0,1,0,0,0,0,0,1,0
1886,2.00786263505452,0.420976571046294,TX,2024-07-30,1,0,1,1,1,0,0,0,1,0,1,0
1887,1.56930241917182,0.486535736763173,TX,2024-07-31,1,1,1,1,1,0,0,0,0,1,1,0
1888,2.70898814382845,0.50049224453655,TX,2024-08-01,1,0,0,0,1,0,1,0,0,0,1,0
1889,2.87973176368391,0.488022418073058,TX,2024-08-02,1,1,0,0,1,0,1,0,0,0,1,0
1890,NA,NA,TX,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,NA,NA,UT,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,NA,NA,UT,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,1.20876808996652,0.382350826432107,UT,2024-06-25,1,0,1,1,1,1,0,0,1,0,1,1
1894,0.676931296290911,0.474811239842597,UT,2024-06-26,1,1,1,0,1,1,1,1,1,0,1,0
1895,NA,NA,UT,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,NA,NA,UT,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,NA,NA,UT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,UT,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,0.507922706415201,0.3582140512295955,UT,2024-07-01,1,0,1,1,1,1,1,0,0,1,1,1
1900,NA,NA,UT,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,NA,NA,UT,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,NA,NA,UT,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,NA,NA,UT,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,NA,NA,UT,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,NA,NA,UT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,2.25477215285493,0.3601183286623185,UT,2024-07-08,1,0,1,1,1,1,1,0,0,0,0,1
1907,1.0927049253852399,0.336810901818396,UT,2024-07-09,1,0,1,1,1,1,1,0,0,1,1,1
1908,NA,NA,UT,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,0.546205962545073,0.388181493032591,UT,2024-07-11,0,1,1,1,1,1,0,0,1,1,1,1
1910,NA,NA,UT,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,NA,NA,UT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,UT,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,0.701259931286116,0.388636555218643,UT,2024-07-15,1,1,1,1,1,1,1,0,0,0,1,0
1914,NA,NA,UT,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,1.31242821954443,0.425230705491028,UT,2024-07-17,0,1,1,1,1,1,0,0,1,0,1,0
1916,NA,NA,UT,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,NA,NA,UT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,NA,NA,UT,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,UT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,NA,NA,UT,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,0.620989066579617,0.445232466439806,UT,2024-07-23,1,1,1,0,1,1,1,1,1,0,1,0
1922,NA,NA,UT,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,NA,NA,UT,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,0.446239236280919,0.3080720842998815,UT,2024-07-26,1,1,1,1,1,1,1,0,0,1,1,1
1925,NA,NA,UT,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,UT,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,0.651568974087215,0.467883384238876,UT,2024-07-29,0,1,1,1,1,1,1,1,1,1,1,1
1928,0.672445281470882,0.3730258442106645,UT,2024-07-30,1,1,1,1,1,1,0,0,1,1,1,1
1929,1.01713767462945,0.4598442626209245,UT,2024-07-31,1,1,1,1,1,0,1,1,0,1,1,0
1930,0.652633254607933,0.4702475710213495,UT,2024-08-01,1,1,1,0,1,1,1,1,1,1,1,1
1931,NA,NA,UT,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,NA,NA,UT,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,1.70427127020514,0.3730473863638695,VA,2024-06-23,1,1,0,1,1,1,0,0,0,0,1,0
1934,4.73709105162616,0.4089550815970995,VA,2024-06-24,0,1,0,0,1,1,0,0,0,0,1,0
1935,1.97530769640444,0.3861117368880875,VA,2024-06-25,1,0,1,1,1,1,1,0,1,0,1,1
1936,4.05790700974905,0.379701887184979,VA,2024-06-26,1,0,1,0,1,1,1,0,0,0,0,0
1937,3.72689164009447,0.3877099646077495,VA,2024-06-27,1,0,1,1,0,0,1,0,0,0,0,0
1938,9.73207050841132,0.3659588901224295,VA,2024-06-28,0,0,0,1,1,0,0,0,0,0,0,0
1939,1.86813080655865,0.37336617473123,VA,2024-06-29,0,1,1,0,1,1,0,0,0,0,1,0
1940,5.19381111087167,0.3987554850473185,VA,2024-06-30,0,0,0,0,1,1,0,0,0,0,1,0
1941,1.90726970834879,0.372118729678395,VA,2024-07-01,1,1,1,0,1,0,0,0,0,0,0,0
1942,2.96687007620695,0.383648027370689,VA,2024-07-02,1,0,1,1,1,0,0,0,0,0,1,0
1943,2.52300313771157,0.4217207031734705,VA,2024-07-03,1,0,0,1,1,1,1,0,0,1,1,0
1944,0.899414732333477,0.367570884298412,VA,2024-07-04,0,1,1,1,1,1,0,1,0,0,1,0
1945,3.40696499995086,0.403781298414059,VA,2024-07-05,0,0,0,1,1,1,0,0,0,0,1,0
1946,2.35174942963372,0.4046031206081085,VA,2024-07-06,1,1,0,1,1,1,1,1,0,0,1,0
1947,2.85836792588701,0.3957802478195235,VA,2024-07-07,1,0,1,0,1,0,0,1,0,0,0,0
1948,3.00960802753627,0.4079503490442685,VA,2024-07-08,0,1,1,0,1,1,0,1,0,0,0,0
1949,1.85923794985179,0.408488408405318,VA,2024-07-09,1,1,1,0,1,1,0,1,0,0,1,0
1950,3.19112056583415,0.4092550319163755,VA,2024-07-10,1,1,1,1,0,0,0,0,1,0,0,0
1951,2.61169940852215,0.399605435921741,VA,2024-07-11,0,0,1,1,1,1,0,0,0,1,1,0
1952,2.35099520964118,0.399222463300122,VA,2024-07-12,0,1,0,1,0,1,0,0,0,0,0,1
1953,2.05134305836151,0.386707610069325,VA,2024-07-13,1,1,1,1,1,0,0,0,0,0,1,0
1954,7.19094619962285,0.41580155633241,VA,2024-07-14,0,0,0,0,1,0,0,0,0,0,0,0
1955,7.1084351835416,0.4128354094441025,VA,2024-07-15,0,1,0,0,0,0,0,0,0,0,0,0
1956,1.65345618902526,0.3996275054466285,VA,2024-07-16,1,1,1,1,0,1,1,1,0,0,0,0
1957,6.06707857235089,0.419294032982955,VA,2024-07-17,1,1,0,0,0,0,0,0,0,0,0,0
1958,2.07996833623198,0.4157156052266995,VA,2024-07-18,1,0,1,1,0,1,0,1,0,1,0,0
1959,3.66332168633225,0.402803596260597,VA,2024-07-19,1,0,0,1,1,0,0,0,0,0,1,0
1960,4.3974921836474,0.424111515805169,VA,2024-07-20,0,1,0,1,1,0,0,0,0,0,1,0
1961,1.84729219629959,0.415695263543059,VA,2024-07-21,1,1,1,0,1,0,0,0,0,0,1,0
1962,3.58072638829585,0.414469624910331,VA,2024-07-22,1,1,0,1,1,0,1,0,0,1,1,0
1963,4.93113181711021,0.4498537846435625,VA,2024-07-23,0,0,1,1,0,0,0,0,0,0,0,0
1964,5.14992018922828,0.419747925673231,VA,2024-07-24,0,0,1,0,0,0,0,0,0,0,0,0
1965,2.56096108751136,0.413267429771772,VA,2024-07-25,1,0,1,1,1,0,0,0,1,0,1,0
1966,8.47113902344188,0.4448850253836125,VA,2024-07-26,0,0,0,1,0,0,1,0,0,0,0,0
1967,2.87233956559613,0.4087628913520295,VA,2024-07-27,0,0,1,0,1,1,1,0,1,0,1,0
1968,5.10950589094259,0.3778803781528455,VA,2024-07-28,1,0,0,1,0,1,0,0,0,0,0,0
1969,3.26122898605835,0.3822811800366315,VA,2024-07-29,1,0,0,1,1,0,0,0,0,0,1,0
1970,3.62076555496492,0.411778182414437,VA,2024-07-30,1,1,1,1,1,0,0,0,0,0,1,0
1971,8.62304127891238,0.460810704124314,VA,2024-07-31,0,0,0,1,1,0,0,0,0,0,1,0
1972,3.81169078321515,0.3783176076029045,VA,2024-08-01,1,0,1,1,1,1,0,0,0,0,1,0
1973,4.2293104570808,0.4490020997847845,VA,2024-08-02,1,1,0,0,1,0,1,0,0,0,1,0
1974,3.39374619233075,0.446367071571188,VA,2024-08-03,0,0,0,1,0,0,0,0,0,0,0,0
1975,NA,NA,VT,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,0.727497090093094,0.392218704628779,VT,2024-06-24,1,1,1,1,1,1,1,1,1,1,1,1
1977,0.662697440334324,0.375330081048503,VT,2024-06-25,1,1,1,1,1,1,1,0,1,0,1,1
1978,0.931452333046532,0.3937111034174115,VT,2024-06-26,1,1,1,1,1,1,1,0,0,0,1,0
1979,0.885282399685799,0.3532453212045195,VT,2024-06-27,1,1,1,1,1,1,1,0,1,1,1,0
1980,NA,NA,VT,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,0.53404322738721,0.3585928190396495,VT,2024-06-29,1,1,1,1,1,1,0,0,0,1,1,0
1982,1.16753764599893,0.3618058867950285,VT,2024-06-30,1,0,1,1,1,1,0,0,1,1,1,1
1983,NA,NA,VT,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,NA,NA,VT,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,0.835721641698341,0.591492513741325,VT,2024-07-03,1,1,1,1,0,1,1,1,1,0,0,1
1986,1.07800596577916,0.52218042135999,VT,2024-07-04,1,1,1,1,0,1,1,0,1,0,0,1
1987,0.815510364903892,0.4299158657374775,VT,2024-07-05,1,1,0,1,1,1,1,0,0,1,1,1
1988,NA,NA,VT,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,2.03883903547602,0.420655401633086,VT,2024-07-07,0,1,0,1,1,1,0,0,0,0,1,0
1990,1.38658039784822,0.4573964247680765,VT,2024-07-08,1,1,0,1,1,1,0,0,0,1,1,1
1991,0.474616562828496,0.336810901818396,VT,2024-07-09,1,1,1,1,1,1,1,0,1,1,1,0
1992,2.55615525609606,0.4201041100423865,VT,2024-07-10,0,1,0,1,1,1,0,1,0,0,1,1
1993,0.622387876612561,0.360964760622538,VT,2024-07-11,1,1,1,1,1,1,1,0,1,0,1,1
1994,0.600829805827153,0.427347821989659,VT,2024-07-12,1,1,1,1,1,0,1,1,1,0,1,0
1995,0.616460231520903,0.43376863372242,VT,2024-07-13,1,1,1,1,1,0,1,1,1,1,1,1
1996,0.56234564653633,0.3973832744523985,VT,2024-07-14,0,1,1,1,1,1,0,1,1,1,1,0
1997,1.25300996981834,0.402706194126472,VT,2024-07-15,1,1,0,1,1,1,1,0,0,1,1,1
1998,0.739158042361009,0.3959994963981245,VT,2024-07-16,1,1,1,1,1,1,0,1,0,1,1,0
1999,1.29056252987572,0.4164214884198545,VT,2024-07-17,1,1,1,1,1,0,1,1,1,0,1,0
2000,1.27008069141594,0.4075689343927245,VT,2024-07-18,1,1,0,1,1,1,0,0,0,1,1,0
2001,NA,NA,VT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,NA,NA,VT,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,NA,NA,VT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,0.605970217541753,0.4300297451681975,VT,2024-07-22,0,1,1,1,1,1,1,1,1,1,1,1
2005,1.86307341172424,0.50904914587047,VT,2024-07-23,1,1,1,1,0,1,1,0,1,1,0,1
2006,1.09635882090385,0.373975551029199,VT,2024-07-24,1,0,1,1,1,1,0,0,0,0,1,1
2007,0.718223829166743,0.509083573782265,VT,2024-07-25,1,1,1,1,1,0,1,1,1,0,1,0
2008,0.728785614440907,0.51529557417743,VT,2024-07-26,1,1,1,1,1,0,1,1,1,0,1,0
2009,0.493186728340566,0.35001451674448403,VT,2024-07-27,1,1,1,1,1,1,1,0,1,1,1,0
2010,0.983493090629373,0.4948557395883975,VT,2024-07-28,1,1,1,1,1,0,0,0,1,1,1,1
2011,0.757665580699511,0.53398222330604,VT,2024-07-29,1,1,1,1,1,0,1,1,0,1,1,0
2012,NA,NA,VT,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,NA,NA,VT,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,1.16574695689023,0.487903419025591,VT,2024-08-01,1,1,1,1,0,1,1,1,0,1,0,1
2015,0.855812770868263,0.3567198615842565,VT,2024-08-02,1,1,1,1,1,1,0,1,0,0,1,0
2016,0.664012073478095,0.4786191928637075,VT,2024-08-03,1,1,1,0,1,1,1,0,1,0,1,1
2017,1.31120435257605,0.3579275275007255,WA,2024-06-23,1,0,1,1,1,1,1,0,1,0,0,0
2018,7.95812148475462,0.382743569094707,WA,2024-06-24,0,0,1,1,1,0,0,0,1,0,1,0
2019,1.4180347856083,0.4289538980964395,WA,2024-06-25,1,1,0,1,1,1,0,0,0,1,1,0
2020,2.29743668257517,0.3707927453180915,WA,2024-06-26,1,1,1,0,1,0,0,1,1,0,1,0
2021,1.97042094224336,0.4130772637023665,WA,2024-06-27,1,1,1,0,1,1,0,1,0,0,1,0
2022,2.13426140921087,0.4388229511933705,WA,2024-06-28,1,0,0,1,1,1,0,0,0,1,1,0
2023,4.54110863623046,0.3416175167665695,WA,2024-06-29,0,0,1,1,1,0,0,0,0,0,1,0
2024,2.36361146523283,0.427520449468443,WA,2024-06-30,1,0,1,1,0,1,0,0,0,0,0,1
2025,2.67740507375214,0.374143449985478,WA,2024-07-01,0,0,0,1,1,0,0,0,0,0,1,0
2026,2.81054278322401,0.377514778762732,WA,2024-07-02,1,0,1,1,1,0,0,0,0,0,0,0
2027,3.20665425066336,0.4051770725199005,WA,2024-07-03,0,0,1,1,1,1,0,1,1,0,1,0
2028,0.521239775714939,0.3733541446536535,WA,2024-07-04,0,1,1,1,1,1,0,1,1,1,1,0
2029,2.46161879348033,0.345792216599091,WA,2024-07-05,1,0,1,1,1,1,1,0,1,1,1,0
2030,1.12214222154953,0.3971546395202865,WA,2024-07-06,1,1,1,0,1,1,0,1,1,0,1,0
2031,2.98994829886544,0.403013844189093,WA,2024-07-07,0,1,0,1,1,1,0,0,0,1,0,1
2032,3.06453014266564,0.386709026598301,WA,2024-07-08,0,1,1,0,1,0,0,0,0,0,1,0
2033,3.44961545582682,0.433791240620808,WA,2024-07-09,0,1,0,1,0,1,0,1,0,0,0,0
2034,3.97908623779004,0.4169733495578285,WA,2024-07-10,1,0,0,0,1,0,0,0,0,0,1,0
2035,1.08979433678549,0.410881492944175,WA,2024-07-11,1,1,1,1,1,1,0,0,0,1,1,0
2036,2.53259111117474,0.407805739393384,WA,2024-07-12,0,0,1,1,1,1,0,0,0,0,0,0
2037,0.989264960490881,0.379224567700434,WA,2024-07-13,1,1,1,1,1,1,1,0,1,0,1,0
2038,2.17854006986057,0.42311154862482,WA,2024-07-14,1,0,0,1,1,0,0,0,0,0,1,0
2039,2.13080766182133,0.431083795533112,WA,2024-07-15,1,0,1,1,1,0,0,0,0,0,1,0
2040,2.48753493034799,0.4276899347015145,WA,2024-07-16,0,0,0,1,0,1,0,0,0,1,0,0
2041,4.97271839565562,0.3785488369007335,WA,2024-07-17,0,0,1,0,1,0,0,0,1,0,1,0
2042,3.73089761686827,0.47194622024458,WA,2024-07-18,1,0,0,1,0,0,1,0,0,0,0,0
2043,1.59552236707937,0.400331864878945,WA,2024-07-19,1,1,0,1,1,0,0,0,0,0,1,0
2044,3.25028807016318,0.387854209910087,WA,2024-07-20,1,0,0,0,1,1,1,0,0,0,1,0
2045,3.19008905066169,0.507258337973965,WA,2024-07-21,1,0,0,1,0,0,0,0,1,1,0,0
2046,3.57765481130794,0.404489293470866,WA,2024-07-22,0,0,0,1,0,1,0,0,0,1,0,0
2047,3.09528643962377,0.4115771396222155,WA,2024-07-23,1,1,1,0,1,0,1,0,0,0,1,0
2048,4.30319970567953,0.3653339033367725,WA,2024-07-24,0,0,0,0,1,1,1,1,0,0,1,0
2049,0.804177787520104,0.4263732532054135,WA,2024-07-25,1,1,1,1,1,0,1,0,0,0,1,0
2050,3.23360621805083,0.426240078017932,WA,2024-07-26,0,0,0,1,0,1,0,0,0,0,0,0
2051,1.54179844588487,0.4023851560295015,WA,2024-07-27,1,1,1,0,1,1,0,1,0,0,1,1
2052,2.48786436938619,0.300658286878905,WA,2024-07-28,1,1,0,1,1,1,1,0,0,1,1,1
2053,3.83719034001788,0.422560195185664,WA,2024-07-29,0,0,1,0,1,0,0,0,0,0,1,0
2054,0.747547149817187,0.345025129117031,WA,2024-07-30,1,1,1,1,1,1,1,0,0,1,1,1
2055,4.67746100053595,0.3951888917637835,WA,2024-07-31,0,0,1,0,1,0,0,0,0,0,1,0
2056,0.906617195649711,0.2542972991858615,WA,2024-08-01,1,1,0,1,1,1,1,1,1,1,1,1
2057,1.94527191827811,0.4171041084724235,WA,2024-08-02,1,1,1,0,1,1,1,1,0,0,1,1
2058,NA,NA,WA,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2059,NA,NA,WI,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2060,0.554509786115738,0.3869316518340655,WI,2024-06-24,1,0,1,1,1,1,1,0,1,0,1,1
2061,NA,NA,WI,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2062,NA,NA,WI,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2063,NA,NA,WI,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
