...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
1431,5.57366305803705,0.1589393352435435,NY,2023-03-21,0,0,1,1,0,1,1,0,0,0,0,0,1,0
1432,1.09069261636857,0.085688342774326,NY,2023-03-22,1,1,1,1,1,0,1,1,0,1,1,1,0,0
1433,1.10464037587117,0.088107094686341,NY,2023-03-23,1,1,1,1,1,0,1,1,1,1,1,1,0,0
1434,5.29316295566137,0.173624196386884,NY,2023-03-24,0,0,1,1,1,0,1,0,0,1,1,0,0,0
1435,3.45952497732166,0.1497044720246915,NY,2023-03-25,0,0,1,1,0,1,1,0,0,1,1,0,1,1
1436,2.07833962358617,0.1323396256731885,NY,2023-03-26,1,0,1,1,1,0,0,1,1,0,1,1,0,1
1437,1.90536370729234,0.09757588285896,NY,2023-03-27,0,1,1,1,1,0,1,0,0,0,1,0,0,0
1438,3.29986815543489,0.151274975153263,NY,2023-03-28,0,0,1,1,1,0,1,0,1,0,1,0,0,0
1439,7.74089963907793,0.2902664463655375,NY,2023-03-29,0,0,1,1,0,0,1,0,0,1,0,0,0,1
1440,3.49744370451693,0.189161520824352,NY,2023-03-30,0,0,1,1,1,1,1,0,0,0,1,1,1,0
1441,2.15387392823214,0.211205515236153,NY,2023-03-31,1,0,1,1,1,0,1,1,0,1,1,0,0,0
1442,1.67842973918699,0.141437914921997,NY,2023-04-01,0,0,1,1,1,0,1,0,0,1,1,1,0,1
1443,2.89783696505812,0.192198955244383,NY,2023-04-02,1,0,1,1,0,1,0,1,0,1,1,0,1,0
1444,7.38878693082246,0.1921559446089535,NY,2023-04-03,0,0,0,1,1,0,1,0,0,0,1,0,0,1
1445,1.69339558326214,0.1277343295455405,NY,2023-04-04,0,1,1,1,1,1,1,0,0,0,1,0,1,1
1446,2.43537318259743,0.193112137207375,NY,2023-04-05,0,0,1,1,1,0,0,0,0,0,1,0,0,0
1447,1.76700408970657,0.1669955174676015,NY,2023-04-06,1,0,1,0,1,0,1,1,0,0,0,1,0,1
1448,1.77103931251439,0.1643113037512605,NY,2023-04-07,1,0,0,1,1,1,1,1,0,0,1,0,1,0
1449,1.74534486697038,0.191804363276202,NY,2023-04-08,1,0,1,1,0,1,1,1,0,0,1,0,1,1
1450,1.10814458676162,0.198077423462689,NY,2023-04-09,0,1,1,1,1,1,1,0,1,1,1,0,1,1
1451,2.01915722333802,0.1319368337882775,NY,2023-04-10,1,1,0,0,1,0,1,1,0,0,0,0,0,1
1452,2.14406464251736,0.121907571290729,NY,2023-04-11,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1453,3.39446457121909,0.155557424739667,NY,2023-04-12,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1454,1.89854921678266,0.177076546530315,NY,2023-04-13,0,1,0,1,0,1,1,0,1,1,0,1,1,1
1455,0.828567974443796,0.143341502951423,NY,2023-04-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1456,1.95562584820797,0.251052073558393,NY,2023-04-15,0,0,1,0,1,1,1,0,0,0,0,0,1,1
1457,0.928620359411641,0.142820592765224,NY,2023-04-16,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1458,3.84192438482212,0.1332030678205325,NY,2023-04-17,1,0,0,1,1,0,1,1,0,0,1,0,0,1
1459,5.7931626838589,0.207648994622811,NY,2023-04-18,0,1,0,1,1,0,1,0,0,0,1,1,0,1
1460,3.54766156938449,0.2276171760461505,NY,2023-04-19,1,1,0,0,1,0,1,1,0,0,0,1,0,1
1461,2.33296129841445,0.21797464991378,NY,2023-04-20,0,1,1,1,0,0,1,0,0,0,1,0,0,1
1462,4.19938793210429,0.1352087519163615,NY,2023-04-21,0,0,0,1,1,1,1,0,0,0,1,0,1,1
1463,3.1008486755088,0.1926624031206255,NY,2023-04-22,0,1,0,1,1,1,1,0,0,0,1,0,1,1
1464,2.83260766864285,0.2878871755022155,NY,2023-04-23,1,0,1,1,0,1,1,1,0,0,1,0,1,1
1465,2.80797359477286,0.252185593696852,NY,2023-04-24,1,1,1,1,1,0,1,1,0,0,1,0,0,1
1466,5.25386592745461,0.252621829852404,NY,2023-04-25,0,1,0,1,1,0,1,0,0,0,1,0,0,1
1467,0.746786221553455,0.240401283772379,NY,2023-04-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1468,8.06127277840027,0.1789498323689405,NY,2023-04-27,0,0,0,1,1,1,0,0,0,0,1,0,1,0
1469,2.09788858505264,0.20715020686374,NY,2023-04-28,1,0,0,1,1,1,1,1,0,0,1,1,1,1
1470,0.708923177178669,0.2708577905240335,NY,2023-04-29,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1471,0.906027426628883,0.1348886602407885,OH,2023-03-19,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1472,2.70129196182587,0.243847999104501,OH,2023-03-20,1,0,1,1,0,0,1,1,0,1,1,0,0,0
1473,0.452453524098285,0.0039316397368019,OH,2023-03-21,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1474,2.23002963597599,0.186351708963465,OH,2023-03-22,0,0,1,1,1,1,1,0,0,1,1,1,1,1
1475,0.519053072831761,0.0506464595888185,OH,2023-03-23,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1476,1.15241775853207,0.1427200332002195,OH,2023-03-24,1,1,1,1,1,0,1,1,0,1,1,1,0,1
1477,0.472427845176174,0.0593545239266315,OH,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1478,0.340939462682934,0.00456675060996616,OH,2023-03-26,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1479,1.03783427184566,0.132235801300197,OH,2023-03-27,1,1,1,0,1,1,1,1,0,1,0,0,1,1
1480,0.700078342004006,0.094126592168952,OH,2023-03-28,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1481,0.770192573317192,0.0744371889221675,OH,2023-03-29,1,1,1,1,1,1,0,0,0,1,1,0,1,0
1482,0.262256592528711,0.00573862370214195,OH,2023-03-30,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1483,0.23019624878566,0.00615720089135915,OH,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1484,0.906749520050812,0.0816946055420895,OH,2023-04-01,1,1,1,1,1,0,1,1,0,0,1,0,0,1
1485,0.520745178867064,0.0636908409899415,OH,2023-04-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1486,0.750301135770892,0.00782294761953335,OH,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1487,0.755904606144888,0.052533253368814,OH,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1488,1.70723283508642,0.1686730910296285,OH,2023-04-05,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1489,0.892610327476176,0.1403994902878905,OH,2023-04-06,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1490,3.04206965809536,0.255274198503943,OH,2023-04-07,1,0,1,1,1,1,0,1,0,0,0,1,1,0
1491,0.534211277977504,0.1132071394785405,OH,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1492,0.137171858671639,0.01404318357256625,OH,2023-04-09,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1493,0.503566364941172,0.13623442025382,OH,2023-04-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1494,0.61856858947749,0.103222886709148,OH,2023-04-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1495,0.931883523418434,0.1937824401110845,OH,2023-04-12,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1496,0.58143985958233,0.173748623813885,OH,2023-04-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1497,1.327472176326,0.3373445959890475,OH,2023-04-14,0,0,1,1,1,1,1,0,0,0,1,0,1,1
1498,0.76929559201946,0.090714908340772,OH,2023-04-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1499,0.907414298422908,0.0313229044644435,OH,2023-04-16,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1500,1.02020181541671,0.178013796690067,OH,2023-04-17,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1501,0.31713757392535,0.0398492997331776,OH,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1502,1.84788612548024,0.0449681231295188,OH,2023-04-19,1,0,0,1,1,1,1,1,0,0,1,0,1,1
1503,0.211004804515596,0.0507402360568785,OH,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1504,1.10841023810277,0.057231412931029,OH,2023-04-21,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1505,0.702696832339821,0.06450930655278,OH,2023-04-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1506,NA,NA,OH,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507,1.12562744693689,0.0816982018649325,OH,2023-04-24,1,0,1,1,1,1,1,1,0,0,1,0,1,1
1508,1.45610609821292,0.3235160606614715,OH,2023-04-25,1,1,1,1,0,1,1,1,0,0,1,0,1,1
1509,0.666280011590708,0.1028364945337275,OH,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1510,0.72189215158308,0.1150355651146715,OH,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1511,0.792847793558282,0.128386696115206,OH,2023-04-28,1,0,1,1,1,1,1,1,0,0,1,0,1,1
1512,0.18027295637455,0.142926499186246,OH,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1513,1.04599145262731,0.303299287157688,OK,2023-03-19,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1514,1.44250155003046,0.123847725697766,OK,2023-03-20,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1515,4.22265667757838,0.4569741820690245,OK,2023-03-21,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1516,0.682278356404189,0.0859556113970985,OK,2023-03-22,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1517,1.70313716086546,0.307019410806557,OK,2023-03-23,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1518,0.826781422691038,0.133429819468455,OK,2023-03-24,1,1,0,1,1,1,1,1,0,0,1,0,1,0
1519,0.0475705984297191,0.00437593984029121,OK,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1520,0.0241998120173427,0.00456675060996616,OK,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1521,0.175653539964756,0.00479451033824277,OK,2023-03-27,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1522,0.0531055246039893,0.0050627734610632,OK,2023-03-28,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1523,0.302923824263886,0.0053757955800332,OK,2023-03-29,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1524,0.880867937121961,0.1550539749703875,OK,2023-03-30,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1525,0.21086211292957,0.00615720089135915,OK,2023-03-31,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1526,1.15035035808813,0.452114782223141,OK,2023-04-01,1,0,1,1,1,1,0,1,1,0,1,1,1,0
1527,0.0386269021429637,0.00719059453330005,OK,2023-04-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1528,0.481541955422121,0.00782294761953335,OK,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1529,1.3315416314595,0.2250097829396825,OK,2023-04-04,1,0,1,0,1,1,1,1,0,0,0,0,1,1
1530,2.41853159986348,0.425271521585535,OK,2023-04-05,1,0,0,1,0,1,1,1,0,0,1,0,1,0
1531,NA,NA,OK,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,1.0393553718159,0.302234436370556,OK,2023-04-07,1,1,1,1,1,0,1,1,0,1,1,1,0,1
1533,NA,NA,OK,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,NA,NA,OK,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1535,NA,NA,OK,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1536,0.024556630524341,0.0174901976586833,OK,2023-04-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1537,0.0267906778282549,0.01958663813105545,OK,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1538,0.0990305803395637,0.0219771008325028,OK,2023-04-13,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1539,0.46782135773995,0.126392793074278,OK,2023-04-14,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1540,NA,NA,OK,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1541,0.0398005374923852,0.0313229044644435,OK,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1542,0.991406487117418,0.683606680967135,OK,2023-04-17,1,0,0,1,1,1,1,1,0,0,1,1,1,1
1543,NA,NA,OK,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1544,0.195941051938261,0.0449681231295188,OK,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1545,0.0661730889697599,0.0507402360568785,OK,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1546,0.0724313233902424,0.057231412931029,OK,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1547,NA,NA,OK,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1548,0.0886647697384716,0.072642315699359,OK,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1549,3.18986424561407,0.380628767059724,OK,2023-04-24,1,0,0,1,0,1,1,1,0,1,1,0,1,1
1550,0.90451304692494106,0.091742463758079,OK,2023-04-25,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1551,0.120672071315153,0.1028364945337275,OK,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1552,1.06303590638006,0.1150355651146715,OK,2023-04-27,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1553,0.952777079518494,0.430594145168792,OK,2023-04-28,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1554,NA,NA,OK,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1555,0.629575561201934,0.0787342264340445,OR,2023-03-19,1,1,1,1,1,1,0,0,0,1,1,0,1,0
1556,1.30614390105019,0.202704748389069,OR,2023-03-20,1,0,1,1,1,1,0,1,1,1,1,0,1,0
1557,0.0777563302640615,0.0039316397368019,OR,2023-03-21,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1558,0.0732297393648941,0.003998635829325,OR,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1559,0.0461417002925925,0.00409400217850433,OR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1560,0.110801713390216,0.0042191476075937,OR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1561,0.999479799795573,0.2298550500822155,OR,2023-03-25,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1562,0.323786787035515,0.00456675060996616,OR,2023-03-26,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1563,2.21005383097537,0.2042591762022415,OR,2023-03-27,0,0,1,0,1,1,1,0,0,0,0,0,1,0
1564,0.400793668262697,0.0050627734610632,OR,2023-03-28,1,1,1,1,1,1,1,1,0,1,0,0,1,1
1565,1.0077429068553,0.0053757955800332,OR,2023-03-29,1,0,1,1,1,1,1,1,0,1,1,0,0,1
1566,2.58087670416153,0.53510044482972,OR,2023-03-30,1,0,0,0,0,1,1,1,0,0,0,0,1,1
1567,0.981850334841851,0.2295608544421645,OR,2023-03-31,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1568,0.917372001848259,0.15624561357158,OR,2023-04-01,1,1,1,0,1,1,1,1,1,1,0,0,1,1
1569,0.892759531691292,0.289691826816508,OR,2023-04-02,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1570,1.14902231869858,0.450030628587157,OR,2023-04-03,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1571,1.00715775122182,0.230667252203817,OR,2023-04-04,1,1,1,1,1,0,1,1,1,0,1,1,0,1
1572,0.900485982549954,0.107552232461786,OR,2023-04-05,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1573,0.98510966594298,0.2298912640206985,OR,2023-04-06,1,1,1,1,1,0,1,1,0,1,1,1,0,1
1574,0.445351219293495,0.011399470986778,OR,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1575,4.74759723669535,0.4156744827307145,OR,2023-04-08,1,0,0,1,0,1,1,1,0,0,0,0,1,1
1576,0.730391713724991,0.01404318357256625,OR,2023-04-09,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1577,2.51660603992137,0.431249181713214,OR,2023-04-10,1,0,1,1,1,0,1,1,0,1,1,1,0,1
1578,0.26198140968041,0.0174901976586833,OR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1579,1.02068354864969,0.112447024701059,OR,2023-04-12,1,1,1,1,1,0,1,1,0,0,1,0,0,1
1580,0.712114730559666,0.0219771008325028,OR,2023-04-13,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1581,2.67554776950798,0.3759647314027855,OR,2023-04-14,0,0,1,1,1,0,1,0,0,0,1,1,0,1
1582,0.963522806853003,0.296629645901262,OR,2023-04-15,1,1,1,1,1,0,1,1,1,0,1,1,0,1
1583,1.18487813027031,0.1627460492165625,OR,2023-04-16,1,1,1,1,0,1,1,1,1,0,1,0,1,1
1584,1.17799994257714,0.035320756364023403,OR,2023-04-17,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1585,0.180716419872,0.0398492997331776,OR,2023-04-18,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1586,0.0527021108269109,0.0449681231295188,OR,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1587,0.802548457683429,0.0507402360568785,OR,2023-04-20,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1588,0.227703038555552,0.057231412931029,OR,2023-04-21,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1589,0.465957736680267,0.06450930655278,OR,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1590,1.85473249083471,0.3050490266492645,OR,2023-04-23,1,1,1,1,1,0,1,1,0,0,1,1,0,1
1591,2.30917449729403,0.0816982018649325,OR,2023-04-24,1,0,0,1,1,1,1,1,0,1,1,0,1,1
1592,0.622498576012573,0.091742463758079,OR,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1593,0.124131647809027,0.1028364945337275,OR,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1594,0.413922326496542,0.1150355651146715,OR,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1595,0.457250258187554,0.1283866961152065,OR,2023-04-28,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1596,2.11499023869523,0.3543508115338255,OR,2023-04-29,1,0,1,1,0,1,1,1,0,1,1,0,1,1
1597,1.71567603935602,0.1835312547717445,PA,2023-03-19,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1598,1.0796512826558,0.087922721998853,PA,2023-03-20,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1599,1.39250071599094,0.1128515199294425,PA,2023-03-21,0,1,1,1,1,1,1,0,0,1,1,0,1,0
1600,1.15873400185955,0.055932951333263,PA,2023-03-22,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1601,4.95039120457806,0.2447677530127315,PA,2023-03-23,1,0,1,0,0,1,0,1,0,1,0,0,1,0
1602,0.691732989480604,0.03950802813621405,PA,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1603,1.61904922822136,0.132068616044685,PA,2023-03-25,0,0,1,1,1,1,1,0,0,0,1,0,1,1
1604,1.95666857260594,0.1430079993953335,PA,2023-03-26,1,0,1,1,0,1,1,1,0,1,1,0,1,1
1605,4.07528673207227,0.180779160186564,PA,2023-03-27,0,0,1,1,0,1,1,0,0,1,1,0,1,0
1606,0.845566563687165,0.055026339507513,PA,2023-03-28,1,1,1,1,1,1,0,1,0,0,1,1,1,0
1607,2.61177555984117,0.2052814747194905,PA,2023-03-29,0,0,1,1,1,1,0,0,0,0,1,0,1,0
1608,3.8109750032514502,0.280764019315031,PA,2023-03-30,1,0,1,1,0,0,1,1,0,1,1,0,0,0
1609,0.712429368232012,0.12167821423264,PA,2023-03-31,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1610,1.85680663482368,0.2118779585707345,PA,2023-04-01,0,0,1,1,1,0,1,0,0,0,1,1,0,1
1611,0.760423072140595,0.057892946973992,PA,2023-04-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1612,1.30723747253974,0.096690691849421,PA,2023-04-03,1,1,1,1,1,0,0,1,0,1,1,0,0,0
1613,1.97332036578596,0.206401736338051,PA,2023-04-04,1,0,0,1,0,1,1,1,0,0,1,0,1,1
1614,0.607474992489077,0.0791184959363385,PA,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1615,3.53999257655431,0.291872920442541,PA,2023-04-06,1,0,1,1,0,0,1,1,0,0,1,0,0,1
1616,0.738305528164259,0.215468205062554,PA,2023-04-07,1,1,0,1,1,1,1,1,0,0,1,1,1,1
1617,0.948207494633712,0.0990090643400295,PA,2023-04-08,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1618,0.0675528201578795,0.01404318357256625,PA,2023-04-09,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1619,1.3593620194522,0.072365908947008,PA,2023-04-10,0,1,1,1,1,1,1,0,1,1,1,0,1,1
1620,1.35239123194007,0.157671067418477,PA,2023-04-11,0,1,1,1,1,1,0,0,1,0,1,0,1,0
1621,2.18081490910499,0.2084519447947965,PA,2023-04-12,1,1,0,1,1,0,1,1,0,0,1,1,0,1
1622,1.44118149081947,0.0219771008325028,PA,2023-04-13,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1623,0.857285744466102,0.1541270456005155,PA,2023-04-14,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1624,0.826917968019252,0.10134807162289,PA,2023-04-15,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1625,0.947849799115841,0.296104373903248,PA,2023-04-16,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1626,1.92709218626809,0.228824977529083,PA,2023-04-17,1,1,0,1,0,1,1,1,0,0,1,0,1,1
1627,0.866590206014133,0.0398492997331776,PA,2023-04-18,1,0,1,1,1,1,1,1,0,0,0,1,1,1
1628,1.08548828745937,0.190371059319379,PA,2023-04-19,1,1,1,0,1,1,1,1,1,0,0,1,1,1
1629,1.90841897559696,0.3448762202516985,PA,2023-04-20,1,0,1,1,1,0,1,1,0,0,1,0,0,1
1630,1.62183670118284,0.057231412931029,PA,2023-04-21,1,0,0,1,1,1,1,1,0,0,1,1,1,0
1631,1.00685215679887,0.154934023140375,PA,2023-04-22,1,1,0,1,1,1,1,1,0,0,1,1,1,1
1632,1.76767408569928,0.306840229625353,PA,2023-04-23,0,1,1,1,1,1,1,0,0,0,1,1,1,1
1633,2.64208305256253,0.1729910015500795,PA,2023-04-24,1,0,0,1,1,0,1,1,0,0,1,1,0,1
1634,0.66364288077823,0.2193547765468515,PA,2023-04-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1635,1.08022668856113,0.2637472585177785,PA,2023-04-26,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1636,1.28965606468709,0.415667182918472,PA,2023-04-27,1,0,1,0,1,1,1,1,0,1,0,0,1,1
1637,2.12527690161007,0.244204688935951,PA,2023-04-28,1,1,0,1,0,1,1,1,0,0,1,0,1,1
1638,0.506062765328886,0.142926499186246,PA,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1639,NA,NA,PR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,NA,NA,PR,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1641,NA,NA,PR,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,NA,NA,PR,2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1643,NA,NA,PR,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1644,NA,NA,PR,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,NA,NA,PR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,NA,NA,PR,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,NA,NA,PR,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,NA,NA,PR,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1650,NA,NA,PR,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1651,NA,NA,PR,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,NA,NA,PR,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,NA,NA,PR,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,NA,NA,PR,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,NA,NA,PR,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1657,NA,NA,PR,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,NA,NA,PR,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,NA,NA,PR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,NA,NA,PR,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,0.0893507725017585,0.0174901976586833,PR,2023-04-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1663,NA,NA,PR,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,NA,NA,PR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,PR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,NA,NA,PR,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
