...1,es_score,brier_score,location,target_date,X21L_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22B_95_CI
224,0.700199705334254,0.181648005821416,CO,2023-01-28,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
225,0.383011587028864,0.2941329794597355,CO,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,1.83364594941218,0.1183970308338195,CO,2023-01-30,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
227,3.23150596393013,0.0696366960777655,CO,2023-01-31,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
228,0.924308630774862,0.156786901906864,CO,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
229,2.49272617247683,0.363983406316679,CO,2023-02-02,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1
230,0.957580128108176,0.1793853948979995,CO,2023-02-03,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
231,1.14541555270756,0.3364457269784975,CO,2023-02-04,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
232,0.52456888461055,0.0383935511382961,CO,2023-02-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
233,0.898618176534218,0.192649549316983,CO,2023-02-06,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
234,0.907670032396724,0.1940851515109225,CO,2023-02-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
235,2.06304839691706,0.2750633533158365,CO,2023-02-08,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1
236,0.0325901555160079,0.02298332082063415,CO,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,0.303858962145987,0.1398446455954185,CO,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
238,0.477055234934942,0.20174860617721,CO,2023-02-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
239,0.251795924874562,0.01537332473052595,CO,2023-02-12,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
240,1.44987883931603,0.187078168116796,CO,2023-02-13,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0
241,0.306862860131662,0.0989578479706105,CO,2023-02-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
242,0.432010466356436,0.1434883193831955,CO,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243,0.835296267042847,0.109090958657756,CO,2023-02-16,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
244,1.21951167137379,0.199830867719661,CO,2023-02-17,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0
245,0.411606417357872,0.1114306525872595,CO,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246,0.750642436509297,0.218126331033015,CO,2023-02-19,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
247,1.16623379314076,0.148312396259416,CO,2023-02-20,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
248,0.312399704655571,0.0586751765321165,CO,2023-02-21,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
249,1.01941617035503,0.158421959238531,CO,2023-02-22,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
250,0.124635338059189,0.003224217878446795,CO,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251,0.222734400753541,0.00278423800896287,CO,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
252,0.046041836418182,0.002402996694297325,CO,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
253,2.49945789624985,0.266818784500406,CT,2023-01-15,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0
254,4.52028736569195,0.3171337104150495,CT,2023-01-16,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0
255,2.51803648065421,0.2978894147436835,CT,2023-01-17,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1
256,2.50715144134103,0.238112250598191,CT,2023-01-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
257,1.26471241523709,0.2949669013876625,CT,2023-01-19,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
258,4.06544250449589,0.2523097463169055,CT,2023-01-20,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1
259,5.11800265201059,0.260851946516516,CT,2023-01-21,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
260,4.12058761225042,0.230868287077146,CT,2023-01-22,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
261,6.91249792858305,0.1694715525013325,CT,2023-01-23,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
262,1.51879408180229,0.2582505093233965,CT,2023-01-24,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1
263,2.08917084616503,0.16213036353502,CT,2023-01-25,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
264,5.88470005134342,0.1545553284612765,CT,2023-01-26,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1
265,2.82979360177456,0.136364129015072,CT,2023-01-27,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
266,1.70920869939606,0.0966572609837765,CT,2023-01-28,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
267,0.436901243443095,0.205311104712009,CT,2023-01-29,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
268,4.50829097248407,0.1181033494975855,CT,2023-01-30,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0
269,0.482877920094303,0.14893817492758,CT,2023-01-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
270,0.507455819357636,0.062105966507955,CT,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
271,0.297912671878172,0.1618696036535665,CT,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
272,1.59507769925241,0.0921315651771235,CT,2023-02-03,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
273,0.518100154626572,0.1166919838638255,CT,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
274,1.45860437952704,0.2609323837254215,CT,2023-02-05,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1
275,0.81235963830983,0.03386465157361685,CT,2023-02-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
276,2.08962429373538,0.0298130383925062,CT,2023-02-07,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
277,1.16454668701201,0.1167122148380975,CT,2023-02-08,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
278,0.565345575048765,0.162775150302079,CT,2023-02-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
279,0.853237582163766,0.0201300259514667,CT,2023-02-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
280,0.511349350763511,0.017604194101129952,CT,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281,0.0205136202349689,0.01537332473052595,CT,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282,0.971708526765027,0.0134071840720131,CT,2023-02-13,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
283,0.016524364198125,0.0116778357712589,CT,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
284,1.02609254669982,0.2322795926065935,CT,2023-02-15,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
285,0.473264207286205,0.0566852460113425,CT,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
286,0.920477663527257,0.1074583950009755,CT,2023-02-17,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
287,0.170222717817636,0.00664812049910025,CT,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,0.155751590216387,0.00576104301105785,CT,2023-02-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
289,0.18196196053624,0.0049882578287081996,CT,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
290,0.317484739295746,0.0043158744413646,CT,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291,0.100839430431744,0.003731522173992365,CT,2023-02-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
292,0.656989122654366,0.1300047836726745,CT,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
293,1.05100603857778,0.159083732770354,CT,2023-02-24,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
294,0.00277840639443318,0.002402996694297325,CT,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295,0.95151700217925,0.3307622579493885,DC,2023-01-15,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
296,3.41240688803331,0.330709978106164,DC,2023-01-16,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1
297,1.45948547643149,0.3582006954960165,DC,2023-01-17,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
298,3.46100144591759,0.284837411413513,DC,2023-01-18,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
299,2.43017239072755,0.2991262978061115,DC,2023-01-19,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
300,5.02720815782397,0.203906842532889,DC,2023-01-20,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
301,3.18374010165458,0.187779041633914,DC,2023-01-21,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
302,0.535710246309125,0.2162862162616945,DC,2023-01-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
303,1.56441468715224,0.70744819744888,DC,2023-01-23,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0
304,1.82396709275712,0.143877628008074,DC,2023-01-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
305,1.45002101385967,0.235992049839751,DC,2023-01-25,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
306,0.802265775626734,0.2728265695399545,DC,2023-01-26,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
307,1.77321047966654,0.2872218903318585,DC,2023-01-27,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0
308,1.71486895406123,0.0966572609837765,DC,2023-01-28,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
309,1.70829076341512,0.128332146597313,DC,2023-01-29,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
310,0.865212101272177,0.0778844461478345,DC,2023-01-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
311,1.07698122962524,0.2007330847544075,DC,2023-01-31,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
312,2.21751428522955,0.126776391072785,DC,2023-02-01,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0
313,0.247076660129305,0.055255946132668,DC,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
314,0.423310261842645,0.0490477288055677,DC,2023-02-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
315,0.385639936664793,0.0434407361589348,DC,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
316,0.527909064607287,0.0383935511382961,DC,2023-02-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
317,0.481444742349497,0.03386465157361685,DC,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318,0.438891799500064,0.0298130383925062,DC,2023-02-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
319,0.697100562102191,0.195840372778324,DC,2023-02-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
320,0.485371231869231,0.02298332082063415,DC,2023-02-09,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
321,0.977291155562743,0.1610482318004775,DC,2023-02-10,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1
322,0.499619370185362,0.017604194101129952,DC,2023-02-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
323,1.01225653267183,0.3005308095595865,DC,2023-02-12,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
324,0.221116867048695,0.0134071840720131,DC,2023-02-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
325,0.56763996492327,0.0116778357712589,DC,2023-02-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
326,2.18691578832984,0.2756924039144475,DC,2023-02-15,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1
327,1.00248164355639,0.188043282537706,DC,2023-02-16,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
328,0.0762107054258062,0.00766503510947865,DC,2023-02-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
329,NA,NA,DC,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,1.13654671742924,0.3111264832593745,DC,2023-02-19,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0
331,0.186396942283537,0.0049882578287081996,DC,2023-02-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
332,0.502780252369793,0.113034478622868,DC,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
333,0.998170460058262,0.1202912330996395,DC,2023-02-22,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
334,0.119471008360349,0.003224217878446795,DC,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335,0.0297101128476219,0.00278423800896287,DC,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,0.0679203570579204,0.002402996694297325,DC,2023-02-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
337,1.50045936517288,0.2624139863381285,DE,2023-01-15,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
338,0.214596423170019,0.2548355289071125,DE,2023-01-16,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
339,0.898783205667479,0.2560585769897725,DE,2023-01-17,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
340,0.341044020962321,0.238112250598191,DE,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,NA,NA,DE,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,0.980502933834329,0.3202119247535735,DE,2023-01-20,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0
343,0.60274147546723,0.234345478605289,DE,2023-01-21,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
344,0.535350726441656,0.2162862162616945,DE,2023-01-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
345,2.3966729625902,0.157728768473451,DE,2023-01-23,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
346,0.949841683600393,0.143877628008074,DE,2023-01-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
347,0.645045736229802,0.1871631332407045,DE,2023-01-25,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
348,1.58530811007295,0.221532290109455,DE,2023-01-26,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0
349,1.12670969797074,0.1072328051532595,DE,2023-01-27,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
350,0.458345645384671,0.173148931337652,DE,2023-01-28,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
351,0.636859110152118,0.0868819383817075,DE,2023-01-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
352,0.954408931007141,0.3067254422311905,DE,2023-01-30,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
353,0.310884455774397,0.0696366960777655,DE,2023-01-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
354,0.483307358887621,0.062105966507955,DE,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
355,0.498250227933895,0.321790089934914,DE,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
356,0.779674877828092,0.111279936897815,DE,2023-02-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
357,0.578669538815007,0.0434407361589348,DE,2023-02-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
358,0.345829889270266,0.0383935511382961,DE,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
359,NA,NA,DE,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,0.042927307114322,0.0298130383925062,DE,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361,1.17290353613156,0.0261987578230222,DE,2023-02-08,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
362,1.03582535985312,0.2416510080923285,DE,2023-02-09,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
363,0.303682837396908,0.0201300259514667,DE,2023-02-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
364,2.08263300730778,0.3598046398961015,DE,2023-02-11,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1
365,NA,NA,DE,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.0648194131935017,0.0134071840720131,DE,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367,0.382460788786016,0.0116778357712589,DE,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368,2.07678417921928,0.54347440506725,DE,2023-02-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
369,1.19898466878096,0.00882911966183175,DE,2023-02-16,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
370,0.322111054692285,0.0712268851874615,DE,2023-02-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
371,0.0367564218896216,0.00664812049910025,DE,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
372,0.887820452788307,0.288914760373667,DE,2023-02-19,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
373,0.133942448620788,0.0049882578287081996,DE,2023-02-20,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
374,0.0498761926325537,0.0043158744413646,DE,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,0.00563161053003304,0.003731522173992365,DE,2023-02-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
376,0.157850937082922,0.003224217878446795,DE,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,0.0574892434463324,0.00278423800896287,DE,2023-02-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
378,0.0270566600604407,0.002402996694297325,DE,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
379,7.24862439595218,0.302438882333751,FL,2023-01-15,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0
380,7.36497104310415,0.3168212976049655,FL,2023-01-16,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
381,6.8578121394509,0.3304857308028155,FL,2023-01-17,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0
382,5.44078954687504,0.3153264098788945,FL,2023-01-18,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
383,2.61457300252191,0.360610296265792,FL,2023-01-19,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0
384,4.27476507912526,0.3097654982851875,FL,2023-01-20,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
385,4.20266011409723,0.2836885920997875,FL,2023-01-21,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0
386,6.76387400496406,0.354631989944394,FL,2023-01-22,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0
387,6.45121861618764,0.2843436802745105,FL,2023-01-23,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0
388,5.28493391588295,0.3062894895249465,FL,2023-01-24,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
389,5.14652311454139,0.2888357291254595,FL,2023-01-25,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
390,7.72900955859692,0.2805126297186445,FL,2023-01-26,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0
391,3.57498895945986,0.284859336412863,FL,2023-01-27,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1
392,5.12837426272708,0.155670656197802,FL,2023-01-28,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
393,3.05780352299423,0.22012127701078,FL,2023-01-29,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1
394,12.8889086855992,0.2998853795835435,FL,2023-01-30,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
395,1.0347905941446,0.2319392394908545,FL,2023-01-31,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
396,1.97320188054243,0.2322875889212715,FL,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
397,2.79284890611349,0.255763025468267,FL,2023-02-02,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
398,8.8138959070801,0.3334084740732595,FL,2023-02-03,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
399,3.37177266165419,0.26188805137857,FL,2023-02-04,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1
400,4.89446807620774,0.285392766005241,FL,2023-02-05,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1
401,7.63921562585353,0.2143834444651295,FL,2023-02-06,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
402,2.91816229781274,0.1691845555987765,FL,2023-02-07,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
403,7.12011210437249,0.228588044376155,FL,2023-02-08,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
404,4.20521964755696,0.211650967534084,FL,2023-02-09,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
405,2.51954546553005,0.170579259067548,FL,2023-02-10,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
406,3.68585106089522,0.1924379083958515,FL,2023-02-11,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
407,4.8298826178047,0.1867046866561295,FL,2023-02-12,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
408,14.6505838213188,0.226117673476938,FL,2023-02-13,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
409,5.77467237509023,0.1605892227805675,FL,2023-02-14,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
410,3.82833621126665,0.154506316969402,FL,2023-02-15,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
411,9.19429800479365,0.1676857290508705,FL,2023-02-16,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0
412,6.72209582219041,0.1641672221365565,FL,2023-02-17,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
413,2.6537074026675,0.120673728021679,FL,2023-02-18,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
414,2.79961577387212,0.1351337829289915,FL,2023-02-19,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
415,5.89269122607634,0.1314441996559755,FL,2023-02-20,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0
416,11.5702817909154,0.1721113081253955,FL,2023-02-21,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
417,3.98620768979445,0.1065885368741195,FL,2023-02-22,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
418,3.96342246376832,0.103911941915929,FL,2023-02-23,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1
419,3.90141815692673,0.107100346751558,FL,2023-02-24,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0
420,2.07083134500537,0.0803509952595645,FL,2023-02-25,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
421,4.71725600012967,0.2744917941740465,GA,2023-01-15,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
422,3.13907965631636,0.303793551282739,GA,2023-01-16,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
423,4.95105978154125,0.3359652386334215,GA,2023-01-17,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1
424,6.46826456789405,0.320606698897639,GA,2023-01-18,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1
425,1.25021590213927,0.2949669013876625,GA,2023-01-19,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
426,2.44319046000859,0.2596826733977145,GA,2023-01-20,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
427,2.24698604199293,0.2770037454331575,GA,2023-01-21,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0
428,3.4481003470218,0.366609358937491,GA,2023-01-22,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
429,4.76905346779835,0.3530961001589645,GA,2023-01-23,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
430,6.62415276651765,0.3270498394517095,GA,2023-01-24,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
431,1.35654135175717,0.2667368268698815,GA,2023-01-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
432,7.98476165628148,0.3727586693887645,GA,2023-01-26,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
433,1.44488186834429,0.258536114423971,GA,2023-01-27,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1
434,5.62076850381476,0.4095575760832445,GA,2023-01-28,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
435,1.02900907299486,0.248108881339467,GA,2023-01-29,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
436,1.55951133234255,0.2443683730391395,GA,2023-01-30,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0
437,15.2130386691501,0.4238668450095795,GA,2023-01-31,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
438,5.11000041104014,0.2855899104514755,GA,2023-02-01,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1
439,9.03706890873953,0.316651140211569,GA,2023-02-02,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0
440,6.23582421596009,0.322095668528901,GA,2023-02-03,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0
441,2.14667481024389,0.2967543658136525,GA,2023-02-04,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0
442,3.37714938550572,0.299652846059394,GA,2023-02-05,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
443,9.63957113299743,0.3151402838054635,GA,2023-02-06,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0
444,10.0382589771001,0.330279004494919,GA,2023-02-07,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
445,5.25248904767584,0.260321894801089,GA,2023-02-08,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
446,1.65218816617317,0.1925525519524465,GA,2023-02-09,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0
447,2.49027741111846,0.11818052150465751,GA,2023-02-10,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1
448,0.67498601069976,0.164919723761994,GA,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
449,4.04135800553434,0.314965126954981,GA,2023-02-12,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0
450,0.855388574824953,0.1350115085136795,GA,2023-02-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
