...1,es_score,brier_score,location,target_date,X22A_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI,X22B_95_CI
1139,3.51404257995738,0.1647566750909965,NC,2022-09-29,0,1,1,0,0,1,1,0,0,0
1140,3.00862391100097,0.188934069789879,NC,2022-09-30,0,1,1,0,0,0,0,1,0,0
1141,13.3336965710616,0.3838089751962735,NC,2022-10-01,0,1,1,1,0,0,0,0,1,0
1142,2.85029007671327,0.1953280735456185,NC,2022-10-02,0,1,1,1,0,0,0,1,1,0
1143,17.3362445252737,0.27599507653182,NC,2022-10-03,0,0,0,0,0,0,0,0,0,0
1144,10.3452602634366,0.2782975905512185,NC,2022-10-04,0,1,1,1,0,0,0,0,1,0
1145,6.06143509153653,0.2292370960527025,NC,2022-10-05,0,1,1,1,0,0,1,0,1,0
1146,13.9410683714379,0.3209106555222305,NC,2022-10-06,0,1,0,1,0,0,1,0,1,0
1147,5.04291542778367,0.217624394730617,NC,2022-10-07,0,1,1,0,0,0,0,1,1,0
1148,3.68854884475556,0.2155718606904085,NC,2022-10-08,0,1,0,1,0,0,1,0,1,0
1149,1.67710317187459,0.1710394769425195,NC,2022-10-09,0,1,1,1,1,0,1,0,1,1
1150,8.96372048363735,0.2456237614444365,NC,2022-10-10,0,1,0,1,0,0,1,0,1,0
1151,4.65087605782213,0.169677528931747,NC,2022-10-11,0,0,0,1,1,0,0,0,1,0
1152,16.6873185280235,0.2698418597706495,NC,2022-10-12,0,0,0,0,0,0,0,0,0,0
1153,9.28013975834248,0.2817561104475245,NC,2022-10-13,0,1,1,1,0,0,0,0,1,0
1154,2.29545303671201,0.213424746082093,NC,2022-10-14,1,1,1,0,1,0,0,0,0,0
1155,3.98149938095635,0.148976624901825,NC,2022-10-15,1,1,0,0,0,1,0,0,0,0
1156,3.92706639535657,0.2608782320513645,NC,2022-10-16,0,1,0,0,1,0,0,0,0,0
1157,7.2357760712695,0.247001171123447,NC,2022-10-17,0,1,0,0,0,0,0,0,0,0
1158,2.97030097109576,0.236299042814342,NC,2022-10-18,0,1,0,1,1,1,0,0,1,1
1159,5.32042742615811,0.237304416524361,NC,2022-10-19,0,0,0,0,1,0,0,0,0,1
1160,7.36097514610096,0.2380272111371425,NC,2022-10-20,0,0,0,0,1,0,0,0,0,1
1161,2.8714839606508,0.231515618377498,NC,2022-10-21,0,1,0,1,1,0,0,0,1,0
1162,1.64125993886456,0.2384105015119915,NC,2022-10-22,0,1,1,1,1,0,1,1,1,0
1163,4.01894764235213,0.2481118970015395,NC,2022-10-23,0,1,0,0,1,0,0,0,0,0
1164,10.3789583071401,0.287632888572726,NC,2022-10-24,0,0,0,0,1,0,0,0,0,0
1165,5.96769534475304,0.301791601664442,NC,2022-10-25,0,1,0,1,1,0,1,0,1,1
1166,7.10054769106915,0.2780835360856975,NC,2022-10-26,0,1,0,0,1,0,0,0,0,0
1167,9.99747987919409,0.2843635379918725,NC,2022-10-27,0,0,0,0,0,0,0,0,0,0
1168,18.8241670912286,0.242447730134298,NC,2022-10-28,0,0,0,0,0,0,0,0,0,0
1169,8.86308338229019,0.335618272665051,NC,2022-10-29,0,1,0,1,1,0,0,0,1,1
1170,7.38874202752978,0.305469512086062,NC,2022-10-30,0,1,0,0,0,0,0,0,0,0
1171,18.2640531902451,0.3261863643673025,NC,2022-10-31,0,1,0,0,0,0,1,0,0,0
1172,23.8050533941803,0.318641650192688,NC,2022-11-01,0,0,0,0,0,0,0,0,0,0
1173,21.7258530840103,0.3251703221001805,NC,2022-11-02,0,1,0,1,0,0,0,0,1,0
1174,22.7575390739651,0.3144257727968485,NC,2022-11-03,0,1,0,0,0,0,0,0,0,0
1175,20.8676305163805,0.353437526322427,NC,2022-11-04,0,1,0,0,0,0,0,0,0,0
1176,6.45612078850024,0.30615569439907,NC,2022-11-05,1,1,0,1,0,1,0,0,1,0
1177,NA,NA,ND,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,0.143151032940206,0.01441174797179115,ND,2022-09-26,1,1,1,1,1,1,1,1,1,1
1179,0.0744237896737875,0.01464960446768225,ND,2022-09-27,1,1,1,1,1,1,1,1,1,1
1180,0.0752430878174444,0.0149382151088078,ND,2022-09-28,1,1,1,1,1,1,1,1,1,1
1181,NA,NA,ND,2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,NA,NA,ND,2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,NA,NA,ND,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,0.834618707078428,0.120082692179427,ND,2022-10-03,1,0,1,1,1,0,0,0,1,0
1186,0.655448891378554,0.01817910313520165,ND,2022-10-04,1,1,1,1,1,0,1,1,1,0
1187,0.503621939453571,0.1693092830956255,ND,2022-10-05,1,1,1,1,1,0,1,1,1,0
1188,0.201374688576646,0.020105033422663,ND,2022-10-06,1,1,1,1,1,1,1,1,1,1
1189,0.475200217726202,0.0212972743480695,ND,2022-10-07,1,1,1,1,1,0,0,1,1,0
1190,NA,NA,ND,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,NA,NA,ND,2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,1.46155357725801,0.2151811712302395,ND,2022-10-11,1,0,1,1,1,1,0,1,1,0
1194,0.973464816848696,0.1258611232825315,ND,2022-10-12,1,0,1,1,1,0,0,0,1,0
1195,0.475888618121717,0.0332530795098129,ND,2022-10-13,1,1,1,1,1,1,0,1,1,0
1196,NA,NA,ND,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,NA,NA,ND,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,1.14054089802132,0.04848921501324275,ND,2022-10-17,1,1,1,1,0,1,1,0,1,0
1200,0.941058247474669,0.0536525056641,ND,2022-10-18,1,1,1,1,0,1,1,1,1,1
1201,0.754644795874649,0.059478270874438,ND,2022-10-19,1,1,1,1,1,1,1,1,1,1
1202,0.821779411009709,0.0660321774043345,ND,2022-10-20,1,1,1,1,0,0,1,0,1,0
1203,1.7927731240899,0.073381648643615,ND,2022-10-21,1,1,0,1,0,0,1,0,1,0
1204,NA,NA,ND,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,1.13859328864835,0.1008782481349185,ND,2022-10-24,1,1,1,1,0,1,1,0,1,0
1207,0.844305550959244,0.1120740995216575,ND,2022-10-25,1,1,1,1,0,1,1,0,1,0
1208,0.917273162975442,0.124380461428252,ND,2022-10-26,1,1,1,1,0,1,1,1,1,1
1209,1.53634540718228,0.248606200675213,ND,2022-10-27,1,0,0,1,1,1,1,0,1,0
1210,0.628784351706484,0.1524974606584695,ND,2022-10-28,1,1,1,1,1,1,1,0,1,0
1211,NA,NA,ND,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,0.286357683588449,0.1854563869582225,ND,2022-10-30,1,1,1,1,1,1,1,0,1,0
1213,0.315284304779367,0.2037606561198165,ND,2022-10-31,1,1,1,1,1,1,1,1,1,1
1214,0.34377284503303,0.22325291571051,ND,2022-11-01,1,1,1,1,1,1,1,0,1,0
1215,3.4020869823064,0.3060402592806325,ND,2022-11-02,1,0,0,1,0,0,1,0,1,0
1216,1.56826736633818,0.2656070505421565,ND,2022-11-03,1,1,0,1,0,1,1,0,1,0
1217,3.05061632653864,0.2783985238611495,ND,2022-11-04,1,1,0,1,0,1,1,0,1,0
1218,NA,NA,ND,2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,NA,NA,NE,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,NA,NA,NE,2022-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,NA,NA,NE,2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,0.0214602665038406,0.0149382151088078,NE,2022-09-28,1,1,1,1,1,1,1,1,1,1
1223,NA,NA,NE,2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,0.368940773452386,0.0156948249375329,NE,2022-09-30,1,1,1,1,1,1,1,1,1,1
1225,NA,NA,NE,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,0.0228539032559072,0.0167465459275963,NE,2022-10-02,1,1,1,1,1,1,1,1,1,1
1227,NA,NA,NE,2022-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,NA,NA,NE,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,NA,NA,NE,2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,NA,NA,NE,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,0.0307223188041608,0.0212972743480695,NE,2022-10-07,1,1,1,1,1,1,1,1,1,1
1232,1.0745600949867,0.762124481937125,NE,2022-10-08,0,1,1,1,0,0,1,1,1,0
1233,NA,NA,NE,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,NA,NA,NE,2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,NA,NA,NE,2022-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,NA,NA,NE,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,0.0491182532430389,0.0332530795098129,NE,2022-10-13,1,1,1,1,1,1,1,1,1,1
1238,0.0512228010121483,0.03636118199779775,NE,2022-10-14,1,1,1,1,1,1,1,1,1,1
1239,NA,NA,NE,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,0.218174941822518,0.04392538870316355,NE,2022-10-16,1,1,1,1,1,1,1,0,1,0
1241,0.223659733527991,0.04848921501324275,NE,2022-10-17,1,1,1,1,1,1,0,1,1,0
1242,0.0821961427632106,0.0536525056641,NE,2022-10-18,1,1,1,1,1,1,1,1,1,1
1243,NA,NA,NE,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,0.331335145482325,0.073381648643615,NE,2022-10-21,1,1,1,1,1,1,1,1,1,1
1246,0.122286579942739,0.0815947195758185,NE,2022-10-22,1,1,1,1,1,1,1,1,1,1
1247,0.140725548911383,0.0907386419099145,NE,2022-10-23,1,1,1,1,1,1,1,0,1,0
1248,1.13177435102024,0.1008782481349185,NE,2022-10-24,1,1,1,1,0,0,1,0,1,0
1249,0.401157026377561,0.1976805675020115,NE,2022-10-25,1,1,1,1,1,0,1,0,1,1
1250,0.927922732700336,0.124380461428252,NE,2022-10-26,1,1,1,1,0,1,1,0,1,0
1251,0.576910101736469,0.137843168476601,NE,2022-10-27,1,1,1,1,1,1,1,0,1,0
1252,0.63204122858213,0.1524974606584695,NE,2022-10-28,1,1,1,1,1,1,1,1,1,1
1253,0.22963338369872,0.2621197618168355,NE,2022-10-29,1,1,1,1,1,1,1,0,1,0
1254,1.75524930929297,0.1854563869582225,NE,2022-10-30,1,1,0,1,0,0,1,0,1,0
1255,0.961508287264986,0.4403676538143425,NE,2022-10-31,0,1,1,1,1,0,1,1,1,0
1256,1.98008843736687,0.22325291571051,NE,2022-11-01,1,1,0,1,0,0,0,0,1,0
1257,0.933534427849773,0.243889172462859,NE,2022-11-02,1,1,1,1,0,1,0,0,1,0
1258,0.406987441738625,0.2656070505421565,NE,2022-11-03,1,1,1,1,1,1,1,0,1,0
1259,2.54377993000586,0.368039628487225,NE,2022-11-04,0,1,0,1,0,0,1,0,1,0
1260,NA,NA,NE,2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,0.337066075787891,0.014218967255359,NH,2022-09-25,1,1,1,1,1,1,1,1,1,1
1262,0.931583752122727,0.16258586448379,NH,2022-09-26,1,1,1,0,1,0,1,0,0,0
1263,0.0740382828275768,0.01464960446768225,NH,2022-09-27,1,1,1,1,1,1,1,1,1,1
1264,0.452328379481985,0.084582394231821,NH,2022-09-28,1,1,1,1,1,0,1,1,1,0
1265,2.44852770703427,0.181550708983183,NH,2022-09-29,0,1,1,1,0,0,0,0,1,1
1266,0.478178744167566,0.1683568984810915,NH,2022-09-30,1,1,1,1,1,0,1,1,1,0
1267,0.91156457121868,0.0991480270818635,NH,2022-10-01,1,0,1,1,1,0,0,1,1,0
1268,1.94662599870898,0.523035204939425,NH,2022-10-02,0,1,1,1,0,0,1,1,1,0
1269,0.965427584898109,0.078556775292606,NH,2022-10-03,1,1,1,1,1,0,0,0,1,0
1270,0.294100235601037,0.01817910313520165,NH,2022-10-04,1,1,1,1,1,1,1,0,1,0
1271,0.881378467880253,0.1442697567893425,NH,2022-10-05,1,1,1,1,1,0,1,0,1,1
1272,1.49741972910367,0.113567013663575,NH,2022-10-06,1,1,0,1,1,0,1,0,1,0
1273,0.740772086592214,0.0889148973110715,NH,2022-10-07,1,1,1,1,1,0,1,0,1,0
1274,0.232323339921472,0.02267093554450805,NH,2022-10-08,1,1,1,1,1,0,1,1,1,0
1275,0.599532344088214,0.207913018435258,NH,2022-10-09,1,1,1,1,1,0,1,1,1,0
1276,1.1450715973608,0.124964844394889,NH,2022-10-10,1,1,1,1,1,0,0,0,1,0
1277,0.989494229259057,0.1422985497431765,NH,2022-10-11,1,1,1,0,1,1,1,0,0,1
1278,0.288531636578859,0.0305294056423842,NH,2022-10-12,1,1,1,1,1,1,1,0,1,0
1279,1.29822841802345,0.192761577534087,NH,2022-10-13,1,1,1,0,1,0,1,0,0,1
1280,1.35334545323829,0.2705888836454675,NH,2022-10-14,0,1,1,1,1,0,1,0,1,0
1281,0.549908526140931,0.03990134287678485,NH,2022-10-15,1,1,1,1,1,1,1,1,1,1
1282,0.816877845229342,0.04392538870316355,NH,2022-10-16,1,1,1,1,0,1,1,1,1,1
1283,0.224334983800058,0.04848921501324275,NH,2022-10-17,1,1,1,1,1,1,1,1,1,1
1284,0.393122623584917,0.165437634218986,NH,2022-10-18,1,1,1,1,1,1,0,0,1,1
1285,1.7904880066754,0.124996267193736,NH,2022-10-19,1,1,0,1,0,0,1,0,1,0
1286,NA,NA,NH,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,0.33908539812306,0.073381648643615,NH,2022-10-21,1,1,1,1,1,1,1,0,1,0
1288,1.63683018093053,0.39075374657566,NH,2022-10-22,0,1,1,1,1,0,0,1,1,0
1289,0.395363073269475,0.0907386419099145,NH,2022-10-23,1,1,1,1,1,1,1,1,1,1
1290,0.47860068251038,0.2268489089776135,NH,2022-10-24,1,1,1,1,1,0,1,0,1,0
1291,0.492592903649514,0.1120740995216575,NH,2022-10-25,1,1,1,1,1,1,1,0,1,0
1292,0.910535912877062,0.124380461428252,NH,2022-10-26,1,1,1,1,0,1,1,0,1,0
1293,NA,NA,NH,2022-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,0.521937985465016,0.2094915822840435,NH,2022-10-28,1,1,1,1,1,1,1,0,1,0
1295,0.927905581191909,0.308957694479992,NH,2022-10-29,1,0,1,1,1,1,0,1,1,0
1296,1.24724599999444,0.1854563869582225,NH,2022-10-30,1,1,0,1,0,0,1,0,1,0
1297,2.96437161890793,0.203760656119816,NH,2022-10-31,1,1,0,1,0,1,0,0,1,0
1298,0.850336629225197,0.22325291571051,NH,2022-11-01,1,1,1,1,0,1,1,1,1,1
1299,0.379895267672172,0.243889172462859,NH,2022-11-02,1,1,1,1,1,1,1,0,1,0
1300,NA,NA,NH,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,0.432838374706665,0.288326239988947,NH,2022-11-04,1,1,1,1,1,1,1,0,1,0
1302,0.988927710099834,0.6917170615348,NH,2022-11-05,0,1,1,1,1,0,1,0,1,1
1303,3.00564084783192,0.1830780125883595,NJ,2022-09-25,1,0,1,0,0,0,0,0,0,0
1304,14.0581884109873,0.1730538790670935,NJ,2022-09-26,0,1,0,1,0,0,0,0,1,0
1305,10.7499897453848,0.1987311881016895,NJ,2022-09-27,1,1,0,0,0,0,0,0,0,0
1306,10.0285706580808,0.2151970871903885,NJ,2022-09-28,0,1,0,1,0,0,0,0,1,0
1307,7.99601017714445,0.2230093609378245,NJ,2022-09-29,0,1,0,1,0,0,1,0,1,0
1308,5.3025314048114804,0.2294163155835425,NJ,2022-09-30,1,0,0,1,0,0,0,0,1,0
1309,9.24153823970469,0.211939864881069,NJ,2022-10-01,0,0,0,1,0,0,1,0,1,0
1310,14.8371679150724,0.230419437185286,NJ,2022-10-02,0,1,0,1,0,0,0,0,1,0
1311,12.7968325630661,0.2445130235658435,NJ,2022-10-03,0,1,0,0,0,0,1,0,0,0
1312,9.31607535455589,0.265198423663086,NJ,2022-10-04,0,0,0,1,0,0,0,0,1,0
1313,7.84718183999895,0.3028805326044215,NJ,2022-10-05,0,1,0,1,0,0,0,0,1,0
1314,3.5490867785036,0.2189483672700925,NJ,2022-10-06,1,1,0,1,0,1,1,0,1,0
1315,6.11630179890683,0.272610102140495,NJ,2022-10-07,0,1,0,1,0,0,1,0,1,0
1316,11.3604678670172,0.2706193465256065,NJ,2022-10-08,0,1,0,1,0,0,0,0,1,0
1317,16.2518681735129,0.309635347825831,NJ,2022-10-09,0,1,0,0,0,0,0,0,0,0
1318,15.9659352838411,0.2371817572356625,NJ,2022-10-10,0,1,0,1,0,0,0,0,1,0
1319,18.1218720809869,0.2637181806434465,NJ,2022-10-11,0,1,0,0,0,0,0,0,0,0
1320,4.73207960643279,0.3568547856855175,NJ,2022-10-12,1,1,0,1,0,0,0,0,1,0
1321,11.0219675429839,0.271229024116511,NJ,2022-10-13,0,0,0,1,0,0,0,0,1,0
1322,23.1513716814788,0.2917995687347365,NJ,2022-10-14,0,1,0,0,0,0,0,0,0,0
1323,12.8580906685905,0.2965955085045045,NJ,2022-10-15,0,0,1,0,0,0,0,0,0,0
1324,4.8714302817165,0.305248880148734,NJ,2022-10-16,0,1,0,1,0,0,1,0,1,0
1325,7.23717337424555,0.377084147479079,NJ,2022-10-17,0,1,0,1,0,0,1,0,1,0
1326,2.45732863190969,0.390603751165687,NJ,2022-10-18,0,1,1,1,0,1,0,0,1,0
1327,20.5457180501361,0.3390831339735285,NJ,2022-10-19,0,0,0,0,0,0,0,0,0,0
1328,NA,NA,NJ,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1329,0.330149687173763,0.073381648643615,NJ,2022-10-21,1,1,1,1,1,0,1,1,1,0
1330,10.8378800828714,0.3421105394810575,NJ,2022-10-22,0,0,0,0,0,1,0,0,0,0
1331,2.23759655789254,0.2614341878507565,NJ,2022-10-23,1,1,1,0,1,0,0,0,0,0
1332,16.0183148516435,0.316693122212937,NJ,2022-10-24,0,1,0,1,0,0,1,0,1,0
1333,0.592602250557612,0.454499971443074,NJ,2022-10-25,1,1,1,1,1,1,1,1,1,1
1334,4.32308191634997,0.3186621570511505,NJ,2022-10-26,0,0,1,0,0,0,0,1,0,0
1335,3.13986144714122,0.371208130315308,NJ,2022-10-27,1,0,1,0,0,1,0,0,0,0
1336,4.70363396037602,0.299242820903974,NJ,2022-10-28,1,1,1,0,1,0,0,0,0,0
1337,2.37137892653087,0.2836196191150905,NJ,2022-10-29,1,1,1,0,1,1,0,0,0,0
1338,4.9618692111264,0.3193878394727635,NJ,2022-10-30,0,1,1,0,1,0,0,0,0,0
1339,6.7657047365019,0.2954205611604425,NJ,2022-10-31,0,0,0,1,1,0,0,1,1,0
1340,12.4739563995258,0.290372889414244,NJ,2022-11-01,1,0,0,0,0,1,0,0,0,0
1341,1.01899295893368,0.3022114475417645,NJ,2022-11-02,1,1,1,1,1,1,1,0,1,0
1342,10.6722270678868,0.347456134714736,NJ,2022-11-03,0,0,0,0,1,0,0,0,0,0
1343,3.49485142369104,0.294077416760908,NJ,2022-11-04,0,1,1,0,1,0,0,0,0,0
1344,5.50131612036105,0.3078597604551055,NJ,2022-11-05,0,0,1,0,1,0,0,1,0,0
1345,0.435645677227403,0.014218967255359,NM,2022-09-25,1,1,1,1,1,1,1,1,1,1
1346,1.41945715796874,0.114337110574272,NM,2022-09-26,0,1,1,0,1,1,1,0,0,0
1347,0.839667459167132,0.094621832827922,NM,2022-09-27,1,1,1,1,1,0,1,0,1,1
1348,1.14014485949487,0.171225663177851,NM,2022-09-28,1,1,1,1,1,0,0,0,1,0
1349,1.04693172355099,0.1477978645237905,NM,2022-09-29,1,1,1,0,1,0,1,1,0,0
1350,0.67736935178769,0.1390042557472835,NM,2022-09-30,1,1,1,1,1,0,0,0,1,1
1351,1.12140936861335,0.0584856154804355,NM,2022-10-01,1,1,1,1,0,0,1,1,1,0
1352,1.12358675617922,0.174401262761953,NM,2022-10-02,1,1,0,1,1,0,1,0,1,0
1353,1.35137543504519,0.1257096761787365,NM,2022-10-03,1,1,1,1,1,0,0,0,1,0
1354,2.73713889273934,0.203220325632258,NM,2022-10-04,0,1,0,1,1,0,1,0,1,0
1355,0.93897998422558,0.1244745336819015,NM,2022-10-05,1,1,1,1,1,1,1,0,1,0
1356,1.90756103228193,0.0840249438176875,NM,2022-10-06,0,1,1,1,0,0,1,0,1,1
1357,1.64933938268602,0.1154193075161815,NM,2022-10-07,0,1,1,1,1,0,1,0,1,0
1358,1.98449574833738,0.208460452007661,NM,2022-10-08,1,1,0,1,1,0,1,0,1,0
1359,0.733837117942449,0.1615564501892065,NM,2022-10-09,1,1,1,1,1,0,0,0,1,0
1360,3.01101617799091,0.0742800877098895,NM,2022-10-10,1,1,0,1,0,0,0,0,1,0
1361,1.31197520522155,0.1299637064732145,NM,2022-10-11,1,1,1,1,1,0,1,0,1,1
1362,2.50344763305849,0.1723639178337365,NM,2022-10-12,0,1,0,1,1,0,0,0,1,0
1363,3.12473342308893,0.126751110769543,NM,2022-10-13,0,1,0,1,0,0,0,0,1,0
1364,2.48703005844234,0.19147420020828,NM,2022-10-14,0,1,0,1,1,0,0,0,1,0
1365,1.15102410169106,0.21134518183429,NM,2022-10-15,1,1,0,1,1,0,1,0,1,0
1366,1.4045909781326,0.2715045872481225,NM,2022-10-16,1,1,0,1,1,1,1,0,1,0
1367,1.32027979007344,0.171364351072673,NM,2022-10-17,1,1,1,1,1,0,1,0,1,0
1368,3.85820092953287,0.153347194498002,NM,2022-10-18,1,0,0,1,0,0,0,0,1,0
1369,1.87179713610286,0.209344046941211,NM,2022-10-19,0,1,1,1,1,0,0,0,1,0
1370,1.81100454619665,0.2008027988645395,NM,2022-10-20,1,1,1,1,1,0,0,0,1,0
1371,1.04482706204232,0.2318545471119455,NM,2022-10-21,1,1,1,1,1,1,1,0,1,0
1372,1.50515894679774,0.178210109363816,NM,2022-10-22,1,1,0,1,0,0,0,1,1,0
1373,1.33757440149343,0.2277953525592955,NM,2022-10-23,1,1,1,1,1,1,0,0,1,0
1374,15.5863976836595,0.148506683864701,NM,2022-10-24,0,0,0,1,0,0,0,0,1,0
1375,10.9227090735772,0.179921486312367,NM,2022-10-25,1,0,0,0,0,0,0,0,0,0
1376,4.23309172787336,0.224220981392004,NM,2022-10-26,1,1,0,1,0,0,1,0,1,0
1377,12.0959487459806,0.1986075529057765,NM,2022-10-27,0,0,0,1,0,0,0,0,1,0
1378,1.88970706248059,0.250563715080503,NM,2022-10-28,0,1,1,1,1,0,1,0,1,0
1379,0.957942210138531,0.2758956243648225,NM,2022-10-29,1,1,1,1,1,1,0,0,1,0
1380,1.47624601597311,0.31628571408388,NM,2022-10-30,0,1,1,1,1,0,1,0,1,0
1381,12.635263792277,0.2479438695896745,NM,2022-10-31,0,1,0,0,0,0,1,0,0,0
1382,15.3327167305192,0.2398074484325625,NM,2022-11-01,0,0,0,1,0,0,1,0,1,0
1383,4.34665190545208,0.2657176991308055,NM,2022-11-02,0,1,0,1,0,0,1,0,1,0
1384,9.5584290433344,0.266273274310395,NM,2022-11-03,1,0,0,1,0,0,0,0,1,0
1385,6.59281941487812,0.2881053957080415,NM,2022-11-04,1,1,0,1,0,0,0,0,1,0
1386,8.1052806671647,0.2816693808565795,NM,2022-11-05,1,1,0,1,0,1,0,0,1,0
1387,1.28940359001763,0.336054193186119,NV,2022-09-25,1,1,0,1,0,0,1,0,1,0
1388,0.331691172697123,0.01441174797179115,NV,2022-09-26,1,1,1,1,1,0,1,1,1,0
1389,0.348592694839762,0.01464960446768225,NV,2022-09-27,1,1,1,1,1,0,1,1,1,0
1390,0.775003471995061,0.180436425173093,NV,2022-09-28,1,1,0,1,1,0,1,0,1,1
1391,1.58168895793471,0.234294625376943,NV,2022-09-29,1,1,0,1,0,0,0,0,1,0
1392,1.06670924954255,0.1531611502875565,NV,2022-09-30,1,0,1,1,1,1,0,0,1,1
1393,0.576813268712542,0.1370489275750685,NV,2022-10-01,1,1,1,1,1,1,0,1,1,0
1394,1.15483857840674,0.8194404279264,NV,2022-10-02,1,1,0,1,0,1,1,0,1,0
1395,0.631693373583044,0.149895969966572,NV,2022-10-03,1,1,1,1,1,0,1,0,1,1
1396,0.182101871616608,0.01817910313520165,NV,2022-10-04,1,1,1,1,1,1,1,1,1,1
1397,1.23119527697235,0.2119028792519455,NV,2022-10-05,1,0,1,1,1,0,0,1,1,0
1398,0.965900998727166,0.296782071363622,NV,2022-10-06,1,1,1,0,1,1,1,0,0,1
1399,0.725331063603544,0.1532752022763965,NV,2022-10-07,1,1,1,1,1,0,1,0,1,0
1400,1.3654206096946,0.090934218010699,NV,2022-10-08,1,1,1,0,1,0,0,1,0,0
1401,0.735990952411274,0.0973629649917435,NV,2022-10-09,1,1,1,1,1,0,1,1,1,0
1402,1.31264837523768,0.24740924135767,NV,2022-10-10,1,0,0,1,1,1,0,0,1,0
1403,1.3870028403074,0.280615898868805,NV,2022-10-11,1,0,1,0,1,0,1,1,0,1
1404,2.07563942402,0.1266210502523335,NV,2022-10-12,0,1,1,1,0,0,0,0,1,0
1405,2.52574551609319,0.15824993178363,NV,2022-10-13,1,0,0,0,1,0,0,0,0,0
1406,2.51593192510833,0.2667500711631745,NV,2022-10-14,1,0,1,1,0,1,0,0,1,0
1407,0.627744953708951,0.20254892902583,NV,2022-10-15,1,1,1,1,1,0,1,0,1,0
1408,0.813146328491203,0.3867759459325265,NV,2022-10-16,0,1,1,1,1,0,1,1,1,0
1409,3.49551580521488,0.3206943488475885,NV,2022-10-17,0,0,1,1,0,0,0,0,1,0
1410,0.794250940324142,0.1868621575187805,NV,2022-10-18,1,1,1,1,1,0,1,0,1,1
1411,1.17941469771166,0.205782884873086,NV,2022-10-19,1,1,1,1,1,0,0,0,1,0
1412,2.93313162421625,0.168046893404457,NV,2022-10-20,1,1,1,1,0,0,0,0,1,0
1413,1.41207480424025,0.2371054331176685,NV,2022-10-21,1,1,1,1,1,0,0,0,1,0
1414,2.26097772235007,0.1556699251872,NV,2022-10-22,1,1,1,1,0,1,1,0,1,0
1415,3.78325897659468,0.2281515351887095,NV,2022-10-23,0,1,0,0,0,0,0,0,0,0
1416,1.95019454582839,0.257525343780382,NV,2022-10-24,1,1,0,0,1,0,1,0,0,0
1417,0.828647155113775,0.2591201569559905,NV,2022-10-25,1,1,1,1,1,0,1,0,1,0
