...1,es_score,brier_score,location,target_date,X23F_50_CI,X23I_50_CI,X24B_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X23F_95_CI,X23I_95_CI,X24B_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
1521,5.3595865735946e-4,3.9268359275151e-4,OK,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1522,0.00475667070893802,4.1539705726306e-4,OK,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1523,0.00261398612283881,4.42527447178955e-4,OK,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1524,NA,NA,OK,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1525,5.6537429939603e-4,5.11952809291105e-4,OK,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1526,7.2669364091619e-4,5.5540963080854e-4,OK,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1527,NA,NA,OK,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528,1.22591417164309,0.317089827745429,OK,2024-03-11,1,1,0,1,1,0,1,1,0,1,1,0
1529,NA,NA,OK,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,NA,NA,OK,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1531,NA,NA,OK,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,NA,NA,OK,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,NA,NA,OK,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,NA,NA,OK,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1535,NA,NA,OK,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1536,NA,NA,OK,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1537,0.00165069835749972,0.001735000067502045,OK,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1538,0.00197326632944297,0.001949503278414395,OK,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1539,NA,NA,OK,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1540,NA,NA,OK,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1541,0.00283827005565053,0.002780830455959855,OK,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1542,0.0109621970034621,0.00313421025997216,OK,2024-03-25,1,1,1,1,1,1,1,1,0,1,1,0
1543,NA,NA,OK,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1544,1.26761697645754,0.87780815543386,OK,2024-03-27,1,1,0,1,1,0,1,1,0,1,1,0
1545,0.00445516870036743,0.004494368902812365,OK,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1546,NA,NA,OK,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1547,NA,NA,OK,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1548,NA,NA,OK,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1549,0.0494878761046116,0.00725886576223565,OK,2024-04-01,1,1,1,1,1,1,1,1,0,1,1,0
1550,NA,NA,OK,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1551,NA,NA,OK,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1552,NA,NA,OK,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553,NA,NA,OK,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1554,NA,NA,OK,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1555,NA,NA,OR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1556,0.0142610535165147,3.32317467029735e-4,OR,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1557,0.00444168960449753,3.316846179002e-4,OR,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1558,0.00402310302686731,3.3395081439693e-4,OR,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1559,1.37781433571653,0.9750552245672,OR,2024-02-29,1,1,1,1,0,0,1,1,1,1,0,0
1560,1.28320127477819,0.2440423212177035,OR,2024-03-01,1,1,1,1,0,0,1,1,1,1,0,0
1561,0.0045131671757447,3.5902090962448e-4,OR,2024-03-02,1,1,1,1,1,1,0,1,1,1,1,0
1562,4.2634296381882e-4,3.73999269196715e-4,OR,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1563,5.9057558526275e-4,3.9268359275151e-4,OR,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1564,0.00200103858688566,4.1539705726306e-4,OR,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1565,0.00495190838871627,4.42527447178955e-4,OR,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1566,0.0094467008890026,4.7453358304493e-4,OR,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1567,6.6419954350018e-4,5.11952809291105e-4,OR,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1568,0.00218174373980258,5.5540963080854e-4,OR,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1569,7.2860282921075e-4,6.05625597050455e-4,OR,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1570,0.0169136002629712,6.6343054086445e-4,OR,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1571,7.6988372301997e-4,7.29775286765415e-4,OR,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1572,8.1362534864417e-4,8.0574594946807e-4,OR,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1573,0.00100704733798358,8.925799476822e-4,OR,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1574,NA,NA,OR,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1575,0.00469592247950099,0.001104653246246135,OR,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1576,NA,NA,OR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1577,1.21560139443524,0.1933444937828575,OR,2024-03-18,1,1,1,1,0,0,1,1,1,1,0,0
1578,1.36143085544618,0.959337580177855,OR,2024-03-19,1,1,1,1,0,0,1,1,1,1,0,0
1579,0.00638785271660484,0.001735000067502045,OR,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1580,NA,NA,OR,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1581,0.0173879290152477,0.002192798541367995,OR,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1582,0.0102487782243258,0.00246854508882347,OR,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1583,0.00246860877221146,0.002780830455959855,OR,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1584,NA,NA,OR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1585,0.0121041682988904,0.003533749538588155,OR,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1586,NA,NA,OR,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1587,NA,NA,OR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1588,NA,NA,OR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1589,0.00546811330353987,0.0057150163059203,OR,2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1590,1.32749501909974,0.92457773693596,OR,2024-03-31,1,1,1,1,0,0,1,1,1,1,0,0
1591,NA,NA,OR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1592,NA,NA,OR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1593,0.00748738399161901,0.00920111684430795,OR,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1594,NA,NA,OR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1595,0.0100167332269137,0.0116298495366644,OR,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
1596,0.0110305546434843,0.01305778698136835,OR,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
1597,0.0148076895487719,3.35829263009785e-4,PA,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1598,0.0494157917225452,3.32317467029735e-4,PA,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1599,0.128788184833395,3.316846179002e-4,PA,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1600,1.93994419025134,0.162147117141873,PA,2024-02-28,1,1,0,1,0,0,1,0,0,1,0,0
1601,0.00367973816837426,3.39180622783785e-4,PA,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1602,4.8934617831952e-4,3.4748449492504e-4,PA,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1603,4.4126291697258e-4,3.5902090962448e-4,PA,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1604,5.1160589978899e-4,3.73999269196715e-4,PA,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1605,0.0356629683007184,3.9268359275151e-4,PA,2024-03-04,1,1,1,1,1,1,0,1,1,1,1,0
1606,1.14714619727744,0.1085624217003955,PA,2024-03-05,0,1,1,1,1,0,0,1,0,1,1,1
1607,0.0382445316798324,4.42527447178955e-4,PA,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1608,1.24701267202705,0.195067265258469,PA,2024-03-07,1,0,1,1,1,0,1,0,1,1,1,0
1609,0.0208085225728812,5.11952809291105e-4,PA,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1610,0.00550957582047651,5.5540963080854e-4,PA,2024-03-09,1,1,1,1,1,1,1,1,1,0,1,0
1611,NA,NA,PA,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1612,NA,NA,PA,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1613,NA,NA,PA,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1614,9.4434110851879e-4,8.0574594946807e-4,PA,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1615,NA,NA,PA,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1616,NA,NA,PA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1617,0.00134857991369519,0.001104653246246135,PA,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1618,NA,NA,PA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1619,0.00518096532085147,0.001379649235945495,PA,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1620,0.0128225371038224,0.00154602009823878,PA,2024-03-19,1,1,1,1,1,1,1,1,0,1,1,0
1621,0.00179489157249236,0.001735000067502045,PA,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1622,0.0424802397042128,0.001949503278414395,PA,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1623,1.21426319439901,0.2394292945840015,PA,2024-03-22,1,1,1,0,1,0,1,1,1,0,1,0
1624,0.0207003279727731,0.00246854508882347,PA,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1625,NA,NA,PA,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1626,0.118096916475551,0.00313421025997216,PA,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1627,0.855755247512629,0.1797736298512425,PA,2024-03-26,1,1,0,1,1,0,1,1,0,1,1,0
1628,0.107156663169508,0.003985065187914055,PA,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1629,0.014569401032469,0.004494368902812365,PA,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1630,0.0654658221539736,0.0050685098708583,PA,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1631,NA,NA,PA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1632,0.00587225311198773,0.006442134733449,PA,2024-03-31,1,1,1,1,1,1,1,1,1,1,1,1
1633,0.0775367520879157,0.00725886576223565,PA,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1634,0.0950991942612531,0.00817499490421305,PA,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
1635,0.0291957361175086,0.00920111684430795,PA,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1636,0.87711838423166,0.275871184282151,PA,2024-04-04,1,1,0,1,1,0,1,1,0,1,1,0
1637,NA,NA,PA,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1638,0.0108322536180209,0.01305778698136835,PA,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
1639,NA,NA,PR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,0.0202263266428834,3.32317467029735e-4,PR,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1641,0.138411466840743,3.316846179002e-4,PR,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1642,0.0267157655810429,3.3395081439693e-4,PR,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1643,0.0213980492177782,3.39180622783785e-4,PR,2024-02-29,1,1,1,1,1,1,1,0,1,1,1,0
1644,1.13198832882251,0.108427684808592,PR,2024-03-01,1,1,1,0,1,0,1,1,1,0,1,0
1645,4.4925322368587e-4,3.5902090962448e-4,PR,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1646,NA,NA,PR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,0.999921377259508,0.065211772884073,PR,2024-03-04,1,1,1,0,1,1,1,1,1,0,1,0
1648,5.56889018066e-4,4.1539705726306e-4,PR,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1649,0.0643784351338438,4.42527447178955e-4,PR,2024-03-06,1,1,1,1,1,1,1,1,0,1,1,0
1650,0.0131884122417291,4.7453358304493e-4,PR,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1651,0.0408340972147762,5.11952809291105e-4,PR,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1652,1.30198017881293,0.323789442445358,PR,2024-03-09,1,1,1,0,1,0,1,1,1,0,1,0
1653,NA,NA,PR,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,0.450949856280188,0.03456625881278205,PR,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1655,0.0135742966515593,7.29775286765415e-4,PR,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1656,0.036669578375588,8.0574594946807e-4,PR,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1657,0.00883898275166178,8.925799476822e-4,PR,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1658,0.00894239108923668,9.91683859785235e-4,PR,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1659,0.00102725644981672,0.001104653246246135,PR,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1660,NA,NA,PR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,0.056311311272493,0.001379649235945495,PR,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1662,0.0248708523991591,0.00154602009823878,PR,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1663,0.0378312521867519,0.001735000067502045,PR,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1664,0.0277149058715017,0.001949503278414395,PR,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1665,0.017856220008968,0.002192798541367995,PR,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1666,0.00218843892315276,0.00246854508882347,PR,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1667,NA,NA,PR,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,0.409284539106291,0.00313421025997216,PR,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1669,0.0613742767304041,0.003533749538588155,PR,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1670,0.361071745614078,0.003985065187914055,PR,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1671,0.034149204727003,0.004494368902812365,PR,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1672,NA,NA,PR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,0.0477259599505716,0.00725886576223565,PR,2024-04-01,1,1,1,1,1,1,1,1,0,1,1,0
1676,0.0543980986393427,0.00817499490421305,PR,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
1677,0.373192653514934,0.00920111684430795,PR,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1678,0.0316167158782496,0.0103486514278437,PR,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1679,NA,NA,PR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,0.0385317227385142,0.01305778698136835,PR,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
1681,NA,NA,RI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,0.00189697818974327,3.32317467029735e-4,RI,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1683,0.00643682298664514,3.316846179002e-4,RI,2024-02-27,1,1,1,1,1,1,1,0,1,1,1,0
1684,0.00671728782979195,3.3395081439693e-4,RI,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1685,0.0115833205752865,3.39180622783785e-4,RI,2024-02-29,1,1,1,1,1,1,1,1,0,1,1,0
1686,4.8974215811694e-4,3.4748449492504e-4,RI,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1687,0.00190942822754013,3.5902090962448e-4,RI,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1688,5.4915326999618e-4,3.73999269196715e-4,RI,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1689,NA,NA,RI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1690,0.0168357675475285,4.1539705726306e-4,RI,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1691,0.00209773542081153,4.42527447178955e-4,RI,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1692,0.0195624347354705,4.7453358304493e-4,RI,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1693,NA,NA,RI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,NA,NA,RI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,8.2642398146902e-4,6.05625597050455e-4,RI,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1696,NA,NA,RI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1697,0.00316714738329767,7.29775286765415e-4,RI,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1698,9.9238194329993e-4,8.0574594946807e-4,RI,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1699,0.0162968797627917,8.925799476822e-4,RI,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1700,0.00882483347346347,9.91683859785235e-4,RI,2024-03-15,1,1,1,1,1,1,1,1,1,0,1,0
1701,0.00115258405590368,0.001104653246246135,RI,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1702,NA,NA,RI,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,0.00559139718578183,0.001379649235945495,RI,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1704,0.037668955496258,0.00154602009823878,RI,2024-03-19,1,1,1,1,1,1,1,1,0,1,1,0
1705,1.1396911863028,0.307371713354149,RI,2024-03-20,1,1,0,1,1,0,1,1,0,1,1,0
1706,0.0788618694220989,0.001949503278414395,RI,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1707,0.00689092136477062,0.002192798541367995,RI,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1708,0.0105255349421643,0.00246854508882347,RI,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1709,NA,NA,RI,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,0.0114171081604386,0.00313421025997216,RI,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1711,0.00330223109709576,0.003533749538588155,RI,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1712,NA,NA,RI,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,NA,NA,RI,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1714,0.0180514841438573,0.0050685098708583,RI,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1715,0.0377016003087735,0.0057150163059203,RI,2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1716,NA,NA,RI,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,0.0244391232264344,0.00725886576223565,RI,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1718,0.52669262397018,0.125203718759052,RI,2024-04-02,1,1,1,1,1,1,1,1,0,1,1,0
1719,0.00775734321787609,0.00920111684430795,RI,2024-04-03,1,1,1,1,1,1,1,1,0,1,1,0
1720,0.00882148235246587,0.0103486514278437,RI,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1721,0.0338439136496567,0.0116298495366644,RI,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
1722,1.16481463889434,0.784534574394235,RI,2024-04-06,1,1,0,1,1,0,1,1,0,1,1,0
1723,0.0143526253979231,3.35829263009785e-4,SC,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1724,0.0534155933272908,3.32317467029735e-4,SC,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1725,0.00685247528097174,3.316846179002e-4,SC,2024-02-27,1,1,1,1,1,1,0,1,1,1,1,0
1726,0.0824970893149712,3.3395081439693e-4,SC,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1727,0.00385549704683531,3.39180622783785e-4,SC,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1728,0.00167158578475091,3.4748449492504e-4,SC,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1729,NA,NA,SC,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,5.1545256066381e-4,3.73999269196715e-4,SC,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1731,0.0181669174447407,3.9268359275151e-4,SC,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1732,0.0019253787019879,4.1539705726306e-4,SC,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1733,1.20594523274462,0.1623664265596845,SC,2024-03-06,1,1,1,0,1,0,1,1,1,0,1,0
1734,1.33857273990196,0.486715575646837,SC,2024-03-07,0,1,1,1,1,0,0,1,1,1,1,0
1735,0.00251014760520064,5.11952809291105e-4,SC,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1736,NA,NA,SC,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,NA,NA,SC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1738,0.00602788408883131,6.6343054086445e-4,SC,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1739,9.1363853208281e-4,7.29775286765415e-4,SC,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1740,0.0130388936296324,8.0574594946807e-4,SC,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1741,0.00407776956183153,8.925799476822e-4,SC,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1742,0.00470449838627189,9.91683859785235e-4,SC,2024-03-15,1,1,1,1,1,1,1,1,0,1,1,0
1743,NA,NA,SC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,NA,NA,SC,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,NA,NA,SC,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1746,NA,NA,SC,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1747,NA,NA,SC,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1748,NA,NA,SC,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1749,NA,NA,SC,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1750,NA,NA,SC,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,NA,NA,SC,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,NA,NA,SC,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1753,NA,NA,SC,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,1.34202245721429,0.93890525912831,SC,2024-03-27,1,1,1,1,0,0,1,1,1,1,0,0
1755,0.00433217454696488,0.004494368902812365,SC,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1756,NA,NA,SC,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1757,NA,NA,SC,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,NA,NA,SC,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,NA,NA,SC,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1760,NA,NA,SC,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1761,0.00761358840936985,0.00920111684430795,SC,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1762,NA,NA,SC,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1763,NA,NA,SC,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1764,NA,NA,SC,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,5.1054523976179e-4,3.35829263009785e-4,SD,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1766,0.00379353595634654,3.32317467029735e-4,SD,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1767,1.33871387723966,0.4865204485230975,SD,2024-02-27,1,1,1,0,1,0,1,1,1,0,1,0
1768,1.37632282124107,0.974892664213365,SD,2024-02-28,1,1,1,1,0,0,1,1,1,1,0,0
1769,3.959373722309e-4,3.39180622783785e-4,SD,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
