...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X23A_95_CI,X23B_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1782,2.36208798781012,0.602078536430695,SD,2024-01-17,1,1,1,0,0,1,1,1,1,0,0,1
1783,NA,NA,SD,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,0.00549184380042277,0.004096912842954495,SD,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
1785,NA,NA,SD,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,0.0363852339821212,0.003087448193383125,SD,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1
1787,NA,NA,SD,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,NA,NA,SD,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,NA,NA,SD,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,NA,NA,SD,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,NA,NA,SD,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,SD,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,NA,NA,SD,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,1.36076596293909,0.96276459056639,SD,2024-01-31,1,1,1,0,0,1,1,1,1,0,0,1
1797,1.32376854897839,0.482994890578379,SD,2024-02-01,1,1,1,0,0,1,1,1,1,0,0,1
1798,NA,NA,SD,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,5.5598392145841e-4,4.13502028848235e-4,SD,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
1801,1.34398609767068,0.4872013135421495,SD,2024-02-05,1,1,1,0,0,1,1,1,1,0,0,1
1802,1.34445503620152,0.488082240372943,SD,2024-02-06,1,1,1,0,0,1,1,1,1,0,0,1
1803,NA,NA,SD,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,SD,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,SD,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,1.46513707583982,0.4378694470047535,TN,2023-12-31,1,1,1,0,1,0,1,1,1,0,0,0
1808,0.687184314050588,0.26065197223382103,TN,2024-01-01,1,1,1,1,1,1,1,1,0,1,0,1
1809,4.11338636676636,0.434726717697627,TN,2024-01-02,1,0,0,0,1,0,1,0,0,0,1,0
1810,3.69615990848411,0.4361328827914005,TN,2024-01-03,0,0,1,0,1,1,0,0,0,0,0,1
1811,0.95420402918381,0.2714180299112785,TN,2024-01-04,1,0,1,1,1,1,1,0,1,1,1,0
1812,0.246200659149957,0.026880925186856,TN,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1
1813,0.219479443062669,0.02370045497978435,TN,2024-01-06,1,1,1,1,1,1,1,1,1,0,0,1
1814,2.22658432242539,0.4744301022960175,TN,2024-01-07,0,1,1,0,1,0,0,1,0,1,0,0
1815,2.53695792843885,0.4102830470545105,TN,2024-01-08,0,1,0,0,1,0,0,1,0,0,1,0
1816,0.349471325783269,0.01608827854333365,TN,2024-01-09,1,1,1,1,1,1,1,0,1,0,1,1
1817,2.85865874800252,0.3648817123783955,TN,2024-01-10,1,1,1,0,0,0,1,1,1,0,0,0
1818,2.69291156356976,0.841735240398555,TN,2024-01-11,1,0,1,0,0,0,1,0,1,0,0,0
1819,0.0161228689614593,0.0107861619853926,TN,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1
1820,0.0121224406387317,0.00941830485405165,TN,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1
1821,0.0430659799355878,0.0082155004510144,TN,2024-01-14,1,1,1,1,1,1,1,1,1,0,1,0
1822,3.10062642388347,0.86465422783602,TN,2024-01-15,1,0,1,0,1,0,1,0,1,0,1,0
1823,1.14356652170319,0.449863677685454,TN,2024-01-16,1,1,1,0,0,1,1,1,1,0,0,1
1824,0.0968371053296239,0.00542370510449575,TN,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1
1825,0.0232763916895678,0.00471538958362041,TN,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1
1826,0.783585587297446,0.17995523673641,TN,2024-01-19,1,1,1,1,1,0,1,1,1,0,1,0
1827,0.00540412013399376,0.00355747434490259,TN,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1
1828,0.93449091649994,0.226903152162036,TN,2024-01-21,1,1,1,0,1,0,1,1,1,0,1,0
1829,NA,NA,TN,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1830,0.0252340267549789,0.002322391324610175,TN,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
1831,1.01089983793007,0.2308916768265935,TN,2024-01-24,1,1,1,0,1,0,1,1,1,0,1,0
1832,0.0733791657011443,0.001744433616728365,TN,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
1833,0.0295364693583017,0.00151125308998438,TN,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
1834,0.00761060627267734,0.00130896796831405,TN,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1
1835,0.00636029751486104,0.00113357126898716,TN,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
1836,1.24402811328244,0.3196573994154075,TN,2024-01-29,1,1,1,0,0,1,1,1,0,1,0,1
1837,0.016985416555834,8.4985243765695e-4,TN,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
1838,0.032174636311057,7.35786462964745e-4,TN,2024-01-31,1,1,1,1,1,1,1,1,1,0,1,0
1839,0.00415821975939626,6.37022726841545e-4,TN,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
1840,7.1915588281732e-4,5.5152814414122e-4,TN,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
1841,0.00643457724070691,4.77533796659705e-4,TN,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
1842,0.00225528462902659,4.13502028848235e-4,TN,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
1843,0.00766910730983779,3.58097328149785e-4,TN,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
1844,0.0128058441107234,3.10160622848925e-4,TN,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
1845,0.00893473507289236,2.6868665064207e-4,TN,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
1846,0.00283922023876379,2.3280407422521e-4,TN,2024-02-08,1,1,1,1,1,1,1,1,1,0,1,0
1847,1.2889979504053,0.1962731842047245,TN,2024-02-09,1,1,1,0,0,1,1,1,1,0,0,1
1848,1.2558644476288,0.1952686979263905,TN,2024-02-10,1,1,1,0,1,0,1,1,1,0,1,0
1849,NA,NA,TX,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,0.739204192612793,0.27544227318731,TX,2024-01-01,1,1,1,1,0,1,1,1,1,1,0,0
1851,2.03438313709332,0.303916735381159,TX,2024-01-02,1,0,0,0,0,0,1,0,0,0,0,0
1852,1.20482044239612,0.0343925429888488,TX,2024-01-03,1,1,1,0,1,1,1,0,1,0,1,1
1853,0.143470479582638,0.0304341770338081,TX,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1
1854,0.968649960476737,0.224297926289131,TX,2024-01-05,1,1,1,1,1,0,1,1,0,1,1,0
1855,0.907144401555799,0.2904408267125935,TX,2024-01-06,0,1,1,1,1,1,0,1,1,0,1,1
1856,NA,NA,TX,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,2.66193012342533,0.2537082232615585,TX,2024-01-08,1,0,1,0,1,1,1,0,1,1,0,0
1858,0.501377030222043,0.085246340420899,TX,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1
1859,0.603253776270893,0.208097516578942,TX,2024-01-10,1,1,1,1,1,1,1,1,1,0,1,0
1860,0.68622386050623,0.0123390007875321,TX,2024-01-11,1,1,1,1,1,1,0,0,1,0,0,0
1861,0.8577305189481,0.097309152755969,TX,2024-01-12,0,1,1,1,1,1,0,1,1,1,0,1
1862,0.0455820061550646,0.00941830485405165,TX,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1
1863,0.282441186663346,0.0082155004510144,TX,2024-01-14,1,1,1,1,1,1,1,1,1,0,1,0
1864,0.123885298310305,0.00715955476569695,TX,2024-01-15,1,1,1,1,1,1,1,1,1,0,1,0
1865,1.14927501046683,0.1810909728805445,TX,2024-01-16,0,1,1,0,1,1,0,1,1,0,1,0
1866,1.7061059764004,0.168147750011641,TX,2024-01-17,1,1,1,0,0,1,1,1,1,0,0,0
1867,1.69471023825239,0.3602113941119905,TX,2024-01-18,1,1,0,0,1,0,1,1,0,0,1,0
1868,3.21096129904352,0.3070871378974135,TX,2024-01-19,1,1,1,0,0,1,1,1,1,0,0,1
1869,0.17599875753273,0.00355747434490259,TX,2024-01-20,1,1,1,1,1,1,1,1,0,0,1,0
1870,3.96325849247482,0.731004564735915,TX,2024-01-21,0,1,1,0,0,0,0,1,1,0,0,0
1871,4.25396416094107,0.1870481373359505,TX,2024-01-22,1,1,1,0,0,1,1,1,1,0,0,1
1872,1.34209975502001,0.1159749312846315,TX,2024-01-23,1,1,1,0,1,0,1,1,1,0,1,0
1873,0.196339063281275,0.002013079075895865,TX,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1
1874,0.864600625596859,0.087296278992747,TX,2024-01-25,1,1,1,1,0,1,1,1,1,0,0,1
1875,0.18014909058335,0.00151125308998438,TX,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
1876,NA,NA,TX,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,NA,NA,TX,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878,1.54906488297668,0.1074438573701,TX,2024-01-29,1,0,1,0,0,1,1,0,1,0,0,1
1879,3.8410642169003,0.1603114998417125,TX,2024-01-30,0,1,0,0,0,1,0,1,0,0,1,0
1880,0.817104625391876,0.04654668189646115,TX,2024-01-31,1,1,1,1,0,1,1,1,1,1,0,0
1881,0.502802678032038,0.0359224361928072,TX,2024-02-01,1,1,1,1,1,1,1,0,1,1,1,0
1882,0.848010493575057,0.04660925793501455,TX,2024-02-02,1,1,1,1,0,1,1,1,1,0,0,1
1883,0.0107182256809434,4.77533796659705e-4,TX,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
1884,0.00493917017145318,4.13502028848235e-4,TX,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
1885,0.00423518595479336,3.58097328149785e-4,TX,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
1886,0.0137931493002926,3.10160622848925e-4,TX,2024-02-06,1,1,1,1,1,1,0,1,1,0,1,1
1887,1.29365252143048,0.2445859467644925,TX,2024-02-07,1,1,1,0,0,1,1,1,1,0,0,1
1888,1.31382547805823,0.245422118357453,TX,2024-02-08,1,0,1,0,1,1,1,0,1,0,1,1
1889,2.7949102695344e-4,2.0175804473984e-4,TX,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
1890,0.00403365692205877,1.7489493891154e-4,TX,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
1891,NA,NA,UT,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,NA,NA,UT,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,2.09045334638275,0.531639329579665,UT,2024-01-02,1,1,1,0,0,0,1,1,1,0,0,0
1894,0.159596616217221,0.0343925429888488,UT,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1
1895,1.99832230639936,0.70168494579981,UT,2024-01-04,1,1,1,0,1,0,1,1,1,0,1,0
1896,3.97608409643769,0.3723606771158375,UT,2024-01-05,1,1,1,0,1,0,1,1,1,0,0,0
1897,NA,NA,UT,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,UT,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,0.841718472058797,0.390646333867249,UT,2024-01-08,1,1,1,1,1,0,1,1,1,0,1,0
1900,NA,NA,UT,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,NA,NA,UT,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,NA,NA,UT,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,NA,NA,UT,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,NA,NA,UT,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,NA,NA,UT,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,NA,NA,UT,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,NA,NA,UT,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,NA,NA,UT,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,NA,NA,UT,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,0.0226181422038389,0.004096912842954495,UT,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
1911,NA,NA,UT,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,UT,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,0.00349433786215377,0.00267828065599947,UT,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1
1914,NA,NA,UT,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,NA,NA,UT,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,0.00979492285154066,0.001744433616728365,UT,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
1917,NA,NA,UT,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,NA,NA,UT,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,UT,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,NA,NA,UT,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,NA,NA,UT,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,NA,NA,UT,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,NA,NA,UT,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,0.0029341095866849,5.5152814414122e-4,UT,2024-02-02,1,1,1,1,1,1,1,1,1,0,1,0
1925,NA,NA,UT,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,UT,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,0.00192088101829033,3.58097328149785e-4,UT,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
1928,NA,NA,UT,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,0.00300937498520687,2.6868665064207e-4,UT,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
1930,NA,NA,UT,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,0.00241949361212496,2.0175804473984e-4,UT,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
1932,NA,NA,UT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,0.393409658634208,0.165679992178573,VA,2023-12-31,1,1,1,1,1,1,1,1,1,1,0,0
1934,2.78184502557071,0.56444586619527,VA,2024-01-01,1,1,1,0,0,0,0,1,1,0,0,0
1935,1.50409273140897,0.242407836003693,VA,2024-01-02,1,0,1,1,1,1,0,0,1,0,1,0
1936,7.77059095327434,0.4128170848041225,VA,2024-01-03,0,1,1,0,1,0,0,0,1,0,0,0
1937,0.924520375024073,0.184062357428106,VA,2024-01-04,1,1,1,1,1,1,1,1,1,0,1,0
1938,0.914234341695801,0.128987024180705,VA,2024-01-05,1,1,1,1,1,1,1,1,1,0,0,1
1939,0.117002339770438,0.02370045497978435,VA,2024-01-06,1,1,1,1,1,1,1,1,1,0,0,1
1940,0.0286791479035712,0.0208613771236504,VA,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1
1941,1.3088705370788,0.247711478228618,VA,2024-01-08,1,1,1,0,1,0,0,1,0,0,0,1
1942,1.82073853096268,0.2216836872723115,VA,2024-01-09,1,1,0,1,0,1,1,1,0,0,0,0
1943,0.990101751640153,0.1207316669216735,VA,2024-01-10,1,0,1,1,1,1,0,0,0,1,0,1
1944,5.95640659591265,0.428009352199089,VA,2024-01-11,0,1,0,0,0,1,0,0,0,0,0,1
1945,1.04217167508979,0.1715942504769675,VA,2024-01-12,1,1,1,1,1,0,1,1,1,0,1,0
1946,1.7662890368714,0.3361710474759325,VA,2024-01-13,1,1,1,0,1,0,1,1,1,0,1,0
1947,0.761224407749878,0.0807342523990735,VA,2024-01-14,1,1,1,1,0,1,1,1,1,1,0,0
1948,3.8168782439504,0.400365092789905,VA,2024-01-15,1,1,0,0,0,0,1,1,0,0,0,0
1949,3.02372171202518,0.2040208741056715,VA,2024-01-16,1,0,1,0,1,0,1,0,1,0,1,0
1950,0.482218278583199,0.0532608991302605,VA,2024-01-17,1,1,1,1,1,1,1,1,0,0,1,1
1951,1.14637069030193,0.0803231666643375,VA,2024-01-18,1,0,1,1,1,1,1,0,0,0,0,1
1952,0.88951713267985,0.1158633062573705,VA,2024-01-19,1,1,1,1,0,1,0,1,1,0,0,0
1953,0.213004751344478,0.00355747434490259,VA,2024-01-20,1,1,1,1,1,1,0,1,1,0,1,1
1954,0.838618335737693,0.0954824734422885,VA,2024-01-21,1,1,0,1,1,1,1,1,1,0,1,0
1955,0.450228476343639,0.062843544145366,VA,2024-01-22,1,1,1,1,1,1,1,1,1,0,1,0
1956,0.629896880130487,0.002322391324610175,VA,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
1957,7.01540779240015,0.346305077812468,VA,2024-01-24,1,0,1,0,0,1,1,0,0,0,0,0
1958,2.20086117446553,0.2370120084007795,VA,2024-01-25,1,1,1,0,0,1,1,1,1,0,0,0
1959,0.91480813954192,0.080638328040689,VA,2024-01-26,0,1,1,1,1,1,0,1,1,0,1,1
1960,2.28441391253978,0.3119662465887955,VA,2024-01-27,1,1,1,0,1,0,1,1,1,0,1,0
1961,0.101659951276695,0.00113357126898716,VA,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
1962,0.758731029786574,0.0865417849873555,VA,2024-01-29,1,1,1,1,1,0,1,1,1,0,1,0
1963,0.865675785083858,0.060764842693373,VA,2024-01-30,1,1,0,1,1,1,1,1,0,0,1,1
1964,0.111739476883294,7.35786462964745e-4,VA,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
1965,0.049174406574689,6.37022726841545e-4,VA,2024-02-01,1,1,1,1,1,1,1,1,1,0,1,0
1966,1.6422533894097,0.1207542965573145,VA,2024-02-02,1,1,1,0,0,0,1,1,1,0,0,0
1967,0.0213887621401717,4.77533796659705e-4,VA,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
1968,6.5507786613938e-4,4.13502028848235e-4,VA,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
1969,2.20165549337929,0.1085454787090385,VA,2024-02-05,1,1,1,0,0,1,1,1,1,0,0,1
1970,1.1951099427949,0.1089510816015765,VA,2024-02-06,1,0,1,0,1,1,1,0,1,0,1,1
1971,1.1965975151737,0.1090817660737845,VA,2024-02-07,1,0,1,0,1,1,1,0,1,0,1,1
1972,2.50550433303907,0.1960068936820785,VA,2024-02-08,1,1,1,0,0,1,1,1,1,0,0,1
1973,1.13364005907218,0.0756138450293495,VA,2024-02-09,1,1,1,0,0,1,1,1,1,0,0,1
1974,1.25951933363472,0.1404230732671645,VA,2024-02-10,1,1,1,0,0,1,1,1,1,0,0,1
1975,NA,NA,VT,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,NA,NA,VT,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,NA,NA,VT,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,2.51528519450929,0.417570047066518,VT,2024-01-03,1,1,1,0,1,0,1,0,1,0,1,0
1979,0.807155315785365,0.198246869225308,VT,2024-01-04,1,1,1,1,1,0,1,1,1,1,1,1
1980,1.66658574401201,0.318989673634353,VT,2024-01-05,1,0,0,0,1,1,1,0,0,0,0,0
1981,0.865085414800897,0.2126116603243605,VT,2024-01-06,1,0,1,1,1,1,1,0,1,0,1,0
1982,0.307544279244895,0.0208613771236504,VT,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1
1983,0.830991648391277,0.135768981853581,VT,2024-01-08,1,1,0,1,1,1,1,1,0,1,1,0
1984,2.78655142962896,0.3622076842555605,VT,2024-01-09,1,1,0,0,1,0,1,1,0,0,1,0
1985,1.28385191627478,0.335109882805161,VT,2024-01-10,1,1,1,0,0,1,1,1,1,0,0,0
1986,0.0637631820155789,0.0123390007875321,VT,2024-01-11,1,1,1,1,1,1,1,1,1,0,0,1
1987,1.11865032721225,0.153526491577802,VT,2024-01-12,1,1,0,1,1,1,1,1,0,1,1,0
1988,1.4506490599415,0.3449667013918925,VT,2024-01-13,1,1,1,0,0,1,1,1,1,0,0,1
1989,2.62710844797104,0.656162903675175,VT,2024-01-14,1,0,0,0,1,0,1,0,0,0,1,0
1990,0.752332203040242,0.2172469625994475,VT,2024-01-15,1,1,1,1,1,0,1,1,1,0,1,0
1991,0.0317978317117556,0.00623393908971205,VT,2024-01-16,1,1,1,1,1,1,1,1,1,0,1,0
1992,0.724200917307265,0.1776376035972495,VT,2024-01-17,1,1,1,1,1,0,1,1,1,1,1,1
1993,0.0068707161619575,0.00471538958362041,VT,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1
1994,0.00577873116269838,0.004096912842954495,VT,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
1995,0.00472932813530229,0.00355747434490259,VT,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1
1996,0.015352923024006,0.003087448193383125,VT,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1
1997,0.0483858972956224,0.00267828065599947,VT,2024-01-22,1,1,1,1,1,1,1,1,1,0,1,0
1998,1.0490629212572,0.158774493532443,VT,2024-01-23,1,0,1,1,1,1,1,0,1,0,1,1
1999,3.00973506103654,0.400404201072,VT,2024-01-24,1,1,1,0,0,0,1,1,1,0,0,0
2000,2.21149070858085,0.3088736366561985,VT,2024-01-25,1,1,1,0,1,0,1,0,1,0,1,0
2001,1.12801499499755,0.1916411885534755,VT,2024-01-26,1,0,1,0,1,1,1,0,1,0,1,1
2002,0.0256152631757612,0.00130896796831405,VT,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1
2003,1.08487869584845,0.2353161292323625,VT,2024-01-28,1,1,1,0,1,0,1,1,1,1,1,1
2004,1.21364386298727,0.24081057040428,VT,2024-01-29,0,1,1,0,1,1,0,1,1,1,1,0
2005,0.00956664992454925,8.4985243765695e-4,VT,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
2006,0.0151835828698305,7.35786462964745e-4,VT,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
2007,0.0122697227544713,6.37022726841545e-4,VT,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
2008,0.010862649228145,5.5152814414122e-4,VT,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
2009,8.1519512600163e-4,4.77533796659705e-4,VT,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
2010,NA,NA,VT,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,0.00165959323696902,3.58097328149785e-4,VT,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
2012,1.32501437338239,0.483891224908824,VT,2024-02-06,1,1,1,0,1,0,1,1,1,1,1,1
2013,0.00364820186273039,2.6868665064207e-4,VT,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
2014,0.00492947918173131,2.3280407422521e-4,VT,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
2015,0.0153714856108102,2.0175804473984e-4,VT,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
2016,2.76143058226696,0.975643909876305,VT,2024-02-10,1,1,1,0,1,0,1,1,1,0,1,0
2017,0.715357686417132,0.1786413947893435,WA,2023-12-31,1,1,1,1,1,1,1,1,1,0,1,0
2018,1.76466486771726,0.3231236511127925,WA,2024-01-01,1,1,1,0,1,0,1,1,1,0,1,0
2019,5.17308055486799,0.3489545427810145,WA,2024-01-02,1,1,1,0,1,0,0,0,0,0,0,0
2020,2.71035303080618,0.267474734835832,WA,2024-01-03,1,1,0,0,1,1,0,0,0,0,0,0
2021,4.47192471152471,0.338611980109744,WA,2024-01-04,1,1,1,0,1,0,1,1,0,0,1,0
2022,1.61235798052293,0.189459631976965,WA,2024-01-05,1,1,1,1,1,0,1,1,1,0,1,0
2023,2.49488685450863,0.2691266625429835,WA,2024-01-06,1,0,1,0,1,0,1,0,0,0,0,1
2024,0.444998475727895,0.1663885152812775,WA,2024-01-07,1,1,1,1,1,1,1,1,1,0,1,0
2025,6.50620278286174,0.462305934338274,WA,2024-01-08,1,0,1,0,0,0,0,0,0,0,0,0
2026,0.928682190817006,0.160246420289038,WA,2024-01-09,1,1,1,1,1,1,1,0,1,0,1,1
2027,1.63430842880878,0.202928739102484,WA,2024-01-10,1,1,1,0,0,1,0,1,0,0,1,0
2028,2.5028278350381,0.2099442846029,WA,2024-01-11,1,1,1,0,1,0,1,0,1,0,1,0
2029,5.69892274078043,0.296742928613227,WA,2024-01-12,1,1,1,0,0,0,0,1,0,0,0,0
2030,0.974282449056707,0.1781719363199915,WA,2024-01-13,1,1,0,1,1,1,1,1,0,0,1,1
2031,0.425080266526314,0.0082155004510144,WA,2024-01-14,1,1,1,1,1,1,1,1,1,0,0,0
2032,1.09790019795533,0.147217826654864,WA,2024-01-15,1,1,1,1,1,0,1,1,1,0,1,0
2033,1.51832800829903,0.1687094241781585,WA,2024-01-16,0,1,1,0,1,0,0,1,0,0,0,0
2034,0.42669748185373,0.0628283379354135,WA,2024-01-17,1,1,1,1,1,1,0,1,1,0,1,0
2035,0.847054933888818,0.1180907442608855,WA,2024-01-18,1,1,0,1,1,1,1,1,0,1,0,1
